# Time, Mode, Ch0, Ch1, Ch2, Ch3, Ch4, Ch5, Ch6, Ch7, Total, RA, DEC
274.041992, 16.000000, 70.000000, 25.000000, 42.000000, 42.000000, 46.000000, 55.000000, 48.000000,201.000000,335.625900,277.239114, 13.789147
274.044189, 16.000000, 61.000000, 34.000000, 27.000000, 31.000000, 46.000000, 55.000000, 50.000000,180.000000,255.127400,276.947502, 13.391724
274.046417, 16.000000, 71.000000, 31.000000, 39.000000, 37.000000, 40.000000, 50.000000, 35.000000,210.000000,300.705900,276.642066, 12.997474
274.048676, 16.000000, 59.000000, 19.000000, 36.000000, 44.000000, 36.000000, 55.000000, 43.000000,221.000000,352.633100,276.321769, 12.603993
274.050873, 16.000000, 57.000000, 19.000000, 48.000000, 53.000000, 55.000000, 57.000000, 47.000000,216.000000,424.273100,275.932103, 12.003472
274.053101, 16.000000, 67.000000, 19.000000, 30.000000, 55.000000, 49.000000, 55.000000, 54.000000,216.000000,402.933100,275.346771, 10.942594
274.055298, 16.000000, 59.000000, 25.000000, 38.000000, 44.000000, 51.000000, 48.000000, 41.000000,199.000000,302.377900,274.710861,  9.959960
274.057495, 16.000000, 82.000000, 33.000000, 40.000000, 45.000000, 58.000000, 56.000000, 60.000000,239.000000,534.135900,274.003506,  9.016130
274.059784, 16.000000, 56.000000, 30.000000, 47.000000, 53.000000, 54.000000, 57.000000, 63.000000,275.000000,656.907900,273.196484,  8.081892
274.061981, 16.000000, 78.000000, 26.000000, 39.000000, 65.000000, 63.000000, 62.000000, 61.000000,283.000000,718.995900,272.360311,  7.237589
274.064178, 16.000000, 74.000000, 29.000000, 44.000000, 57.000000, 45.000000, 63.000000, 66.000000,255.000000,603.805900,271.471328,  6.443389
274.066376, 16.000000, 64.000000, 29.000000, 44.000000, 40.000000, 51.000000, 68.000000, 55.000000,299.000000,701.597900,270.508338,  5.679524
274.068665, 16.000000, 72.000000, 33.000000, 53.000000, 53.000000, 54.000000, 70.000000, 52.000000,326.000000,831.165900,269.835181,  4.795670
274.070862, 16.000000, 72.000000, 25.000000, 58.000000, 52.000000, 83.000000, 81.000000, 64.000000,312.000000,899.995900,269.215510,  3.938029
274.073059, 16.000000, 63.000000, 32.000000, 47.000000, 84.000000, 77.000000, 94.000000, 82.000000,371.000000,1193.507900,268.542506,  3.123455
274.079742, 16.000000, 83.000000, 83.000000,133.000000,168.000000,129.000000,171.000000,153.000000,720.000000,3089.385900,266.147100,  0.912012
274.081970, 16.000000, 97.000000, 77.000000,127.000000,176.000000,174.000000,229.000000,212.000000,781.000000,3669.515900,265.239555,  0.271636
274.084167, 16.000000, 93.000000, 78.000000,139.000000,158.000000,182.000000,212.000000,188.000000,816.000000,3676.055900,264.384494, -0.377511
274.086365, 16.000000, 79.000000, 47.000000,114.000000,136.000000,149.000000,182.000000,179.000000,667.000000,2929.575900,263.662767, -1.164767
274.088654, 16.000000, 70.000000, 59.000000, 99.000000,124.000000,121.000000,125.000000,131.000000,525.000000,2138.245900,262.855602, -1.931250
274.090851, 16.000000, 78.000000, 43.000000, 74.000000, 74.000000, 81.000000,101.000000, 80.000000,421.000000,1410.135900,262.029923, -2.613885
274.093048, 16.000000, 89.000000, 61.000000, 95.000000,131.000000,123.000000,123.000000,142.000000,544.000000,2251.115900,261.144679, -3.250034
274.095276, 16.000000, 94.000000, 93.000000,144.000000,185.000000,192.000000,202.000000,188.000000,854.000000,3864.255900,260.183161, -3.842271
274.097473, 16.000000,101.000000,124.000000,210.000000,280.000000,278.000000,315.000000,308.000000,1216.000000,6041.745900,259.199345, -4.359672
274.099731, 16.000000,101.000000,178.000000,297.000000,409.000000,349.000000,454.000000,380.000000,1486.000000,7949.595900,258.133040, -4.829009
274.101959, 16.000000,127.000000,198.000000,346.000000,464.000000,504.000000,490.000000,500.000000,1889.000000,10126.465900,257.314234, -5.401043
274.104156, 16.000000,135.000000,242.000000,393.000000,534.000000,517.000000,555.000000,508.000000,2032.000000,11017.785900,256.532042, -5.957949
274.106354, 16.000000,116.000000,249.000000,397.000000,499.000000,532.000000,555.000000,531.000000,1988.000000,10907.645900,255.701977, -6.467468
274.108643, 16.000000,116.000000,175.000000,386.000000,454.000000,511.000000,501.000000,493.000000,1876.000000,10111.295900,254.794223, -6.938804
274.110840, 16.000000,126.000000,193.000000,294.000000,430.000000,443.000000,532.000000,443.000000,1786.000000,9489.655900,253.878174, -7.334036
274.113037, 16.000000,116.000000,172.000000,293.000000,395.000000,349.000000,447.000000,385.000000,1525.000000,8043.375900,252.924177, -7.669243
274.115234, 16.000000,110.000000,175.000000,266.000000,354.000000,371.000000,425.000000,363.000000,1447.000000,7625.675900,251.936766, -7.939690
274.117462, 16.000000,103.000000,164.000000,297.000000,315.000000,381.000000,400.000000,397.000000,1461.000000,7677.395900,250.934601, -8.270611
274.119720, 16.000000,107.000000,147.000000,250.000000,363.000000,381.000000,445.000000,362.000000,1399.000000,7497.985900,249.970152, -8.844348
274.121918, 16.000000,130.000000,166.000000,312.000000,409.000000,391.000000,417.000000,394.000000,1496.000000,8050.945900,248.998026, -9.349618
274.124146, 16.000000,115.000000,179.000000,300.000000,382.000000,385.000000,501.000000,417.000000,1694.000000,8844.315900,247.989847, -9.796669
274.126343, 16.000000,134.000000,189.000000,336.000000,454.000000,464.000000,555.000000,470.000000,1732.000000,9594.245900,246.950572,-10.184478
274.128601, 16.000000,124.000000,203.000000,370.000000,510.000000,499.000000,536.000000,514.000000,1892.000000,10387.135900,245.858539,-10.517413
274.130829, 16.000000,128.000000,231.000000,389.000000,546.000000,491.000000,614.000000,557.000000,2100.000000,11435.485900,244.738708,-10.783943
274.133026, 16.000000,127.000000,213.000000,374.000000,525.000000,567.000000,630.000000,542.000000,2057.000000,11375.465900,243.625856,-10.981169
274.135223, 16.000000,139.000000,216.000000,387.000000,526.000000,502.000000,573.000000,551.000000,1958.000000,10861.415900,242.523434,-11.286816
274.137421, 16.000000,121.000000,218.000000,340.000000,507.000000,453.000000,534.000000,503.000000,1803.000000,9949.945900,241.422253,-11.581301
274.139709, 16.000000,149.000000,189.000000,310.000000,439.000000,457.000000,542.000000,486.000000,1706.000000,9460.285900,240.253677,-11.820846
274.141907, 16.000000,115.000000,165.000000,311.000000,379.000000,371.000000,436.000000,426.000000,1511.000000,8115.095900,239.111646,-11.989474
274.144104, 16.000000,103.000000,145.000000,273.000000,370.000000,351.000000,392.000000,348.000000,1350.000000,7164.865900,237.949653,-12.094782
274.146332, 16.000000, 93.000000,118.000000,216.000000,296.000000,300.000000,351.000000,330.000000,1209.000000,6228.285900,236.752527,-12.136293
274.148590, 16.000000,104.000000,125.000000,196.000000,264.000000,271.000000,309.000000,295.000000,1114.000000,5619.055900,235.527236,-12.110752
274.150787, 16.000000, 85.000000, 99.000000,186.000000,259.000000,272.000000,292.000000,289.000000,1121.000000,5516.735900,234.374726,-12.082711
274.153015, 16.000000,109.000000,140.000000,222.000000,279.000000,302.000000,326.000000,314.000000,1173.000000,6040.495900,233.321774,-12.154432
274.155212, 16.000000,116.000000,140.000000,280.000000,337.000000,325.000000,376.000000,331.000000,1338.000000,6951.245900,232.282544,-12.164151
274.157410, 16.000000,115.000000,172.000000,294.000000,370.000000,377.000000,439.000000,404.000000,1445.000000,7840.415900,231.224711,-12.116346
274.159698, 16.000000,109.000000,166.000000,255.000000,409.000000,389.000000,419.000000,402.000000,1449.000000,7825.035900,230.126804,-12.003233
274.161896, 16.000000, 99.000000,157.000000,259.000000,316.000000,341.000000,371.000000,344.000000,1361.000000,7015.105900,229.076380,-11.836176
274.164093, 16.000000, 83.000000,133.000000,241.000000,283.000000,307.000000,336.000000,295.000000,1241.000000,6238.235900,228.019577,-11.608770
274.166290, 16.000000,111.000000, 96.000000,198.000000,253.000000,213.000000,244.000000,278.000000,954.000000,4764.885900,226.966632,-11.322490
274.168579, 16.000000, 97.000000, 84.000000,147.000000,169.000000,168.000000,188.000000,194.000000,682.000000,3233.405900,225.830914,-11.171398
274.170776, 16.000000, 83.000000, 71.000000, 78.000000,116.000000,120.000000,127.000000,126.000000,426.000000,1802.345900,224.742389,-11.024229
274.172974, 16.000000, 68.000000, 44.000000, 52.000000, 56.000000, 65.000000, 79.000000, 77.000000,288.000000,836.217900,223.643123,-10.814930
274.175201, 16.000000, 54.000000, 29.000000, 37.000000, 85.000000, 70.000000, 78.000000, 87.000000,293.000000,896.947900,222.558045,-10.542789
274.177460, 16.000000, 78.000000, 52.000000, 81.000000,116.000000,104.000000,110.000000,118.000000,439.000000,1727.035900,221.465832,-10.205623
274.179657, 16.000000, 73.000000, 82.000000,112.000000,165.000000,159.000000,158.000000,146.000000,581.000000,2625.745900,220.409337, -9.814142
274.181885, 16.000000, 91.000000, 57.000000,105.000000,131.000000,144.000000,158.000000,173.000000,609.000000,2669.045900,219.363312, -9.362589
274.184082, 16.000000, 90.000000, 57.000000, 90.000000,114.000000,127.000000,168.000000,119.000000,526.000000,2207.295900,218.317035, -8.936492
274.186279, 16.000000, 75.000000, 42.000000, 83.000000,102.000000,113.000000,112.000000, 97.000000,395.000000,1523.025900,217.229976, -8.682651
274.188568, 16.000000, 78.000000, 20.000000, 46.000000, 85.000000, 58.000000, 61.000000, 75.000000,253.000000,688.061100,216.114369, -8.364101
274.190765, 16.000000, 51.000000, 24.000000, 37.000000, 33.000000, 52.000000, 40.000000, 36.000000,157.000000,125.075400,215.066260, -8.006086
274.212952, 16.000000,136.000000, 55.000000, 37.000000, 40.000000, 29.000000, 31.000000, 24.000000,160.000000,183.251300,205.846454, -3.006288
274.215149, 16.000000, 77.000000, 43.000000, 43.000000, 31.000000, 39.000000, 45.000000, 42.000000,149.000000,138.803400,205.103690, -2.362873
274.217438, 16.000000, 82.000000, 59.000000, 34.000000, 45.000000, 44.000000, 41.000000, 32.000000,132.000000,114.903900,204.267616, -1.660945
274.219635, 16.000000, 83.000000, 40.000000, 40.000000, 42.000000, 39.000000, 32.000000, 35.000000,133.000000, 81.522300,203.277668, -0.969599
274.221832, 16.000000, 80.000000, 38.000000, 46.000000, 41.000000, 41.000000, 27.000000, 38.000000,155.000000,142.060300,202.331725, -0.231231
274.224030, 16.000000, 85.000000, 48.000000, 34.000000, 35.000000, 35.000000, 35.000000, 31.000000,127.000000, 58.835800,201.423619,  0.559335
274.226257, 16.000000, 84.000000, 57.000000, 46.000000, 47.000000, 35.000000, 45.000000, 37.000000,147.000000,158.785900,200.549594,  1.410304
274.228516, 16.000000, 86.000000, 53.000000, 42.000000, 40.000000, 31.000000, 37.000000, 28.000000,137.000000, 82.238900,199.706371,  2.320146
274.230713, 16.000000, 84.000000, 61.000000, 48.000000, 40.000000, 40.000000, 36.000000, 37.000000,142.000000,129.000300,198.932718,  3.250252
274.232941, 16.000000, 86.000000, 71.000000, 40.000000, 34.000000, 35.000000, 35.000000, 48.000000,129.000000,134.939800,198.192002,  4.234001
274.235138, 16.000000, 97.000000, 57.000000, 45.000000, 40.000000, 29.000000, 47.000000, 35.000000,145.000000,145.720900,197.436004,  5.014160
274.237427, 16.000000,125.000000, 74.000000, 50.000000, 49.000000, 27.000000, 34.000000, 41.000000,169.000000,279.435300,196.675130,  5.779922
274.239624, 16.000000, 97.000000, 57.000000, 34.000000, 46.000000, 31.000000, 47.000000, 33.000000,146.000000,138.170900,195.988998,  6.552166
274.241821, 16.000000, 95.000000, 58.000000, 32.000000, 40.000000, 25.000000, 39.000000, 42.000000,170.000000,203.390900,195.347284,  7.358703
274.244019, 16.000000, 93.000000, 61.000000, 51.000000, 37.000000, 31.000000, 43.000000, 36.000000,140.000000,128.110900,194.745714,  8.200940
274.246246, 16.000000,109.000000, 52.000000, 46.000000, 47.000000, 36.000000, 47.000000, 45.000000,151.000000,215.275900,194.185456,  9.083761
274.248505, 16.000000, 99.000000, 64.000000, 35.000000, 49.000000, 26.000000, 42.000000, 39.000000,138.000000,140.082900,193.664808, 10.003040
274.250702, 16.000000, 98.000000, 66.000000, 56.000000, 38.000000, 47.000000, 40.000000, 39.000000,155.000000,223.755900,193.256601, 10.736807
274.252930, 16.000000, 92.000000, 62.000000, 51.000000, 44.000000, 36.000000, 35.000000, 40.000000,167.000000,225.830300,193.030901, 10.896532
274.255127, 16.000000, 86.000000, 82.000000, 61.000000, 52.000000, 36.000000, 40.000000, 49.000000,154.000000,263.935900,192.815662, 11.053469
274.257385, 16.000000,105.000000, 77.000000, 45.000000, 34.000000, 39.000000, 43.000000, 38.000000,132.000000,163.835400,192.594165, 11.219866
274.259613, 16.000000,101.000000, 71.000000, 43.000000, 45.000000, 47.000000, 46.000000, 30.000000,169.000000,267.111900,192.379716, 11.385872
274.261810, 16.000000, 90.000000, 69.000000, 50.000000, 43.000000, 33.000000, 47.000000, 35.000000,160.000000,212.785900,192.172148, 11.551482
274.264008, 16.000000, 85.000000, 82.000000, 41.000000, 50.000000, 41.000000, 48.000000, 24.000000,135.000000,173.733900,191.970082, 11.717375
274.266205, 16.000000, 94.000000, 67.000000, 51.000000, 39.000000, 36.000000, 45.000000, 36.000000,147.000000,172.285900,191.768135, 11.888352
274.268494, 16.000000, 97.000000, 61.000000, 40.000000, 38.000000, 41.000000, 35.000000, 31.000000,143.000000,119.986300,191.694357, 11.977226
274.270691, 16.000000,108.000000, 65.000000, 57.000000, 39.000000, 38.000000, 44.000000, 39.000000,141.000000,182.205900,191.671267, 12.030748
274.272888, 16.000000,102.000000, 90.000000, 45.000000, 35.000000, 52.000000, 45.000000, 37.000000,145.000000,220.913400,191.648139, 12.084209
274.275116, 16.000000,125.000000, 61.000000, 46.000000, 36.000000, 47.000000, 40.000000, 39.000000,146.000000,196.255900,191.624679, 12.138292
274.277374, 16.000000, 72.000000, 51.000000, 43.000000, 46.000000, 37.000000, 37.000000, 39.000000,155.000000,150.345900,191.600887, 12.192955
274.279572, 16.000000, 88.000000, 66.000000, 44.000000, 44.000000, 39.000000, 44.000000, 32.000000,151.000000,172.371900,191.577490, 12.246610
274.281799, 16.000000, 95.000000, 65.000000, 43.000000, 46.000000, 38.000000, 40.000000, 33.000000,160.000000,196.475900,191.553993, 12.300279
274.283997, 16.000000,103.000000, 62.000000, 58.000000, 28.000000, 43.000000, 48.000000, 35.000000,154.000000,218.833400,191.532023, 12.348261
274.286194, 16.000000,103.000000, 80.000000, 53.000000, 42.000000, 40.000000, 37.000000, 30.000000,140.000000,163.651900,191.514084, 12.380250
274.288483, 16.000000, 82.000000, 59.000000, 33.000000, 43.000000, 43.000000, 42.000000, 35.000000,147.000000,137.735900,191.495516, 12.413446
274.290680, 16.000000, 91.000000, 62.000000, 51.000000, 58.000000, 36.000000, 54.000000, 41.000000,168.000000,295.915900,191.477785, 12.445339
274.292877, 16.000000,129.000000, 69.000000, 45.000000, 32.000000, 32.000000, 50.000000, 41.000000,146.000000,206.378400,191.460241, 12.477029
274.295074, 16.000000,111.000000, 87.000000, 49.000000, 50.000000, 40.000000, 41.000000, 36.000000,137.000000,204.507900,191.442596, 12.509098
274.297363, 16.000000, 97.000000, 64.000000, 37.000000, 42.000000, 48.000000, 37.000000, 40.000000,156.000000,200.735900,191.424390, 12.542359
274.299561, 16.000000,120.000000, 69.000000, 41.000000, 48.000000, 41.000000, 40.000000, 39.000000,146.000000,202.645900,191.407148, 12.574230
274.301758, 16.000000,103.000000, 74.000000, 55.000000, 34.000000, 40.000000, 42.000000, 46.000000,168.000000,280.573400,191.411710, 12.584609
274.303986, 16.000000, 93.000000, 68.000000, 44.000000, 30.000000, 39.000000, 39.000000, 41.000000,154.000000,183.133400,191.424998, 12.586790
274.306183, 16.000000,105.000000, 58.000000, 55.000000, 49.000000, 35.000000, 38.000000, 50.000000,143.000000,200.575900,191.438178, 12.588937
274.308441, 16.000000, 87.000000, 82.000000, 55.000000, 47.000000, 46.000000, 44.000000, 37.000000,141.000000,205.665900,191.451656, 12.591116
274.310669, 16.000000, 85.000000, 65.000000, 40.000000, 53.000000, 36.000000, 42.000000, 34.000000,143.000000,145.815900,191.465091, 12.593266
274.312866, 16.000000, 95.000000, 74.000000, 40.000000, 48.000000, 39.000000, 47.000000, 34.000000,159.000000,224.035900,191.478266, 12.595366
274.315063, 16.000000,106.000000, 71.000000, 50.000000, 52.000000, 47.000000, 48.000000, 26.000000,163.000000,280.051900,191.491559, 12.597466
274.317352, 16.000000,106.000000, 57.000000, 63.000000, 52.000000, 44.000000, 47.000000, 31.000000,158.000000,258.411900,191.502717, 12.597747
274.319550, 16.000000,100.000000, 69.000000, 55.000000, 40.000000, 35.000000, 49.000000, 30.000000,146.000000,183.561900,191.504910, 12.591997
274.321747, 16.000000,101.000000, 68.000000, 48.000000, 42.000000, 42.000000, 40.000000, 35.000000,148.000000,181.865900,191.507084, 12.586185
274.323944, 16.000000, 90.000000, 54.000000, 52.000000, 40.000000, 48.000000, 48.000000, 32.000000,138.000000,157.993900,191.509272, 12.580399
274.326233, 16.000000, 84.000000, 72.000000, 44.000000, 44.000000, 49.000000, 32.000000, 29.000000,151.000000,178.766300,191.511579, 12.574338
274.328430, 16.000000,116.000000, 61.000000, 52.000000, 45.000000, 44.000000, 37.000000, 35.000000,166.000000,251.095900,191.513827, 12.568525
274.330627, 16.000000, 95.000000, 74.000000, 46.000000, 46.000000, 30.000000, 30.000000, 37.000000,175.000000,249.585300,191.516092, 12.562718
274.332855, 16.000000, 84.000000, 73.000000, 50.000000, 44.000000, 39.000000, 44.000000, 41.000000,147.000000,194.495900,191.518378, 12.556886
274.335052, 16.000000,106.000000, 75.000000, 47.000000, 47.000000, 37.000000, 44.000000, 37.000000,177.000000,296.055900,191.505537, 12.541754
274.337341, 16.000000,106.000000, 72.000000, 49.000000, 46.000000, 27.000000, 47.000000, 35.000000,144.000000,184.720900,191.485560, 12.521939
274.339539, 16.000000,103.000000, 68.000000, 51.000000, 42.000000, 45.000000, 47.000000, 28.000000,156.000000,229.641900,191.466394, 12.502928
274.341736, 16.000000, 90.000000, 76.000000, 45.000000, 40.000000, 43.000000, 45.000000, 32.000000,165.000000,234.341900,191.447466, 12.484181
274.343933, 16.000000, 83.000000, 64.000000, 40.000000, 49.000000, 39.000000, 36.000000, 36.000000,129.000000,124.692300,191.428293, 12.465169
274.346222, 16.000000,132.000000, 72.000000, 43.000000, 39.000000, 26.000000, 45.000000, 40.000000,153.000000,223.430900,191.408418, 12.445476
274.348419, 16.000000,119.000000, 59.000000, 52.000000, 39.000000, 40.000000, 30.000000, 46.000000,152.000000,216.590300,191.389336, 12.426571
274.350616, 16.000000, 86.000000, 78.000000, 40.000000, 46.000000, 42.000000, 40.000000, 31.000000,161.000000,210.301900,191.368087, 12.405029
274.352844, 16.000000,106.000000, 65.000000, 54.000000, 46.000000, 45.000000, 50.000000, 33.000000,152.000000,235.075900,191.337968, 12.372544
274.355042, 16.000000,104.000000, 72.000000, 44.000000, 47.000000, 40.000000, 48.000000, 42.000000,141.000000,203.195900,191.308545, 12.340802
274.357300, 16.000000, 85.000000, 53.000000, 40.000000, 42.000000, 38.000000, 40.000000, 34.000000,153.000000,142.865900,191.278378, 12.308231
274.359528, 16.000000,110.000000, 66.000000, 50.000000, 46.000000, 33.000000, 29.000000, 38.000000,158.000000,209.550300,191.248597, 12.276083
274.361725, 16.000000, 84.000000, 60.000000, 38.000000, 39.000000, 40.000000, 40.000000, 41.000000,157.000000,176.775900,191.219099, 12.244219
274.363922, 16.000000, 92.000000, 67.000000, 51.000000, 39.000000, 37.000000, 44.000000, 35.000000,174.000000,251.315900,191.189571, 12.212320
274.366211, 16.000000,105.000000, 61.000000, 34.000000, 40.000000, 39.000000, 43.000000, 31.000000,128.000000,123.603900,191.159011, 12.179264
274.368408, 16.000000, 94.000000, 62.000000, 61.000000, 38.000000, 50.000000, 34.000000, 32.000000,143.000000,167.366300,191.148923, 12.165553
274.370605, 16.000000, 87.000000, 64.000000, 46.000000, 41.000000, 39.000000, 50.000000, 23.000000,132.000000,146.333900,191.146693, 12.159162
274.372803, 16.000000,123.000000, 87.000000, 43.000000, 53.000000, 36.000000, 26.000000, 40.000000,141.000000,206.780300,191.144526, 12.152767
274.375031, 16.000000, 96.000000, 58.000000, 55.000000, 53.000000, 42.000000, 42.000000, 38.000000,142.000000,188.805900,191.142403, 12.146312
274.377289, 16.000000, 96.000000, 68.000000, 55.000000, 44.000000, 40.000000, 38.000000, 39.000000,162.000000,236.075900,191.140347, 12.139787
274.379486, 16.000000, 87.000000, 61.000000, 52.000000, 41.000000, 53.000000, 35.000000, 32.000000,178.000000,266.736300,191.138410, 12.133466
274.381714, 16.000000, 94.000000, 63.000000, 56.000000, 51.000000, 36.000000, 41.000000, 33.000000,157.000000,209.735900,191.136516, 12.127041
274.383911, 16.000000,112.000000, 66.000000, 51.000000, 46.000000, 42.000000, 41.000000, 27.000000,160.000000,234.711900,191.156230, 12.128904
274.386169, 16.000000, 74.000000, 80.000000, 42.000000, 45.000000, 43.000000, 51.000000, 42.000000,147.000000,210.945900,191.251254, 12.159214
274.388397, 16.000000,113.000000, 64.000000, 51.000000, 50.000000, 32.000000, 42.000000, 30.000000,145.000000,177.416900,191.349863, 12.190844
274.390594, 16.000000, 78.000000, 60.000000, 59.000000, 47.000000, 30.000000, 45.000000, 36.000000,158.000000,202.970900,191.445926, 12.221682
274.392792, 16.000000,111.000000, 72.000000, 59.000000, 50.000000, 33.000000, 30.000000, 33.000000,165.000000,246.280300,191.542665, 12.252731
274.394989, 16.000000,121.000000, 50.000000, 50.000000, 46.000000, 38.000000, 34.000000, 47.000000,154.000000,221.820300,191.638061, 12.283372
274.397278, 16.000000, 98.000000, 70.000000, 52.000000, 56.000000, 46.000000, 50.000000, 33.000000,156.000000,262.825900,191.738655, 12.315679
274.399475, 16.000000, 91.000000, 69.000000, 43.000000, 44.000000, 38.000000, 40.000000, 39.000000,158.000000,203.495900,191.834504, 12.346481
274.401672, 16.000000,105.000000, 60.000000, 49.000000, 46.000000, 37.000000, 40.000000, 33.000000,167.000000,227.925900,191.895181, 12.368933
274.403900, 16.000000,103.000000, 45.000000, 51.000000, 48.000000, 39.000000, 43.000000, 30.000000,142.000000,148.021900,191.940213, 12.387752
274.406158, 16.000000, 83.000000, 59.000000, 47.000000, 40.000000, 35.000000, 37.000000, 46.000000,172.000000,231.785900,191.985761, 12.406776
274.408356, 16.000000,105.000000, 67.000000, 56.000000, 46.000000, 21.000000, 44.000000, 31.000000,145.000000,178.646900,192.030269, 12.425345
274.410583, 16.000000, 91.000000, 51.000000, 59.000000, 32.000000, 29.000000, 45.000000, 45.000000,147.000000,173.138400,192.075279, 12.444094
274.412781, 16.000000,100.000000, 66.000000, 54.000000, 38.000000, 38.000000, 43.000000, 27.000000,140.000000,148.701900,192.119613, 12.462557
274.414978, 16.000000, 93.000000, 82.000000, 51.000000, 49.000000, 30.000000, 44.000000, 45.000000,167.000000,283.310900,192.163943, 12.480992
274.417267, 16.000000, 92.000000, 61.000000, 57.000000, 37.000000, 30.000000, 31.000000, 49.000000,155.000000,200.945300,192.197782, 12.491804
274.419464, 16.000000, 85.000000, 59.000000, 44.000000, 36.000000, 49.000000, 47.000000, 39.000000,153.000000,197.035900,192.180239, 12.468478
274.421661, 16.000000, 84.000000, 54.000000, 59.000000, 48.000000, 40.000000, 46.000000, 35.000000,158.000000,217.315900,192.162585, 12.445009
274.423859, 16.000000, 88.000000, 68.000000, 48.000000, 49.000000, 43.000000, 35.000000, 53.000000,141.000000,201.260300,192.145018, 12.421680
274.426147, 16.000000,107.000000, 67.000000, 54.000000, 38.000000, 33.000000, 33.000000, 43.000000,163.000000,228.330300,192.126784, 12.397485
274.428345, 16.000000, 84.000000, 63.000000, 51.000000, 45.000000, 35.000000, 43.000000, 37.000000,145.000000,158.775900,192.109017, 12.373925
274.430542, 16.000000, 89.000000, 73.000000, 41.000000, 44.000000, 36.000000, 47.000000, 37.000000,143.000000,163.955900,192.091259, 12.350375
274.432770, 16.000000,112.000000, 71.000000, 44.000000, 41.000000, 44.000000, 36.000000, 38.000000,148.000000,191.350300,192.073452, 12.326677
274.434967, 16.000000,101.000000, 58.000000, 42.000000, 44.000000, 54.000000, 43.000000, 32.000000,142.000000,172.261900,192.054958, 12.301427
274.437225, 16.000000,107.000000, 86.000000, 49.000000, 46.000000, 34.000000, 44.000000, 32.000000,127.000000,179.223900,192.035549, 12.274419
274.439453, 16.000000, 92.000000, 63.000000, 42.000000, 41.000000, 39.000000, 40.000000, 36.000000,159.000000,187.965900,192.016444, 12.247835
274.441650, 16.000000, 94.000000, 66.000000, 44.000000, 38.000000, 36.000000, 48.000000, 27.000000,148.000000,161.101900,191.997573, 12.221621
274.443848, 16.000000, 95.000000, 66.000000, 42.000000, 46.000000, 28.000000, 42.000000, 47.000000,182.000000,294.990900,191.978597, 12.195261
274.446136, 16.000000, 95.000000, 72.000000, 58.000000, 56.000000, 46.000000, 41.000000, 32.000000,155.000000,246.841900,191.958850, 12.167848
274.448334, 16.000000,103.000000, 55.000000, 33.000000, 40.000000, 38.000000, 39.000000, 34.000000,150.000000,136.155900,191.940045, 12.141765
274.450531, 16.000000,102.000000, 82.000000, 44.000000, 42.000000, 45.000000, 41.000000, 36.000000,153.000000,220.055900,191.921938, 12.114953
274.452759, 16.000000,103.000000, 76.000000, 53.000000, 31.000000, 39.000000, 36.000000, 34.000000,152.000000,184.237800,191.907485, 12.086596
274.455017, 16.000000, 83.000000, 76.000000, 46.000000, 47.000000, 43.000000, 43.000000, 43.000000,151.000000,220.065900,191.892868, 12.057584
274.457214, 16.000000,100.000000, 68.000000, 49.000000, 38.000000, 42.000000, 36.000000, 34.000000,152.000000,176.910300,191.878809, 12.029722
274.479401, 16.000000,138.000000, 63.000000, 40.000000, 41.000000, 40.000000, 49.000000, 30.000000,178.000000,300.131900,191.723451, 11.800389
274.481628, 16.000000, 91.000000, 70.000000, 34.000000, 40.000000, 37.000000, 45.000000, 35.000000,157.000000,180.675900,191.706962, 11.781610
274.483826, 16.000000, 94.000000, 64.000000, 57.000000, 39.000000, 36.000000, 43.000000, 41.000000,140.000000,164.105900,191.695792, 11.766848
274.486084, 16.000000, 84.000000, 63.000000, 36.000000, 44.000000, 31.000000, 47.000000, 43.000000,152.000000,177.550900,191.712289, 11.772387
274.488312, 16.000000,108.000000, 52.000000, 40.000000, 31.000000, 46.000000, 39.000000, 33.000000,162.000000,190.303400,191.728905, 11.778078
274.490509, 16.000000,107.000000, 70.000000, 35.000000, 36.000000, 38.000000, 38.000000, 42.000000,166.000000,221.435900,191.745282, 11.783698
274.492706, 16.000000, 88.000000, 68.000000, 49.000000, 37.000000, 36.000000, 40.000000, 40.000000,132.000000,138.517900,191.761661, 11.789334
274.494995, 16.000000, 82.000000, 79.000000, 39.000000, 45.000000, 32.000000, 35.000000, 35.000000,156.000000,167.785300,191.778847, 11.795263
274.497192, 16.000000,111.000000, 71.000000, 48.000000, 51.000000, 34.000000, 27.000000, 36.000000,141.000000,166.350300,191.795434, 11.800989
274.499390, 16.000000, 97.000000, 54.000000, 57.000000, 41.000000, 47.000000, 34.000000, 37.000000,142.000000,161.590300,191.811888, 11.806685
274.501587, 16.000000,106.000000, 78.000000, 44.000000, 50.000000, 35.000000, 36.000000, 30.000000,118.000000,153.098300,191.835204, 11.815979
274.503815, 16.000000, 94.000000, 68.000000, 55.000000, 47.000000, 32.000000, 42.000000, 40.000000,155.000000,215.150900,191.863001, 11.827584
274.506073, 16.000000, 84.000000, 59.000000, 45.000000, 54.000000, 37.000000, 36.000000, 37.000000,153.000000,174.740300,191.890841, 11.839218
274.508270, 16.000000, 95.000000, 87.000000, 51.000000, 38.000000, 43.000000, 34.000000, 43.000000,150.000000,216.980300,191.918234, 11.850683
