# GET [h], RA [h], DEC [deg]
251.69395,7.8531116,-21.197712
251.69485,7.8610899,-21.178974
251.69577,7.8690583,-21.159903
251.69667,7.8770168,-21.140517
251.69757,7.884965,-21.120803
251.69855,7.8935143,-21.099221
251.69945,7.9014415,-21.078837
251.70035,7.9085292,-21.059927
251.70125,7.9142406,-21.043764
251.70215,7.9199489,-21.027463
251.70305,7.9256524,-21.011008
251.70396,7.9313521,-20.99441
251.70486,7.9370486,-20.977676
251.70576,7.9427419,-20.960808
251.70667,7.94843,-20.943782
251.70764,7.9545521,-20.925292
251.70854,7.9602324,-20.907975
251.70944,7.9659081,-20.890503
251.71034,7.9715815,-20.872906
251.71124,7.9772504,-20.855163
251.71216,7.9829152,-20.837277
251.71306,7.9885758,-20.819248
251.71396,7.9942331,-20.801077
251.71486,7.9998854,-20.782762
251.71584,8.0059679,-20.762873
251.71674,8.0110235,-20.746046
251.71764,8.0082133,-20.752837
251.71854,8.0053999,-20.759569
251.71945,8.0025848,-20.766271
251.72035,7.9997682,-20.772927
251.72125,7.9969497,-20.779546
251.72215,7.9941275,-20.786104
251.72305,7.9913051,-20.792633
251.72395,7.98848,-20.799118
251.72493,7.9854351,-20.806048
251.72583,7.982606,-20.812441
251.72673,7.9797742,-20.818781
251.72765,7.9769409,-20.825091
251.72855,7.9741063,-20.831356
251.72945,7.9712675,-20.837557
251.73035,7.9684284,-20.843736
251.73125,7.9655875,-20.849869
251.73215,7.9627438,-20.855949
251.73312,7.9596795,-20.862454
251.73402,7.9591162,-20.857571
251.73492,7.9592656,-20.849289
251.73584,7.9594133,-20.841006
251.73674,7.9595618,-20.832742
251.73764,7.9597094,-20.824477
251.73854,7.959856,-20.816213
251.73944,7.9600019,-20.807956
251.74034,7.9601476,-20.79971
251.74126,7.9602925,-20.791459
251.74222,7.9604486,-20.782592
251.74312,7.9605915,-20.774356
251.74403,7.960735,-20.766127
251.74493,7.9608776,-20.757907
251.74583,7.9610198,-20.749695
251.74673,7.961161,-20.741478
251.74763,7.9613012,-20.733269
251.74854,7.961441,-20.725061
251.74945,7.961581,-20.71687
251.75041,7.9622814,-20.716939
251.75131,7.9636339,-20.728311
251.75223,7.9649867,-20.739663
251.75313,7.9663406,-20.751019
251.75403,7.967695,-20.762361
251.75493,7.9690498,-20.773686
251.75583,7.9704048,-20.785003
251.75673,7.9717614,-20.796319
251.75764,7.9731181,-20.807619
251.75854,7.9744757,-20.818914
251.75952,7.9759375,-20.831058
251.76042,7.9772961,-20.842332
251.76132,7.9786552,-20.853595
251.76222,7.9800149,-20.864844
251.76312,7.9813751,-20.876088
251.76402,7.9827364,-20.887323
251.76492,7.984098,-20.898547
251.76584,7.9854601,-20.909758
251.76674,7.9866203,-20.919543
251.76772,7.9849655,-20.909809
251.76862,7.9834286,-20.900809
251.76952,7.98189,-20.891832
251.77042,7.9803502,-20.882891
251.77132,7.9788107,-20.873988
251.77222,7.97727,-20.865114
251.77313,7.975728,-20.856276
251.77403,7.9741851,-20.847464
251.77493,7.9726417,-20.83869
251.77591,7.9709787,-20.829282
251.77681,7.9694327,-20.820572
251.77771,7.9678872,-20.811903
251.77861,7.9663392,-20.803255
251.77951,7.9647915,-20.794646
251.78041,7.9632432,-20.786081
251.78133,7.9616932,-20.777531
251.78223,7.9601421,-20.769019
251.78313,7.9585914,-20.76055
251.78403,7.9583975,-20.764798
251.785,7.9586462,-20.77366
251.7859,7.9588755,-20.781884
251.7868,7.9591049,-20.790121
251.7877,7.959334,-20.798361
251.7886,7.9595622,-20.8066
251.78952,7.9597912,-20.814859
251.79042,7.9600187,-20.823115
251.79132,7.960246,-20.831375
251.79222,7.9604728,-20.83964
251.7932,7.9607166,-20.848553
251.7941,7.9609424,-20.85683
251.795,7.9611683,-20.865117
251.7959,7.9613934,-20.873409
251.7968,7.961619,-20.881714
251.79771,7.9618428,-20.890009
251.79861,7.9620671,-20.89832
251.79951,7.9622903,-20.906629
251.80042,7.9631275,-20.9079
251.80132,7.9647011,-20.900739
251.80229,7.9663958,-20.893097
251.80319,7.9679686,-20.886056
251.8041,7.9695411,-20.879075
251.805,7.9711141,-20.872157
251.80591,7.9726857,-20.865287
251.80681,7.9742575,-20.858481
251.80771,7.9758288,-20.851735
251.80861,7.9773994,-20.845044
251.80951,7.9789699,-20.838408
251.81049,7.9806601,-20.831331
251.81139,7.9822295,-20.82481
251.81229,7.983799,-20.818361
251.8132,7.9853676,-20.811963
251.8141,7.9869361,-20.805625
251.815,7.9885038,-20.799347
251.8159,7.9900714,-20.793123
251.8168,7.9909833,-20.791257
251.8177,7.988083,-20.814414
251.8186,7.9851817,-20.83759
251.81958,7.9820582,-20.862567
251.82048,7.9791561,-20.885763
251.8214,7.9762551,-20.908988
251.8223,7.9733532,-20.932218
251.8232,7.9704515,-20.95547
251.8241,7.9675488,-20.978725
251.825,7.9646466,-21.002003
251.8259,7.9617442,-21.025294
251.82681,7.9588416,-21.048598
251.82777,7.9557147,-21.073705
251.82867,7.9528117,-21.097043
251.82959,7.9499073,-21.120382
251.83049,7.9470036,-21.143747
251.83139,7.9440994,-21.167117
251.83229,7.941195,-21.190507
251.83319,7.9382911,-21.213911
251.83409,7.9386258,-21.210066
251.835,7.9395818,-21.200987
251.8359,7.9405373,-21.191901
251.83687,7.9415653,-21.182109
251.83778,7.9425202,-21.173025
251.83868,7.9434729,-21.163914
251.83958,7.9444266,-21.154817
251.84048,7.9453784,-21.145703
251.84138,7.9463301,-21.136584
251.84229,7.9472815,-21.127468
251.8432,7.9482321,-21.118343
251.8441,7.9491829,-21.109221
251.84506,7.9502054,-21.099385
251.84598,7.951154,-21.090247
251.84688,7.9521024,-21.081101
251.84778,7.9530499,-21.071952
251.84868,7.9539978,-21.062808
251.84958,7.9549438,-21.053647
251.85048,7.9733712,-20.803189
251.8514,8.0069236,-20.336731
251.8523,8.0400805,-19.866249
251.8532,8.0728391,-19.391756
251.85417,8.1076711,-18.876313
251.85507,8.1395974,-18.393569
251.85597,8.1711189,-17.906893
251.85687,8.2022344,-17.416308
251.85777,8.2329423,-16.921847
251.85867,8.2632406,-16.423529
251.85959,8.2931283,-15.921398
251.86049,8.3226047,-15.415488
251.86139,8.3516681,-14.905827
251.86237,8.3825043,-14.35281
251.86327,8.4107067,-13.835471
251.86417,8.4384939,-13.3145
251.86507,8.4658654,-12.789941
251.86597,8.4928191,-12.261809
251.86688,8.5200557,-11.750354
251.86778,8.5494144,-11.305988
251.86868,8.5785389,-10.858941
251.86958,8.6074279,-10.409211
251.87048,8.6360823,-9.9568311
251.87146,8.6666784,-9.4666823
251.87236,8.6948444,-9.0088106
251.87326,8.7227772,-8.5483357
251.87416,8.7504757,-8.0852566
251.87508,8.777939,-7.6195774
251.87598,8.8051698,-7.1513378
251.87688,8.8321665,-6.6805476
251.87778,8.8589318,-6.2072221
251.87868,8.8854642,-5.7313786
251.87965,8.9137796,-5.2161398
251.88055,8.9398323,-4.7351265
251.88145,8.965656,-4.2516585
251.88235,8.9912493,-3.7657392
251.88327,9.016615,-3.2774022
251.88417,9.040396,-2.7758111
251.88507,9.0638045,-2.2707639
251.88597,9.0869624,-1.7632622
251.88687,9.1098723,-1.2533411
251.88777,9.1325325,-0.74100264
251.88875,9.1566586,-0.18657828
251.88965,9.178802,0.33071927
251.89055,9.2006965,0.8503897
251.89146,9.2223431,1.3723988
251.89236,9.2437403,1.8967512
251.89326,9.2648889,2.4234222
251.89417,9.285787,2.9523936
251.89507,9.3064361,3.483665
251.89597,9.3268358,4.0172092
251.89694,9.348524,4.5943294
251.89784,9.3684022,5.1325654
251.89874,9.38803,5.6730209
251.89966,9.4074065,6.2157055
251.90056,9.4279391,6.6777092
251.90146,9.4492242,7.0881373
251.90236,9.470378,7.5002765
251.90326,9.4914,7.9141194
251.90416,9.5122927,8.3296629
251.90508,9.5330535,8.7468983
251.90604,9.5552664,9.1981062
251.90695,9.5757569,9.6188305
251.90785,9.5961196,10.041203
251.90875,9.6163519,10.465243
251.90965,9.6364566,10.890916
251.91055,9.6564312,11.318251
251.91145,9.6762786,11.747203
251.91235,9.695998,12.17778
251.91327,9.7155897,12.609974
251.91423,9.7365459,13.077217
251.91515,9.7558724,13.512755
251.91605,9.7750722,13.949885
251.91695,9.7867967,14.237014
251.91785,9.7813738,14.171762
251.91875,9.7759529,14.106488
251.91965,9.7705346,14.041192
251.92056,9.7651172,13.97589
251.92146,9.7597022,13.910563
251.92236,9.7542892,13.845215
251.92334,9.748462,13.774833
251.92424,9.743053,13.709448
251.92514,9.7376469,13.644054
251.92604,9.7322413,13.578642
251.92694,9.7268383,13.513213
251.92784,9.7214372,13.447766
251.92876,9.7160375,13.382311
251.92966,9.7106408,13.316826
251.93056,9.7052454,13.251327
251.93153,9.6994369,13.180781
251.93243,9.6940454,13.11525
251.93333,9.6886554,13.04972
251.93423,9.6931814,13.090366
251.93513,9.697781,13.13176
251.93604,9.702382,13.173116
251.93695,9.7069865,13.214427
251.93785,9.7115924,13.255702
251.93875,9.7162009,13.296928
251.93965,9.7208103,13.338124
251.94063,9.7257777,13.382446
251.94153,9.7303921,13.423555
251.94243,9.7350085,13.46462
251.94333,9.7396273,13.505655
251.94423,9.7442488,13.54664
251.94514,9.748871,13.587591
251.94604,9.7534967,13.628494
251.94695,9.7581234,13.66937
251.94785,9.7627532,13.710189
251.94882,9.7677406,13.754117
251.94972,9.7723743,13.794856
251.95062,9.7733188,13.813463
251.95152,9.7725675,13.821893
251.95242,9.7718149,13.830335
251.95334,9.7710622,13.838773
251.95424,9.7703104,13.847197
251.95514,9.7695571,13.855621
251.95604,9.7688038,13.864049
251.95702,9.7679931,13.873121
251.95792,9.7672405,13.881529
251.95882,9.766486,13.889953
251.95972,9.7657326,13.898364
251.96063,9.7649784,13.906774
251.96153,9.7642252,13.915176
251.96243,9.7634707,13.923584
251.96333,9.7627158,13.931985
251.96423,9.7619622,13.940378
251.96513,9.7612071,13.948776
251.96611,9.7603943,13.957809
251.96701,9.7588163,13.956948
251.96791,9.7558821,13.940814
251.96883,9.7529468,13.924697
251.96973,9.7500121,13.908584
251.97063,9.7470773,13.892473
251.97153,9.7441425,13.876367
251.97243,9.741207,13.86027
251.97333,9.7382716,13.844182
251.9743,9.7351111,13.826859
251.9752,9.7321768,13.810771
251.9761,9.7292412,13.794693
251.97702,9.7263064,13.778622
251.97792,9.7233709,13.762561
251.97882,9.7204352,13.746501
251.97972,9.7175002,13.730444
251.98062,9.7145658,13.714388
251.98152,9.7116301,13.698345
251.98244,9.7086951,13.682303
251.9834,9.7057675,13.665815
251.9843,9.7061948,13.660898
251.98521,9.7066227,13.655975
251.98611,9.7070501,13.651058
251.98701,9.7074774,13.646138
251.98792,9.7079048,13.641223
251.98882,9.7083323,13.636308
251.98972,9.7087598,13.631395
251.99063,9.7091874,13.626482
251.9916,9.7096478,13.621198
251.9925,9.7100759,13.616278
251.99341,9.7105029,13.61137
251.99431,9.7109312,13.606454
251.99521,9.711359,13.601547
251.99611,9.7117868,13.596639
251.99701,9.7122146,13.591733
251.99791,9.7126419,13.586833
251.99883,9.7130698,13.581925
251.99973,9.7134979,13.577026
252.0007,9.7139591,13.571735
252.0016,9.7143871,13.566831
252.0025,9.7148146,13.561938
252.0034,9.7152426,13.557034
252.0043,9.7156709,13.552138
252.0052,9.716099,13.547235
252.0061,9.7165274,13.542342
252.00702,9.7169562,13.537437
252.00792,9.7173845,13.532537
252.0089,9.717845,13.527273
252.0098,9.718274,13.522372
252.0107,9.7187025,13.517481
252.0116,9.719131,13.512589
252.0125,9.7195595,13.507696
252.0134,9.7199868,13.502812
252.01431,9.7204159,13.497912
252.01521,9.7208447,13.493028
252.01611,9.7212734,13.488137
252.01701,9.7217021,13.483252
252.01799,9.7221649,13.47798
252.01889,9.7225924,13.473103
252.01979,9.7230214,13.468223
252.02069,9.7234502,13.463336
252.02159,9.7238797,13.458445
252.0225,9.7243088,13.453564
252.0234,9.7247377,13.448682
252.0243,9.7251669,13.443803
252.0252,9.7255959,13.438922
252.02618,9.7260579,13.433672
252.02708,9.7264871,13.428792
252.02798,9.7269162,13.42391
252.02888,9.7273455,13.419036
252.02979,9.7277748,13.414159
252.0307,9.7282042,13.409289
252.0316,9.7286329,13.404415
252.0325,9.7290624,13.399548
252.0334,9.7294919,13.394674
252.0343,9.7305056,13.412027
252.03528,9.7317308,13.435809
252.03618,9.7328671,13.457903
252.03708,9.7340028,13.480008
252.03798,9.7351379,13.502126
252.0389,9.7362723,13.524248
252.0398,9.7374072,13.546371
252.0407,9.7385403,13.568519
252.0416,9.7396725,13.590666
252.0425,9.7408041,13.612827
252.04347,9.742022,13.636705
252.04437,9.7431527,13.658877
252.04527,9.7442822,13.681064
252.04617,9.7454111,13.703264
252.04709,9.7465391,13.725465
252.04799,9.7476665,13.747676
252.04889,9.7487932,13.7699
252.04979,9.7499192,13.792131
252.05069,9.7506888,13.80583
252.05159,9.7511254,13.811538
252.05257,9.7515954,13.817688
252.05347,9.7520311,13.8234
252.05438,9.7524682,13.829104
252.05528,9.7529048,13.834809
252.05618,9.7533415,13.840507
252.05708,9.7537791,13.846205
252.05798,9.7542161,13.851903
252.05888,9.7546539,13.857593
252.0598,9.7550912,13.863284
252.06076,9.7555632,13.869406
252.06166,9.756001,13.875098
252.06258,9.7564395,13.880783
252.06348,9.7568774,13.886466
252.06438,9.7573161,13.892141
252.06528,9.7577538,13.897829
252.06618,9.7581922,13.903509
252.068,9.7591925,13.904519
252.0689,9.759732,13.901654
252.06985,9.760313,13.898555
252.07077,9.7608536,13.895669
252.07167,9.7613927,13.892783
252.07257,9.761932,13.889902
252.07347,9.7624717,13.887013
252.07437,9.7630108,13.884125
252.07527,9.7635498,13.881232
252.07619,9.76409,13.878326
252.07709,9.7646289,13.875426
252.07805,9.7652093,13.872297
252.07896,9.7657483,13.8694
252.07986,9.7662881,13.866479
252.08076,9.7668261,13.863573
252.08167,9.7673652,13.860651
252.08257,9.7679043,13.857728
252.08347,9.7684429,13.854812
252.08438,9.7427233,13.988497
252.08528,9.7141089,14.13682
252.08618,9.6854673,14.284849
252.08716,9.654594,14.443899
252.08806,9.6258971,14.591258
252.08896,9.5971739,14.738257
252.08986,9.5684241,14.884919
252.09076,9.5396442,15.03123
252.09166,9.5108365,15.177173
252.09258,9.4820008,15.322741
252.09348,9.4531346,15.467933
252.09438,9.4242401,15.612722
252.09535,9.3930892,15.768199
252.09625,9.3641309,15.912152
252.09715,9.3351432,16.055679
252.09805,9.3061231,16.198777
252.09895,9.2770729,16.341428
252.09985,9.2479906,16.483641
252.10077,9.2023675,16.694831
252.10167,9.1453436,16.951696
252.10257,9.0881936,17.2063
252.10347,9.0309157,17.458603
252.10445,8.9690843,17.727658
252.10535,8.9115349,17.974959
252.10625,8.8538521,18.219764
252.10715,8.7960358,18.462007
252.10806,8.7380826,18.70162
252.10896,8.6799936,18.938554
252.10986,8.621767,19.172737
252.11076,8.5634022,19.40409
252.11166,8.5048974,19.632579
252.11264,8.441735,19.875366
252.11354,8.3829389,20.09768
252.11444,8.3240007,20.31693
252.11534,8.2649204,20.533038
252.11626,8.2056981,20.74596
252.11716,8.1462944,20.951445
252.11806,8.0866567,21.14318
252.11896,8.0268872,21.331553
252.11986,7.9669858,21.516527
252.12076,7.9069544,21.698035
252.12173,7.8421606,21.889588
252.12263,7.7818598,22.063749
252.12354,7.7214313,22.234296
252.12445,7.6608767,22.401171
252.12535,7.6001968,22.564342
252.12625,7.5393927,22.723743
252.12715,7.4784658,22.879319
252.12805,7.417418,23.03104
252.12895,7.35625,23.178835
252.12993,7.2902465,23.333563
252.13083,7.2288379,23.473115
252.13173,7.1673158,23.608583
252.13264,7.1056829,23.739958
252.13354,7.0439396,23.867172
252.13445,6.9820566,23.976465
252.13535,6.9200786,24.081149
252.13625,6.8580127,24.181517
252.13715,6.7958628,24.277536
252.13806,6.7336291,24.369156
252.13902,6.6665198,24.462895
252.13992,6.6041257,24.545314
252.14084,6.5416598,24.623261
252.14174,6.4791263,24.696721
252.14264,6.4165275,24.765672
252.14354,6.3538677,24.830063
252.14444,6.29115,24.889869
252.14534,6.2283798,24.945111
252.14626,6.1655626,24.995746
252.14722,6.0978601,25.045093
252.14813,6.0349502,25.086086
252.14903,5.9720043,25.12244
252.14993,5.9090255,25.154083
252.15083,5.8461604,25.173541
252.15173,5.7833457,25.184719
252.15263,5.7205232,25.19136
252.15355,5.6576955,25.193448
252.15445,5.5948666,25.190982
252.15541,5.5272071,25.183229
252.15633,5.464389,25.171331
252.15723,5.4015824,25.154876
252.15813,5.3387912,25.133888
252.15903,5.2760197,25.108365
252.15993,5.2132716,25.07832
252.16083,5.1505512,25.043747
252.16174,5.0878619,25.004677
252.16264,5.0252081,24.96111
252.16354,4.962594,24.913061
252.16452,4.8952114,24.85631
252.16542,4.8326911,24.798993
252.16632,4.7702214,24.737245
252.16722,4.7077717,24.66373
252.16812,4.6453318,24.572927
252.16902,4.582973,24.477835
252.16994,4.5206976,24.378441
252.17084,4.4585087,24.274821
252.17174,4.3964104,24.166982
252.17271,4.3296385,24.046196
252.17361,4.2677354,23.929716
252.17451,4.2059295,23.809181
252.17542,4.144225,23.684557
252.17632,4.0826224,23.55597
252.17722,4.0211262,23.423376
252.17813,3.959737,23.286881
252.17903,3.8984561,23.146495
252.17993,3.8372869,23.002282
252.18083,3.7762304,22.854278
252.18181,3.7106064,22.69068
252.18271,3.6497901,22.534968
252.18361,3.5891007,22.375024
252.18451,3.5286883,22.202428
252.18541,3.4684038,22.02629
252.18633,3.4082475,21.846749
252.18723,3.348221,21.663777
252.18813,3.2883239,21.477473
252.18903,3.2285571,21.287888
252.19,3.1643392,21.080096
252.1909,3.1048438,20.883854
252.1918,3.0454801,20.684499
252.1927,2.9862464,20.482096
252.1936,2.9271444,20.276669
252.19452,2.8681733,20.068284
252.19542,2.8093325,19.857004
252.19632,2.7506212,19.642919
252.19722,2.6920401,19.426022
252.19812,2.6335877,19.206406
252.1991,2.5707831,18.966886
252.2,2.5125966,18.741786
252.2009,2.454851,18.503277
252.20181,2.3973449,18.258657
252.20271,2.3399715,18.011659
252.20361,2.2827301,17.762324
252.20451,2.225618,17.51075
252.20541,2.1686333,17.257012
252.20631,2.1117756,17.001115
252.20729,2.0506828,16.723249
252.20819,1.9940805,16.463165
252.20909,1.9375982,16.201152
252.21,1.8812345,15.937267
252.2109,1.8249866,15.671581
252.2118,1.7688531,15.404138
252.2127,1.712831,15.135018
252.21361,1.6569184,14.864276
252.21451,1.6011127,14.591975
252.21542,1.5454118,14.31818
252.21638,1.4855406,14.021708
252.21729,1.4301895,13.739362
252.2182,1.3751183,13.448572
252.2191,1.3201451,13.156594
252.22,1.2652687,12.863469
252.2209,1.2104853,12.569267
252.2218,1.1557913,12.274079
252.2227,1.101184,11.97796
252.22362,1.0466611,11.680949
252.22458,0.98803393,11.360202
252.22548,0.93367561,11.061573
252.2264,0.87939097,10.762279
252.2273,0.82517782,10.462368
252.2282,0.77103324,10.161889
252.2291,0.71695284,9.8609348
252.23,0.662935,9.5595302
252.2309,0.60897618,9.2577478
252.23181,0.55507324,8.9556449
252.23271,0.50122244,8.6533005
252.23367,0.44339269,8.3237401
252.23459,0.39046063,7.9928419
252.23549,0.33757895,7.6617904
252.23639,0.28474238,7.330709
252.23729,0.23194813,6.9996355
252.23819,0.17919148,6.6686666
252.23909,0.12646881,6.3378641
252.24,0.073776554,6.0072942
252.2409,0.021110492,5.6770344
252.24188,23.964418,5.3217984
252.24278,23.911795,4.9923997
252.24368,23.859185,4.6635422
252.24458,23.806587,4.3352627
252.24924,23.535537,2.6554023
252.25014,23.482925,2.3322893
252.25104,23.430298,2.0102449
252.25194,23.377654,1.6893359
252.25285,23.324987,1.3696525
252.25375,23.272295,1.0512297
252.25465,23.219575,0.73415588
252.25555,23.166824,0.4184783
252.25653,23.109976,0.080157905
252.25743,23.057149,-0.2324087
252.25833,23.004281,-0.54337107
252.25923,22.951369,-0.85267843
252.26013,22.89841,-1.160266
252.26105,22.845402,-1.4660722
252.26195,22.79234,-1.7700314
252.26285,22.739224,-2.0720974
252.26375,22.686049,-2.3721935
252.26472,22.628717,-2.6931126
252.26563,22.575414,-2.9889414
252.26653,22.522045,-3.2826246
252.26743,22.468608,-3.5741049
252.26833,22.415101,-3.8633254
252.26924,22.361521,-4.1502205
252.27014,22.307867,-4.4347466
252.27104,22.254135,-4.7168313
252.27194,22.200325,-4.9964319
252.27284,22.146434,-5.2734945
252.27382,22.088305,-5.5689558
252.27472,22.03424,-5.8405535
252.27562,21.98009,-6.1094444
252.27654,21.925852,-6.3755639
252.27744,21.871525,-6.6388789
252.27834,21.817108,-6.899315
252.27924,21.762599,-7.1568378
252.28014,21.707997,-7.4113907
252.28104,21.6533,-7.6629161
252.28201,21.59429,-7.9303656
252.28291,21.539396,-8.1754673
252.28381,21.484415,-8.4242928
252.28473,21.429353,-8.6869244
252.28563,21.374177,-8.9459838
252.28653,21.318885,-9.2013995
252.28743,21.263476,-9.4531233
252.28833,21.207951,-9.7010896
252.28923,21.152307,-9.9452374
252.29015,21.096545,-10.185507
252.2911,21.036361,-10.439855
252.292,20.980353,-10.671887
252.29292,20.924226,-10.899855
252.29382,20.86798,-11.123725
252.29472,20.811615,-11.343432
252.29562,20.755132,-11.558924
252.29652,20.698532,-11.770146
252.29742,20.641814,-11.97704
252.29834,20.584979,-12.179588
252.2993,20.523643,-12.392747
252.3002,20.46657,-12.586057
252.30112,20.410806,-12.792717
252.30202,20.35495,-12.995267
252.30292,20.298973,-13.193259
252.30382,20.242874,-13.386642
252.30472,20.186655,-13.575349
252.30562,20.130318,-13.759335
252.30653,20.073863,-13.93856
252.30743,20.017293,-14.112958
252.3084,19.956244,-14.295324
252.30931,19.899439,-14.459562
252.31021,19.842525,-14.618816
252.31111,19.785503,-14.773069
252.31201,19.728376,-14.922249
252.31291,19.671146,-15.066342
252.31381,19.613815,-15.205309
252.31473,19.556388,-15.339088
252.31563,19.498865,-15.467661
252.3166,19.436815,-15.600241
252.3175,19.378705,-15.729259
252.3184,19.320302,-15.858517
252.3193,19.261806,-15.982364
252.3202,19.203218,-16.100792
252.3211,19.144542,-16.213724
252.32202,19.085781,-16.321147
252.32292,19.026939,-16.423037
252.32382,18.968021,-16.519332
252.32472,18.909028,-16.610031
252.3257,18.845419,-16.701381
252.3266,18.786286,-16.780319
252.3275,18.727091,-16.853585
252.3284,18.66784,-16.921124
252.3293,18.608534,-16.982942
252.33022,18.54918,-17.038978
252.33112,18.489781,-17.089265
252.33202,18.430341,-17.133774
252.33292,18.370866,-17.172496
252.3339,18.306838,-17.213701
252.3348,18.247451,-17.256894
252.3357,18.18803,-17.294353
252.3366,18.12858,-17.326019
252.3375,18.069105,-17.351913
252.33841,18.009608,-17.372005
252.33931,17.950097,-17.386311
252.34021,17.890574,-17.394792
252.34111,17.831044,-17.397467
252.34201,17.771512,-17.394343
252.34299,17.707402,-17.38446
252.34389,17.647881,-17.369253
252.34479,17.58837,-17.348253
252.34569,17.528877,-17.321444
252.3466,17.469404,-17.288869
252.3475,17.409957,-17.250516
252.3484,17.350539,-17.206423
252.3493,17.291156,-17.156562
252.3502,17.231811,-17.101003
252.35118,17.167876,-17.051874
252.35208,17.108545,-17.000621
252.35298,17.049255,-16.943621
252.35388,16.99001,-16.880873
252.3548,16.930814,-16.812403
252.3557,16.871672,-16.738248
252.3566,16.812587,-16.65844
252.3575,16.753564,-16.572982
252.3584,16.694607,-16.481886
252.3593,16.635718,-16.385211
252.36028,16.572382,-16.27488
252.36118,16.513649,-16.166699
252.36208,16.454997,-16.05302
252.36299,16.396428,-15.933892
252.36389,16.337946,-15.809344
252.36479,16.279555,-15.679426
252.36569,16.221256,-15.544174
252.3666,16.163054,-15.403641
252.3675,16.10482,-15.273164
252.36847,16.042139,-15.134898
252.36937,15.984029,-15.001106
252.37029,15.926015,-14.862152
252.37119,15.868098,-14.718061
252.37209,15.810281,-14.568894
252.37299,15.752567,-14.414662
252.37389,15.694956,-14.255444
252.37479,15.637453,-14.091243
252.3757,15.580058,-13.922132
252.3766,15.522775,-13.748152
252.37756,15.46121,-13.55539
252.37848,15.404161,-13.37145
252.37938,15.347227,-13.182763
252.38028,15.290411,-12.989441
252.38118,15.233713,-12.791473
252.38208,15.177134,-12.588962
252.38298,15.120675,-12.38194
252.3839,15.064337,-12.170471
252.3848,15.00812,-11.954608
252.38576,14.947715,-11.717308
252.38667,14.891752,-11.492525
252.38757,14.83591,-11.263534
252.38847,14.780192,-11.030412
252.38937,14.724595,-10.793198
252.39027,14.66912,-10.55196
252.39117,14.613767,-10.306785
252.39209,14.558535,-10.057709
252.39299,14.503423,-9.8048442
252.39389,14.448432,-9.5482221
252.39487,14.389341,-9.267749
252.39577,14.334595,-9.0035446
252.39667,14.279964,-8.7358369
252.39757,14.225448,-8.4646346
252.39847,14.171045,-8.1900557
252.39937,14.116754,-7.912127
252.40028,14.062539,-7.6322917
252.40118,14.007838,-7.3717491
252.40208,13.953243,-7.1078706
252.40306,13.894565,-6.820085
252.40396,13.840185,-6.5495209
252.40486,13.785906,-6.2758062
252.40576,13.731726,-5.9990934
252.40666,13.677644,-5.7193263
252.40756,13.623657,-5.4366386
252.40848,13.569765,-5.1510685
252.40938,13.515965,-4.8626965
252.41028,13.462254,-4.5715728
252.41125,13.404509,-4.2550642
252.41216,13.350978,-3.9584655
252.41687,13.072252,-2.3671565
252.41777,13.018864,-2.0682483
252.41869,12.965533,-1.767528
252.41959,12.912264,-1.4647868
252.42049,12.859052,-1.1600491
252.42139,12.805896,-0.85342866
252.42229,12.752794,-0.54496495
252.42319,12.69974,-0.23474736
252.42506,12.589699,0.41494744
252.42598,12.536779,0.73022643
252.42688,12.483896,1.0470033
252.42778,12.431047,1.3652046
252.42868,12.378229,1.6848034
252.42958,12.325438,2.0056668
252.43048,12.27267,2.3277964
252.4314,12.219922,2.6510753
252.43236,12.163135,3.0004392
252.43326,12.110417,3.3259211
252.43417,12.057465,3.6417639
252.43507,12.004403,3.9533704
252.43597,11.951347,4.2659181
252.43687,11.898293,4.5793083
252.43777,11.84524,4.893491
252.43867,11.792182,5.2083994
252.43959,11.739116,5.523983
252.44049,11.686041,5.8401649
252.44145,11.628867,6.1812594
252.44382,11.489919,7.0117441
252.44472,11.436747,7.3298724
252.44562,11.383545,7.6482279
252.44653,11.330307,7.9667392
252.44743,11.277032,8.285359
252.44833,11.223716,8.6039755
252.44923,11.170354,8.9225506
252.45013,11.116944,9.2410116
252.45103,11.06313,9.547234
252.45201,11.005079,9.8753533
252.45291,10.951117,10.17977
252.45383,10.897097,10.483848
252.45473,10.843014,10.787528
252.45563,10.788867,11.090748
252.45653,10.734651,11.393445
252.45743,10.680364,11.695535
252.45833,10.626002,11.996977
252.45923,10.571561,12.297696
252.4602,10.512842,12.620649
252.4611,10.458228,12.919643
252.46202,10.403526,13.217692
252.46292,10.348733,13.514748
252.46382,10.293845,13.810718
252.46472,10.238859,14.105549
252.46562,10.183774,14.399158
252.46652,10.128583,14.691482
252.46744,10.07302,14.973709
252.46834,10.017169,15.248532
252.4693,9.9569027,15.542811
252.47021,9.9008279,15.814448
252.47112,9.8446401,16.084456
252.47202,9.7883373,16.352779
252.47292,9.7319189,16.619332
252.47382,9.6753807,16.884063
252.47618,9.5269334,17.567314
252.47708,9.4699471,17.824885
252.47798,9.412831,18.080319
252.47896,9.3511754,18.352944
252.47986,9.2937857,18.603727
252.48076,9.2362622,18.852161
252.48167,9.1786019,19.098183
252.48257,9.1208027,19.341713
252.48347,9.0628662,19.5827
252.48438,9.0044814,19.807538
252.48528,8.9459283,20.0281
252.48618,8.8872404,20.245805
252.48708,8.8284141,20.46059
