# GET [h], RA [h], DEC [deg]
255.10083,0.53172906,0.35070023
255.10173,0.47889944,0.056594759
255.10265,0.42610293,-0.23878526
255.10355,0.37333601,-0.53541006
255.1045,0.31653988,-0.85615136
255.10542,0.26382602,-1.1551319
255.10632,0.21113322,-1.4551276
255.10722,0.15845776,-1.7561279
255.10812,0.10579773,-2.05803
255.10902,0.053149223,-2.3607651
255.10992,0.00050927939,-2.6643031
255.11084,23.947876,-2.9685326
255.11174,23.895244,-3.2734362
255.1127,23.838563,-3.6024461
255.11362,23.785927,-3.9084933
255.11452,23.733283,-4.2149816
255.11542,23.680629,-4.5218805
255.11632,23.627959,-4.8290879
255.11722,23.575135,-5.1321421
255.11812,23.52205,-5.4277238
255.11903,23.468943,-5.7235122
255.11993,23.415814,-6.0194335
255.12083,23.362659,-6.3154342
255.12181,23.305382,-6.6342192
255.12271,23.252163,-6.9301827
255.12361,23.198908,-7.226044
255.12451,23.145615,-7.5217298
255.12541,23.09228,-7.8171748
255.12631,23.038899,-8.1123378
255.12723,22.985471,-8.4071255
255.12813,22.931993,-8.7014696
255.12903,22.878461,-8.9953371
255.13,22.820746,-9.3111927
255.1309,22.767092,-9.6038301
255.1318,22.713375,-9.8957677
255.1327,22.65959,-10.186956
255.1336,22.60572,-10.476659
255.13452,22.551464,-10.754367
255.13542,22.497137,-11.031162
255.13632,22.442737,-11.306995
255.13722,22.388263,-11.58178
255.13812,22.333709,-11.855479
255.1391,22.274867,-12.148948
255.14,22.220144,-12.420178
255.1409,22.165333,-12.690128
255.1418,22.110434,-12.958742
255.14272,22.055444,-13.225934
255.14362,22.000361,-13.491664
255.14452,21.945182,-13.755862
255.14542,21.889906,-14.018452
255.14632,21.83453,-14.279385
255.1473,21.77478,-14.558458
255.1482,21.71919,-14.815724
255.1491,21.663493,-15.071137
255.15,21.607688,-15.324612
255.15091,21.551596,-15.567165
255.15181,21.495337,-15.804694
255.15271,21.438971,-16.040143
255.15361,21.382498,-16.273469
255.15451,21.325913,-16.50461
255.15541,21.269219,-16.733512
255.15639,21.208036,-16.97744
255.15729,21.151106,-17.201499
255.15819,21.094061,-17.423127
255.1591,21.0369,-17.642276
255.16,20.979622,-17.858889
255.1609,20.922228,-18.0729
255.1618,20.864716,-18.284248
255.1627,20.807084,-18.492876
255.1636,20.749334,-18.698734
255.16458,20.687006,-18.917239
255.16548,20.629007,-19.117139
255.16638,20.570888,-19.314072
255.1673,20.512573,-19.502683
255.1682,20.454051,-19.681485
255.1691,20.395415,-19.857193
255.17,20.336669,-20.029785
255.1709,20.277811,-20.199199
255.1718,20.218844,-20.36538
255.17271,20.159766,-20.52829
255.17368,20.096022,-20.700006
255.17458,20.03672,-20.85595
255.17549,19.977312,-21.008458
255.17639,19.917797,-21.157508
255.17729,19.858178,-21.303029
255.17819,19.798455,-21.444983
255.1791,19.738632,-21.58333
255.18,19.67871,-21.718012
255.18091,19.618688,-21.849
255.18187,19.553941,-21.985865
255.18279,19.49372,-22.109008
255.18369,19.433396,-22.226759
255.18459,19.37291,-22.330386
255.18549,19.312345,-22.430135
255.18639,19.251705,-22.525981
255.18729,19.190991,-22.617892
255.1882,19.130205,-22.705855
255.1891,19.069351,-22.789813
255.19,19.008429,-22.869744
255.19098,18.942753,-22.951289
255.19188,18.881704,-23.022768
255.19278,18.820599,-23.090143
255.19368,18.75944,-23.153395
255.19458,18.698229,-23.212483
255.19548,18.636971,-23.267384
255.1964,18.575669,-23.318088
255.1973,18.514325,-23.36456
255.1982,18.452944,-23.406808
255.19917,18.386802,-23.447518
255.20007,18.325352,-23.480872
255.20097,18.263839,-23.499478
255.20187,18.202304,-23.5116
255.20277,18.140758,-23.519495
255.20367,18.079208,-23.523158
255.20459,18.017655,-23.522574
255.20549,17.956104,-23.517764
255.20639,17.894557,-23.508705
255.20729,17.833017,-23.495376
255.20827,17.766755,-23.476306
255.20917,17.705243,-23.45417
255.21007,17.643751,-23.427815
255.21097,17.58228,-23.397255
255.21187,17.520834,-23.362412
255.21278,17.459418,-23.323363
255.21368,17.398034,-23.280112
255.21458,17.336685,-23.232661
255.21548,17.275376,-23.181002
255.21646,17.209398,-23.120696
255.21736,17.148245,-23.054191
255.21826,17.087209,-22.977805
255.21916,17.026234,-22.897372
255.22006,16.965324,-22.812931
255.22098,16.904481,-22.72444
255.22188,16.843709,-22.63199
255.22278,16.783009,-22.535576
255.22368,16.722384,-22.43522
255.22458,16.661837,-22.33097
255.22556,16.596722,-22.214365
255.22646,16.536344,-22.102086
255.22736,16.47605,-21.986006
255.22827,16.415844,-21.866126
255.22917,16.355727,-21.742494
255.23007,16.2957,-21.615167
255.23097,16.235767,-21.484129
255.23187,16.175929,-21.349437
255.23277,16.116187,-21.211129
255.23375,16.052002,-21.055648
255.23465,15.992675,-20.897831
255.23555,15.933457,-20.736586
255.23647,15.87435,-20.571961
255.23737,15.815354,-20.403996
255.23827,15.756471,-20.232727
255.23917,15.6977,-20.058204
255.24007,15.639043,-19.880497
255.24097,15.5805,-19.699598
255.24188,15.522072,-19.515607
255.24284,15.459278,-19.314037
255.24374,15.401088,-19.123729
255.24466,15.343014,-18.930466
255.24556,15.285055,-18.734263
255.24646,15.227212,-18.535213
255.24736,15.169483,-18.333315
255.24826,15.11187,-18.128664
255.24916,15.054372,-17.921255
255.25194,14.878643,-17.246286
255.25285,14.821863,-17.017802
255.25375,14.765199,-16.786946
255.25465,14.708649,-16.553808
255.25555,14.652213,-16.318445
255.25645,14.595889,-16.080869
255.25735,14.539676,-15.841171
255.25827,14.483572,-15.599418
255.25917,14.427577,-15.355615
255.26013,14.367393,-15.090879
255.26105,14.311617,-14.843034
255.26195,14.255943,-14.593378
255.26285,14.200372,-14.341891
255.26375,14.1449,-14.088651
255.26465,14.089526,-13.833727
255.26555,14.034248,-13.577165
255.26646,13.979065,-13.319008
255.26736,13.924103,-13.052918
255.26833,13.865147,-12.758326
255.26924,13.810498,-12.483368
255.27014,13.755938,-12.207123
255.27104,13.701465,-11.92965
255.27194,13.647076,-11.651003
255.27284,13.592769,-11.371249
255.27374,13.53854,-11.090451
255.27466,13.484389,-10.808627
255.27556,13.430312,-10.525885
255.27646,13.376305,-10.242252
255.27744,13.318221,-9.9358904
255.27834,13.264355,-9.6505928
255.27924,13.210552,-9.3646007
255.28014,13.15681,-9.0779465
255.28104,13.103125,-8.7907006
255.28195,13.049496,-8.5028872
255.28285,12.995919,-8.2146075
255.28375,12.942452,-7.9233522
255.28465,12.889257,-7.6221731
255.28563,12.832021,-7.2975504
255.28653,12.778916,-6.9959372
255.28743,12.725851,-6.6941937
255.28833,12.672821,-6.3923923
255.28923,12.619823,-6.090585
255.29015,12.566855,-5.7888301
255.29105,12.513914,-5.4871827
255.29195,12.460996,-5.1857189
255.29285,12.408099,-4.8844698
255.29375,12.355218,-4.5835173
255.29472,12.298287,-4.259793
255.29562,12.245434,-3.9596029
255.29652,12.19259,-3.6598718
255.29742,12.139751,-3.3606574
255.29834,12.086915,-3.0620123
255.29924,12.034078,-2.7639919
255.30014,11.981239,-2.4666469
255.30104,11.928822,-2.153441
255.30194,11.876442,-1.8392342
255.30292,11.82002,-1.5018178
255.30382,11.767612,-1.1894686
255.30472,11.715185,-0.87812883
255.30562,11.662736,-0.56784986
255.30653,11.610262,-0.2586872
255.31056,11.375763,1.105305
255.31146,11.323099,1.4072332
255.31236,11.270391,1.707641
255.31326,11.217636,2.0064731
255.31416,11.164832,2.3036641
255.31506,11.111976,2.5991548
255.31598,11.059065,2.8928808
255.31688,11.006097,3.1847959
255.31784,10.948987,3.4970649
255.31876,10.895892,3.7850192
255.31966,10.842732,4.0709711
255.32056,10.789506,4.3548819
255.32146,10.736211,4.6366798
255.32236,10.682844,4.9163079
255.32326,10.629404,5.1937218
255.32417,10.575888,5.4688489
255.32507,10.522296,5.7416488
255.32597,10.468624,6.012063
255.32695,10.410734,6.300547
255.32785,10.356893,6.5658238
255.32875,10.302967,6.8285559
255.32965,10.248956,7.0886783
255.33055,10.194858,7.3461445
255.33145,10.140671,7.6008985
255.33237,10.086395,7.8528916
255.33327,10.032027,8.1020706
255.33417,9.9779317,8.3649017
255.33514,9.9197536,8.6533924
255.33604,9.865622,8.918149
255.33694,9.8113841,9.1798335
255.33784,9.7570385,9.4383821
255.33875,9.7025837,9.6937285
255.33965,9.6480188,9.9458107
255.34056,9.5933425,10.194563
255.34146,9.5385544,10.439931
255.34236,9.4836532,10.681852
255.34334,9.4244016,10.938452
255.34424,9.3692638,11.173021
255.34514,9.3140113,11.40396
255.34604,9.2586436,11.631211
255.34694,9.2031609,11.854714
255.34785,9.1475627,12.074411
255.34875,9.0918493,12.290252
255.34966,9.0360209,12.502182
255.35056,8.9800775,12.710147
255.35146,8.9240195,12.914091
255.35243,8.8635222,13.129157
255.35333,8.8072283,13.324587
255.35423,8.7508223,13.515832
255.35513,8.6943044,13.702852
255.35605,8.6376761,13.885603
255.35695,8.5809385,14.064031
255.35785,8.5240931,14.238093
255.35875,8.4671406,14.407742
255.35965,8.4100831,14.572927
255.36063,8.3485207,14.745793
255.36153,8.29125,14.90159
255.36243,8.2338797,15.05281
255.36333,8.1764114,15.199414
255.36424,8.1188474,15.341358
255.36514,8.0611903,15.478608
255.36604,8.0034416,15.61113
255.36694,7.9456203,15.739936
255.36784,7.8879766,15.881886
255.36874,7.8302349,16.018931
255.36972,7.7679455,16.160957
255.37062,7.7100091,16.287645
255.37152,7.6519829,16.409308
255.37244,7.5938702,16.525905
255.37334,7.5356738,16.637387
255.37424,7.4773967,16.743724
255.37514,7.4190417,16.844882
255.37604,7.3606129,16.940842
255.37694,7.3021132,17.03155
255.37791,7.2390382,17.123352
255.37881,7.180403,17.203113
255.37971,7.1217075,17.277544
255.38063,7.0629561,17.346644
255.38153,7.0041523,17.410387
255.38243,6.9453009,17.468757
255.38333,6.8864044,17.521738
255.38423,6.8275235,17.579924
255.38513,6.7686159,17.636248
255.38605,6.7096651,17.687093
255.38701,6.6461356,17.735713
255.38792,6.5871082,17.775112
255.38882,6.5280504,17.808988
255.38972,6.4689673,17.837347
255.39063,6.4098617,17.860143
255.39153,6.3507388,17.877362
255.39243,6.2916028,17.88904
255.39333,6.2324587,17.89514
255.39424,6.1733097,17.895673
255.3952,6.1096109,17.890002
255.39612,6.050467,17.878956
255.39702,5.9913328,17.862342
255.39792,5.9322115,17.84016
255.39882,5.8731081,17.812426
255.39972,5.8140267,17.779163
255.40062,5.7549823,17.746519
255.40154,5.6959733,17.716179
255.40244,5.6369897,17.680318
255.40334,5.578035,17.63892
255.40431,5.5145834,17.588167
255.40521,5.455702,17.535311
255.40611,5.3968636,17.476971
255.40701,5.3380713,17.413156
255.40791,5.2793286,17.343878
255.40881,5.22064,17.269161
255.40973,5.1620096,17.189042
255.41063,5.10344,17.103521
255.41153,5.0449362,17.012625
255.4125,4.9820097,16.908785
255.4134,4.9236526,16.806841
255.4143,4.8653723,16.699626
255.4152,4.8071709,16.58718
255.4161,4.7490522,16.469515
255.417,4.6910058,16.348565
255.41792,4.6329545,16.234803
255.41882,4.5749875,16.115872
255.41972,4.5171061,15.991812
255.42062,4.4593142,15.862656
255.4216,4.3971806,15.717908
255.4225,4.339583,15.578294
255.4234,4.2820833,15.433688
255.4243,4.224684,15.284165
255.4252,4.1673869,15.129713
255.42612,4.1101942,14.970417
255.42702,4.0531087,14.806297
255.42792,3.9961315,14.637431
255.42882,3.9392647,14.46382
255.4298,3.8781489,14.271652
255.4307,3.8215164,14.088416
255.4316,3.7649994,13.900589
255.4325,3.7085983,13.708292
255.4334,3.6523147,13.511511
255.43431,3.5958045,13.32814
255.43521,3.5393316,13.14418
255.43611,3.48297,12.955852
255.43701,3.4267208,12.763191
255.43791,3.3705854,12.566238
255.43889,3.3102601,12.349412
255.43979,3.2543634,12.143729
255.44069,3.1985823,11.933923
255.4416,3.142917,11.720023
255.4425,3.087369,11.5021
255.4434,3.0319376,11.280192
255.4443,2.9766234,11.054351
255.4452,2.9214264,10.824643
255.4461,2.8663464,10.591117
255.44708,2.8071593,10.335412
255.44798,2.7523215,10.094115
255.44888,2.6975991,9.8491867
255.4498,2.642992,9.6006696
255.4507,2.5884992,9.3486207
255.4516,2.5341196,9.0930878
255.4525,2.4798532,8.8341483
255.4534,2.425698,8.5718684
255.4543,2.3716534,8.306292
255.45522,2.3177173,8.0374771
255.45618,2.2597535,7.7444378
255.45708,2.2060392,7.4691179
255.458,2.1524296,7.1907755
255.4589,2.098923,6.9094475
255.4598,2.0455171,6.6252117
255.4607,1.9922098,6.3381423
255.4616,1.9389988,6.0482867
255.4625,1.8858829,5.7557295
255.46341,1.8328594,5.4605262
255.46437,1.7758574,5.1397186
255.46527,1.7230183,4.8392325
255.4666,1.6459435,4.3957125
255.4675,1.5930366,4.1029056
255.4684,1.5400747,3.8143614
255.46938,1.4831249,3.501002
255.47028,1.4303203,3.207642
255.47118,1.3775883,2.9120416
255.47208,1.3249262,2.6142705
255.47299,1.2723313,2.3143888
255.47389,1.2198012,2.0124604
255.4748,1.1673345,1.7085475
255.4757,1.1149262,1.4026898
255.4766,1.0625749,1.0949507
255.4775,1.0102772,0.7854125
255.47847,0.95401424,0.45012361
255.47937,0.90181924,0.13702856
255.48027,0.84966906,-0.17768336
255.48119,0.7975601,-0.49395649
255.48209,0.7454907,-0.8117027
255.48299,0.69345597,-1.130876
255.48389,0.64129528,-1.4463978
255.48479,0.58888387,-1.7544802
255.48569,0.53650051,-2.0638239
255.48666,0.48011355,-2.398347
255.48756,0.42777628,-2.7101703
255.48848,0.37545655,-3.0230836
255.48938,0.32315228,-3.337017
255.49028,0.27085831,-3.651944
255.49118,0.21857238,-3.9677849
255.69215,11.493852,-0.3419541
255.69305,11.441927,-0.015562607
255.69395,11.389964,0.30945388
255.69485,11.337962,0.63304163
255.69577,11.285916,0.95514221
255.69667,11.233823,1.2757067
255.69757,11.181682,1.5946681
255.69855,11.125471,1.9363233
255.69945,11.073219,2.2517956
255.70035,11.020908,2.5654954
255.70125,10.968537,2.8773753
255.70215,10.916102,3.1873797
255.70305,10.863602,3.4954443
255.70396,10.811034,3.8015421
255.70486,10.758394,4.1055803
255.70576,10.705681,4.407539
255.70674,10.648829,4.7303207
255.70764,10.595957,5.0277692
255.70854,10.543005,5.3229587
255.70944,10.48997,5.6158454
255.71034,10.436852,5.9063822
255.71124,10.383647,6.1945144
255.71216,10.330353,6.4801822
255.71306,10.27697,6.7633532
255.71396,10.223496,7.0439631
255.71486,10.169927,7.3219682
255.71584,10.112133,7.6183937
255.71674,10.058366,7.8908377
255.71764,10.004861,8.1754171
255.71854,9.9513244,8.4602247
255.71945,9.8976775,8.7420431
255.72035,9.8439182,9.0208091
255.72125,9.790045,9.29646
255.72215,9.7360565,9.5689407
255.72305,9.6819516,9.838194
255.72403,9.6235531,10.124487
255.72493,9.5692027,10.386864
255.72583,9.5147326,10.645851
255.72673,9.4601418,10.90139
255.72765,9.4054298,11.153416
255.72855,9.3505959,11.401897
255.72945,9.2956397,11.646777
255.73035,9.2405608,11.888001
255.73125,9.1853586,12.125514
255.73215,9.1300335,12.359259
255.73312,9.0703147,12.606745
255.73402,9.0149369,12.842375
255.73492,8.9596182,13.083259
255.73584,8.9041651,13.320171
255.73674,8.8485781,13.553034
255.73764,8.7928567,13.781788
255.73854,8.7370017,14.006402
255.73944,8.6810133,14.226799
255.74034,8.6248919,14.442926
255.74132,8.5643051,14.670844
255.74222,8.50791,14.877944
255.74312,8.4513843,15.080607
255.74403,8.3947291,15.278798
255.74493,8.3379461,15.472456
255.74583,8.2810359,15.661536
255.74673,8.2240007,15.845977
255.74763,8.166842,16.025764
255.74854,8.1095613,16.200822
255.74945,8.0521609,16.371131
255.75041,7.9902134,16.549152
255.75131,7.9325702,16.70942
255.75223,7.8748144,16.864812
255.75313,7.8169477,17.015278
255.75403,7.7589726,17.160773
255.75493,7.7008924,17.301278
255.75583,7.6427092,17.436739
255.75673,7.5844264,17.567129
255.75764,7.5260471,17.692444
255.7586,7.4630721,17.821657
255.75952,7.4045022,17.936284
255.76042,7.3458455,18.045721
255.76132,7.2871053,18.149978
255.76222,7.2282858,18.248984
255.76312,7.1693902,18.342762
255.76402,7.110422,18.431258
255.76492,7.0513857,18.514475
255.76584,6.9922847,18.592383
255.76674,6.9331231,18.664992
255.76772,6.8694895,18.753136
255.76862,6.8103572,18.832175
255.76952,6.7511622,18.905695
255.77042,6.6919079,18.973679
255.77132,6.6325986,19.036135
255.77222,6.5732383,19.093001
255.77313,6.513832,19.144308
255.77403,6.4543842,19.189993
255.77493,6.3948989,19.230085
255.77591,6.3308016,19.266999
255.77681,6.271254,19.295463
255.77771,6.2116835,19.318277
255.77861,6.1520945,19.335507
255.77951,6.0924911,19.347086
255.78041,6.0328794,19.353059
255.78133,5.9732632,19.353451
255.78223,5.9136469,19.348218
255.78403,5.794412,19.328133
255.785,5.7301865,19.319
255.7859,5.6705565,19.304665
255.7868,5.6109401,19.284703
255.7877,5.5513405,19.259091
255.7886,5.4917628,19.22785
255.78952,5.4322117,19.191001
255.79042,5.3726926,19.148595
255.79132,5.3132087,19.100568
255.79222,5.2537644,19.047008
255.7932,5.1897978,18.983147
255.7941,5.130451,18.918127
255.795,5.0711575,18.847612
255.7959,5.0119215,18.771642
255.7968,4.9527469,18.690253
255.79771,4.8936377,18.603473
255.79861,4.8345976,18.511338
255.79951,4.7756305,18.413871
255.80042,4.7167421,18.313773
255.80139,4.6534149,18.210892
255.80229,4.5946891,18.109844
255.80319,4.5360428,18.00356
255.8041,4.4774784,17.892064
255.805,4.4190004,17.775357
255.80591,4.360611,17.653541
255.80681,4.3023132,17.526629
255.80771,4.244111,17.394629
255.80861,4.1860059,17.257611
255.80951,4.128002,17.11562
255.81049,4.0656509,16.957223
255.81139,4.0078639,16.80503
255.81229,3.9501845,16.648048
255.8132,3.8926156,16.486274
255.8141,3.8351582,16.319762
255.815,3.7778153,16.148596
255.8159,3.7205877,15.972793
255.8168,3.6634784,15.792415
255.8177,3.6063141,15.619539
255.81868,3.5448613,15.429662
255.81958,3.4879185,15.248653
255.82048,3.4310933,15.063144
255.8214,3.3743868,14.873226
255.8223,3.3177999,14.678915
255.8232,3.261335,14.480293
255.8241,3.2049918,14.277423
255.825,3.1487715,14.070314
255.8259,3.0926731,13.859091
255.82681,3.0367001,13.643746
255.82777,2.9765598,13.407353
255.82867,2.9208443,13.183704
255.82959,2.8652524,12.956157
255.83049,2.8097858,12.724759
255.83139,2.754443,12.489594
255.83229,2.6992236,12.250703
255.83319,2.644128,12.008133
255.83409,2.588981,11.769192
255.835,2.5338355,11.531558
255.83597,2.4745803,11.271697
255.83687,2.4196799,11.026752
255.83778,2.3648948,10.778388
255.83868,2.3102284,10.526669
255.83958,2.2556753,10.271656
255.84048,2.2012366,10.013359
255.84138,2.1469107,9.7519115
255.84229,2.0926969,9.4873308
255.8432,2.0385931,9.2197004
255.8441,1.984598,8.949075
255.84506,1.9265694,8.6543707
255.84598,1.8727951,8.3777342
255.84688,1.8191242,8.0983045
255.8743,0.21627727,-1.0054233
256.08813,10.808343,2.3527373
256.08902,10.755463,2.6387698
256.08994,10.702522,2.9227034
256.09082,10.649517,3.2044643
256.09174,10.596447,3.484008
256.0927,10.53922,3.7825071
256.0936,10.486008,4.0572625
256.0945,10.432725,4.3296337
256.09543,10.379368,4.5995507
256.0963,10.325936,4.8669718
256.09723,10.272428,5.1318462
256.0981,10.218841,5.394114
256.09903,10.165174,5.6537253
256.09995,10.111426,5.9106277
256.1009,10.053647,6.1943242
256.1018,9.9999812,6.4589194
256.10272,9.9462247,6.7205807
256.1036,9.892375,6.9792502
256.10452,9.8384314,7.2348806
256.1054,9.7843924,7.4873977
256.10632,9.7302571,7.7367649
256.1072,9.6760243,7.9829156
256.10812,9.621693,8.2257919
256.10904,9.5672626,8.465357
256.11,9.5085335,8.7195668
256.1109,9.453895,8.9520618
256.11182,9.3991552,9.1810749
256.1127,9.3443141,9.4065523
256.11362,9.2893712,9.628448
256.1145,9.2343266,9.8467225
256.11542,9.1791799,10.061306
256.11633,9.1239312,10.272171
256.11722,9.0686829,10.484832
256.1182,9.0092581,10.720096
256.1191,8.9539638,10.934506
256.12,8.8985604,11.144975
256.1209,8.8430475,11.351436
256.1218,8.7874257,11.553856
256.1227,8.7316959,11.752175
256.1236,8.6758582,11.946328
256.1245,8.6199136,12.136296
256.12543,8.5638627,12.322011
256.1263,8.5077068,12.503432
256.1273,8.4471148,12.693956
256.1282,8.3907444,12.866324
256.1291,8.3342722,13.034252
256.13,8.2777005,13.197722
256.1309,8.2210302,13.356676
256.1318,8.1642632,13.511089
256.13272,8.1074019,13.660919
256.1336,8.0504579,13.806875
256.13452,7.9936027,13.961222
256.1355,7.9322644,14.122168
256.13638,7.8752079,14.266692
256.1373,7.8180582,14.406408
256.13818,7.7608168,14.541301
256.1391,7.7034862,14.671333
256.14,7.6460692,14.796448
256.1409,7.5885683,14.916657
256.1418,7.530986,15.03188
256.1427,7.473325,15.14209
256.14362,7.4155884,15.247285
256.1446,7.3533293,15.354906
256.14548,7.2954447,15.449571
256.1464,7.2374936,15.539141
256.14728,7.1794799,15.623568
256.1482,7.1214059,15.702862
256.1491,7.063275,15.776968
256.15,7.0050916,15.845898
256.1509,6.9469859,15.920465
256.1518,6.8888685,15.993423
256.15277,6.8262207,16.066059
256.1537,6.7679961,16.128
256.15457,6.7097265,16.184606
256.1555,6.6514139,16.235867
256.1564,6.5930646,16.281743
256.1573,6.5346794,16.322244
256.1582,6.4762645,16.357351
256.1591,6.4178229,16.387087
256.16,6.3593587,16.411395
256.1609,6.3008757,16.430301
256.16187,6.2378775,16.444616
256.16278,6.1793681,16.452297
256.16367,6.1208526,16.454576
256.16458,6.0623341,16.451452
256.1655,6.0038178,16.442916
256.16638,5.9453058,16.428988
256.1673,5.8867993,16.416534
256.16818,5.8282914,16.407323
256.1691,5.7697905,16.392671
256.17007,5.7068016,16.370774
256.17096,5.6483272,16.344789
256.17188,5.5898711,16.313365
256.1728,5.5314385,16.276522
256.17368,5.4730329,16.234256
256.1746,5.4146572,16.186602
256.17548,5.3563161,16.133561
256.1764,5.2980128,16.07514
256.17728,5.2397517,16.0114
256.1782,5.1815363,15.942323
256.17917,5.1188978,15.862008
256.18008,5.0607881,15.781969
256.18097,5.0027346,15.696684
256.1819,4.9447407,15.606194
256.18277,4.8868087,15.510525
256.1837,4.828943,15.411798
256.18457,4.7711371,15.321558
256.1855,4.7133945,15.226165
256.1864,4.6557181,15.125714
256.18735,4.593682,15.011852
256.18826,4.5361514,14.900911
256.18918,4.4786962,14.784982
256.19006,4.4213182,14.664062
256.19098,4.3640201,14.538247
256.19186,4.3068049,14.407526
256.19278,4.2496744,14.271995
256.1937,4.1926313,14.131645
256.19458,4.1356772,13.986528
256.19556,4.0744444,13.824976
256.19647,4.0176829,13.670107
256.19736,3.9610154,13.510644
256.19827,3.9044453,13.346596
256.19916,3.8479735,13.178023
256.20007,3.7916014,13.004972
256.20096,3.735178,12.839182
256.20187,3.6788202,12.671401
256.2028,3.6225603,12.499243
256.20367,3.5663999,12.322691
256.20465,3.5060311,12.127792
256.20557,3.4500804,11.94237
256.20645,3.3942318,11.75275
256.20737,3.3384864,11.558973
256.20825,3.282844,11.361089
256.20917,3.2273065,11.159168
256.21008,3.1718731,10.953255
256.21097,3.1165447,10.743408
256.21188,3.0613207,10.529685
256.21286,3.0019671,10.295239
256.21375,2.9469608,10.073647
256.21466,2.8920597,9.8483582
256.21555,2.8372627,9.6193993
256.21646,2.7825699,9.3869122
256.21735,2.7278251,9.1588751
256.21826,2.6730377,8.9348016
256.21918,2.6183489,8.7071898
256.22006,2.5637593,8.4761641
256.22098,2.5092683,8.2417358
256.22195,2.4506938,7.9855249
256.22284,2.3964038,7.7442472
256.22375,2.3422087,7.4997217
256.22626,2.1926215,6.8063125
256.22714,2.1387772,6.5501998
256.22812,2.0808916,6.2711275
256.22903,2.027232,6.0090053
256.22992,1.9736586,5.744094
256.23083,1.9201703,5.4764358
256.23175,1.8667648,5.2061102
256.23264,1.8134413,4.9331956
256.23355,1.7601952,4.6576903
256.23444,1.7067678,4.3932563
256.23535,1.6534108,4.1266124
256.23633,1.5960305,3.8366967
256.2372,1.5428224,3.5650108
256.23813,1.4896845,3.2910262
256.239,1.4366129,3.014745
256.23993,1.3836072,2.7362828
256.24084,1.3306636,2.4556445
256.24173,1.2777801,2.1729313
256.24265,1.224956,1.8882073
256.24353,1.1721862,1.6015127
256.2445,1.1154166,1.2906567
256.24542,1.0627553,1.0001182
256.2463,1.0101409,0.70778595
256.24722,0.95757241,0.41377542
256.24814,0.90504526,0.11810901
256.24902,0.85255737,-0.1791269
256.24994,0.80010687,-0.47784091
256.25082,0.74737911,-0.76936034
256.25174,0.69453124,-1.058047
256.25262,0.64171207,-1.348109
256.2536,0.58486072,-1.6619496
256.25452,0.5320954,-1.9546664
256.2554,0.47934961,-2.2485754
256.25632,0.4266229,-2.5436187
256.25723,0.37391165,-2.8397105
256.25812,0.32121125,-3.13681
256.25903,0.26852172,-3.4348572
256.25992,0.21583734,-3.7337701
256.26083,0.16315559,-4.0335044
256.2618,0.10642175,-4.3571424
256.2627,0.053738183,-4.6583449
256.2636,0.0010460207,-4.9601661
256.26453,23.948345,-5.2625558
256.2654,23.895631,-5.5654102
256.26633,23.842901,-5.8686934
256.2672,23.790029,-6.16731
256.26813,23.736925,-6.4575139
256.26904,23.683798,-6.7480065
256.26993,23.630648,-7.0387302
256.2709,23.573376,-7.3520185
256.27182,23.520165,-7.6430462
256.2727,23.466919,-7.9341151
256.27362,23.413636,-8.2251895
256.2745,23.360313,-8.516184
256.27542,23.306947,-8.8070323
256.2763,23.253535,-9.0976847
256.27722,23.200073,-9.3880872
256.27814,23.14656,-9.6781395
256.27908,23.088869,-9.990074
256.28,23.035237,-10.27925
256.2809,22.981545,-10.56789
256.2818,22.927787,-10.85594
256.2827,22.873962,-11.14334
256.2836,22.820049,-11.429271
256.28452,22.765772,-11.702111
256.28543,22.711423,-11.974168
256.28632,22.657002,-12.245383
256.28723,22.602504,-12.515687
256.2882,22.543727,-12.805723
256.2891,22.489063,-13.073964
256.29,22.434317,-13.341112
256.2909,22.379485,-13.607097
256.2918,22.324565,-13.871875
256.2927,22.269554,-14.135363
256.2936,22.214449,-14.397516
256.29453,22.159248,-14.658265
256.2954,22.103949,-14.917526
256.2964,22.044285,-15.195015
256.2973,21.988777,-15.451015
256.2982,21.933163,-15.705336
256.2991,21.877443,-15.95793
256.3,21.821614,-16.208705
256.3009,21.765411,-16.447003
256.30182,21.709014,-16.679805
256.3027,21.652509,-16.910651
256.30362,21.595897,-17.139466
256.3045,21.539174,-17.366213
256.30548,21.477964,-17.608009
256.3064,21.42101,-17.830253
256.30728,21.363943,-18.050234
256.3082,21.30676,-18.267894
256.30908,21.249463,-18.483182
256.31,21.192049,-18.696035
256.3109,21.134516,-18.906387
256.3118,21.076866,-19.114179
256.3127,21.019098,-19.319362
256.3137,20.956753,-19.537326
256.31458,20.898736,-19.73688
256.3155,20.840599,-19.933626
256.31638,20.782342,-20.127516
256.3173,20.723877,-20.313073
256.3182,20.665187,-20.488801
256.3191,20.606385,-20.661544
256.32,20.547471,-20.831237
256.3209,20.488447,-20.997837
256.3218,20.429312,-21.161298
256.32278,20.365505,-21.333763
256.32367,20.306142,-21.490527
256.3246,20.246671,-21.644
256.3255,20.187093,-21.794128
256.3264,20.127409,-21.940855
256.3273,20.067621,-22.084133
256.3282,20.007728,-22.223922
256.3291,19.947733,-22.360167
256.33,19.887638,-22.492823
256.33096,19.82281,-22.631605
256.33188,19.762512,-22.756657
256.33276,19.702117,-22.877953
256.33368,19.641626,-22.993732
