# GET [h], theta [deg], phi [deg]
274.60263,143.41239,-23.639136
274.6036,143.4057,-23.698341
274.60452,143.39944,-23.753306
274.6054,143.39315,-23.808243
274.60632,143.38682,-23.86318
274.6072,143.38045,-23.918078
274.60812,143.37405,-23.972984
274.60904,143.3676,-24.027872
274.60992,143.36112,-24.082723
274.61084,143.35459,-24.137577
274.61182,143.34752,-24.196629
274.6127,143.34093,-24.25143
274.61362,143.33428,-24.306236
274.6145,143.32761,-24.361003
274.61542,143.32089,-24.415775
274.61633,143.31414,-24.470521
274.61722,143.30742,-24.510159
274.61813,143.30078,-24.530033
274.61902,143.29414,-24.549893
274.61993,143.28748,-24.569763
274.6209,143.28031,-24.591158
274.6218,143.27363,-24.611024
274.6227,143.26695,-24.63089
274.6236,143.26027,-24.650759
274.6245,143.25357,-24.670626
274.62543,143.24686,-24.690508
274.6263,143.24016,-24.710362
274.62723,143.23343,-24.730245
274.6281,143.22671,-24.750097
274.6291,143.21945,-24.771507
274.63,143.21271,-24.791379
274.6309,143.20595,-24.811242
274.6318,143.19919,-24.831113
274.63272,143.19242,-24.850993
274.6336,143.18711,-24.865611
274.63452,143.19201,-24.843585
274.6354,143.19692,-24.82153
274.63632,143.20181,-24.799494
274.6372,143.2067,-24.777434
274.63818,143.21195,-24.753698
274.6391,143.21682,-24.731651
274.64,143.22168,-24.709593
274.6409,143.22654,-24.687536
274.6418,143.23139,-24.665475
274.6427,143.23623,-24.643409
274.64362,143.24106,-24.621353
274.6445,143.24589,-24.599274
274.64542,143.25071,-24.577216
274.6464,143.25588,-24.553451
274.64728,143.26069,-24.531366
274.6482,143.26548,-24.509298
274.6491,143.27027,-24.487215
274.65,143.27505,-24.465132
274.6509,143.25864,-24.484234
274.6518,143.23748,-24.5125
274.6527,143.21631,-24.540724
274.65363,143.19512,-24.56892
274.6545,143.17393,-24.597039
274.6555,143.1511,-24.627315
274.6564,143.12989,-24.655368
274.6573,143.10866,-24.683374
274.6582,143.08743,-24.71134
274.6591,143.06619,-24.739266
274.66,143.04494,-24.767151
274.6609,143.02368,-24.794993
274.6618,143.00241,-24.822793
274.66272,142.98113,-24.85056
274.66367,142.9582,-24.880394
274.66458,142.9369,-24.908072
274.6655,142.91559,-24.935713
274.66638,142.89427,-24.96329
274.6673,142.88616,-24.943082
274.66818,142.89075,-24.876884
274.6691,142.89527,-24.810687
274.67,142.89974,-24.744477
274.6709,142.90415,-24.678253
274.6718,142.90851,-24.612019
274.6728,142.91313,-24.540688
274.67368,142.91737,-24.474423
274.6746,142.92156,-24.408168
274.67548,142.92569,-24.341883
274.6764,142.92976,-24.275607
274.67728,142.93378,-24.209302
274.6782,142.93774,-24.14301
274.6791,142.94165,-24.076697
274.68,142.9455,-24.010377
274.68097,142.94958,-23.938945
274.6819,142.95332,-23.872625
274.68277,142.957,-23.806259
274.6837,142.95995,-23.752429
274.68457,142.96025,-23.74799
274.6855,142.96054,-23.743586
274.6864,142.96083,-23.739166
274.6873,142.96113,-23.734745
274.6882,142.96142,-23.730324
274.6891,142.96171,-23.725911
274.69006,142.96202,-23.721145
274.69098,142.96231,-23.716743
274.69186,142.9626,-23.71232
274.69278,142.96289,-23.707914
274.6937,142.96317,-23.703508
274.69458,142.96347,-23.69909
274.6955,142.96375,-23.694685
274.69638,142.96404,-23.690268
274.6973,142.96432,-23.68587
274.69827,142.96463,-23.681123
274.69916,142.96491,-23.676708
274.70007,142.9652,-23.672313
274.70096,142.96986,-23.685177
274.70187,142.97504,-23.7001
274.7028,142.98021,-23.715044
274.70367,142.9854,-23.729963
274.7046,142.99056,-23.744912
274.70547,142.99573,-23.759849
274.7064,143.00089,-23.774815
274.70737,143.00645,-23.790925
274.70825,143.01161,-23.805882
274.70917,143.01676,-23.820869
274.71008,143.02191,-23.835852
274.71097,143.02706,-23.850835
274.71188,143.0322,-23.865829
274.71277,143.03735,-23.880823
274.71368,143.04249,-23.895838
274.71457,143.04762,-23.910845
274.71555,143.05314,-23.927023
274.71646,143.05827,-23.942056
274.71735,143.06109,-23.931741
274.71826,143.06228,-23.903578
274.71918,143.06346,-23.87542
274.72006,143.06463,-23.847244
274.72098,143.06578,-23.819089
274.72186,143.06693,-23.790915
274.72278,143.06806,-23.762767
274.7237,143.06918,-23.734616
274.72464,143.07038,-23.704275
274.72556,143.07148,-23.67613
274.72647,143.07257,-23.647981
274.72736,143.07365,-23.619819
274.72827,143.07472,-23.591675
274.72916,143.07578,-23.563516
274.73007,143.07682,-23.535374
274.73096,143.07786,-23.507223
274.73187,143.07888,-23.479085
274.73285,143.07997,-23.44878
274.73376,143.10203,-23.387599
274.73465,143.17811,-23.241059
274.73557,143.25351,-23.09473
274.73645,143.32826,-22.948602
274.73737,143.40235,-22.802735
274.73825,143.47581,-22.657119
274.73917,143.54865,-22.511807
274.74008,143.62088,-22.3668
274.74097,143.69254,-22.222121
274.74194,143.76906,-22.066712
274.74286,143.83953,-21.922811
274.74374,143.90947,-21.779278
274.74466,143.97888,-21.636185
274.74554,144.04779,-21.493503
274.74646,144.1162,-21.351302
274.74738,144.18414,-21.209568
274.74826,144.25163,-21.068305
274.74918,144.31867,-20.927562
274.75015,144.3904,-20.776573
274.75104,144.47209,-20.669272
274.75195,144.55329,-20.564799
274.75284,144.63359,-20.46226
274.75375,144.71304,-20.361761
274.75464,144.7917,-20.26334
274.75555,144.86961,-20.167088
274.75647,144.94684,-20.073076
274.75735,145.02346,-19.98133
274.75827,145.0995,-19.89195
274.76068,145.3019,-19.66339
274.7625,145.4506,-19.505511
274.7634,145.5246,-19.430497
274.7643,145.59845,-19.358157
274.7652,145.67222,-19.288531
274.7661,145.74596,-19.221645
274.76703,145.81554,-19.112749
274.7679,145.86769,-18.828951
274.7689,145.92235,-18.525504
274.7698,145.97179,-18.245753
274.7707,146.02003,-17.968013
274.7716,146.06712,-17.692344
274.7725,146.11315,-17.418801
274.7734,146.15818,-17.147411
274.7752,146.24553,-16.611259
274.77612,146.28798,-16.346574
274.78342,146.61069,-14.293224
274.7843,146.65119,-14.01101
274.78522,146.69106,-13.726437
274.7862,146.73307,-13.422393
274.78708,146.77125,-13.142349
274.788,146.80876,-12.864546
274.7898,146.88192,-12.315617
274.79068,146.91772,-12.044512
274.7953,147.09438,-10.702589
274.8016,147.24509,-8.8599557
274.82993,145.92252,-1.1012062
274.83084,145.8656,-0.90253327
274.83173,145.80997,-0.7065214
274.83353,145.70069,-0.32144893
274.83444,145.60521,-0.12467444
274.83633,145.41028,0.27214324
274.83722,145.31816,0.45775723
274.83902,145.13757,0.81909741
274.83994,145.0492,0.99506849
274.84082,144.96215,1.1681039
274.84174,144.87651,1.338328
274.84265,144.79227,1.5058889
274.84354,144.70949,1.670926
274.8445,144.62201,1.8459821
274.84543,144.54237,2.0062042
274.8463,144.46427,2.1643297
274.84723,144.38776,2.3204744
274.8481,144.31284,2.4748152
274.84903,144.23955,2.6274402
274.84995,144.16791,2.7785216
274.85083,144.04771,2.9847249
274.85175,143.91116,3.2071398
274.85272,143.76543,3.4424535
274.8536,143.63142,3.6572319
274.85452,143.4987,3.8685821
274.8554,143.36729,4.0766796
274.85632,143.23725,4.2816831
274.8572,143.10858,4.4837156
274.85812,142.98134,4.6829935
274.85904,142.85552,4.8796655
274.85992,142.73114,5.0738685
274.86084,142.60823,5.2657582
274.86182,142.47753,5.4700063
274.8627,142.3577,5.6575773
274.86362,142.23937,5.8433106
274.8645,142.12254,6.0273446
274.86542,142.00721,6.2098148
274.86633,141.89339,6.3908648
274.86722,141.76465,6.5187185
274.87,141.31533,6.6932121
274.8718,141.03427,6.7999993
274.8727,140.89701,6.8518313
274.8736,140.76189,6.9028375
274.8745,140.62894,6.9531097
274.87543,140.49813,7.002801
274.8763,140.36944,7.0520118
274.87723,140.24288,7.1008873
274.8781,140.11842,7.1495231
274.8791,139.98672,7.2017873
274.88,139.86656,7.2503334
274.8809,139.74843,7.2989885
274.88272,139.51818,7.3971064
274.8836,139.40152,7.4426755
274.88452,139.2557,7.4596516
274.8854,139.1119,7.4762375
274.88632,138.97014,7.4925415
274.8873,138.81972,7.5098758
274.88818,138.6821,7.5258858
274.8891,138.54646,7.541925
274.89,138.41276,7.5580669
274.8909,138.28097,7.5743902
274.8918,138.15109,7.591009
274.8927,138.02306,7.607968
274.89362,137.89687,7.6253986
274.8945,137.77247,7.6433635
274.89542,137.64985,7.6619252
274.8964,137.51974,7.6826561
274.89728,137.40067,7.7026873
274.8982,137.28327,7.7235523
274.8991,137.16747,7.7452997
274.9,137.05326,7.76799
274.9009,136.90177,7.7684663
274.9018,136.74357,7.7641258
274.9027,136.58738,7.7602009
274.90363,136.43315,7.7567652
274.90457,136.26919,7.7536519
274.9055,136.1189,7.751457
274.9064,135.97043,7.7499398
274.9073,135.82374,7.7491931
274.9082,135.6788,7.7492957
274.9091,135.53555,7.7502886
274.91,135.39394,7.7522321
274.9109,135.25393,7.7551777
274.9118,135.11546,7.7591854
274.91272,134.9785,7.7643038
274.91367,134.83259,7.7710869
274.91458,134.69855,7.7786262
274.9155,134.56585,7.7873927
274.91638,134.43441,7.7974038
274.9173,134.2908,7.7692591
274.9191,133.9832,7.6413073
274.92,133.83213,7.5796418
274.92188,133.52391,7.4567009
274.9228,133.37804,7.4000621
274.92368,133.23372,7.345108
274.9246,133.09093,7.2919062
274.92548,132.94955,7.2404423
274.9264,132.80956,7.1907727
274.92728,132.67087,7.1428848
274.9282,132.53343,7.0968274
274.9291,132.39717,7.0525872
274.93097,132.11767,6.9665781
274.9319,131.98465,6.927986
274.93277,131.85255,6.8912355
274.9337,131.72171,6.8400594
274.9355,131.46641,6.6152174
274.9373,131.2158,6.3987383
274.9382,131.09211,6.2936371
274.93918,130.96003,6.1828103
274.94006,130.83834,6.0820579
274.9521,129.24648,4.8824793
274.95297,129.11561,4.7849141
275.00403,127.11644,4.6220365
275.00494,127.09481,4.5911758
275.00583,127.07315,4.5603435
275.00674,127.05146,4.5295486
275.00763,127.02975,4.4987915
275.0086,127.00635,4.465702
275.00952,126.98458,4.4350256
275.0104,126.96279,4.4043753
275.01132,126.94097,4.3737758
275.0122,126.91912,4.3431886
275.01312,126.89726,4.3126609
275.01404,126.87537,4.2821679
275.01492,126.85344,4.2516913
275.01584,126.8315,4.2212649
275.0168,126.80784,4.1885317
275.0177,126.80355,4.1731409
275.01862,126.79979,4.1582144
275.0195,126.79602,4.1432674
275.02042,126.79226,4.1283402
275.02133,126.78848,4.1134151
275.02222,126.7847,4.0984949
275.02313,126.78092,4.0835806
275.02402,126.77712,4.0686609
275.02493,126.77333,4.0537603
275.0259,126.76924,4.0377091
275.0268,126.76543,4.0228106
275.0277,126.76162,4.0079099
275.02863,126.7578,3.9930287
275.0295,126.75397,3.9781309
275.03043,126.75015,3.9632628
275.0313,126.74631,3.9483813
275.03223,126.74247,3.933517
275.0331,126.73863,3.918634
275.0341,126.74166,3.9059389
275.035,126.74862,3.8960342
275.0359,126.75558,3.8861407
275.0368,126.76254,3.8762285
275.03772,126.7695,3.8663362
275.0386,126.77645,3.856409
275.03952,126.7834,3.8464933
275.0404,126.79035,3.8365725
275.04132,126.7973,3.8266492
275.04224,126.80426,3.8167312
275.04318,126.81173,3.8060209
275.0441,126.81867,3.7960913
275.045,126.82562,3.7861519
275.0459,126.83255,3.7762058
275.0468,126.83949,3.7662657
275.0477,126.84643,3.7563077
275.0486,126.85336,3.7463513
275.0495,126.8603,3.7363945
275.0504,126.86664,3.7266987
275.0514,126.87183,3.7170217
275.05228,126.87664,3.7080105
275.0532,126.88146,3.6990158
275.0541,126.88626,3.690008
275.055,126.89107,3.6810011
275.0559,126.89588,3.6719834
275.0568,126.90069,3.6629752
275.0577,126.90549,3.6539586
275.05862,126.9103,3.6449431
275.0595,126.91509,3.63592
275.0605,126.92027,3.6262129
275.0614,126.92506,3.6171943
275.0623,126.92986,3.6081602
275.0632,126.93465,3.5991272
275.0641,126.93944,3.5900917
275.065,126.94423,3.5810507
275.06592,126.94903,3.5720272
275.0668,126.95381,3.5629765
275.06772,126.95979,3.5551975
275.0687,126.96625,3.5468499
275.06958,126.97225,3.5390894
275.0705,126.97826,3.5313441
275.07138,126.98426,3.5235737
275.0723,126.99026,3.5158195
275.07318,126.99626,3.5080504
275.0741,127.00226,3.5002883
275.075,127.00826,3.4925123
275.0759,127.01425,3.4847361
275.0778,127.02671,3.4685962
275.07867,127.03269,3.4608017
275.0796,127.03869,3.4530318
275.08047,127.04468,3.4452298
275.0814,127.05067,3.4374455
275.0823,127.05665,3.429652
275.0832,127.06264,3.4218615
275.0841,127.06642,3.4172032
275.085,127.06908,3.4141466
275.08597,127.07193,3.4108419
275.08688,127.07459,3.4077915
275.08777,127.07724,3.4047151
275.08868,127.0799,3.401664
275.08957,127.08255,3.39859
275.09048,127.08521,3.3955278
275.0914,127.08786,3.3924761
275.0923,127.09052,3.3894037
275.0932,127.09318,3.3863436
275.0941,127.09582,3.3832699
275.09506,127.09868,3.379965
275.09598,127.10134,3.3769012
275.09686,127.10399,3.3738351
275.09778,127.10664,3.3707611
275.0987,127.10929,3.367701
275.09958,127.11195,3.364623
275.1005,127.11521,3.3598728
275.10138,127.11955,3.3520215
275.1023,127.1239,3.34419
275.10327,127.12858,3.3357432
275.10416,127.13292,3.3278989
275.10507,127.13727,3.3200591
275.10596,127.14161,3.3122046
275.10687,127.14595,3.3043604
275.1078,127.15029,3.2965226
275.10867,127.15463,3.2886542
275.1096,127.15897,3.2808163
275.11047,127.1633,3.2729432
275.1114,127.16764,3.2650987
275.11237,127.17231,3.2566353
275.11325,127.17664,3.2487608
275.11417,127.18098,3.2409044
275.11508,127.18531,3.2330419
275.11597,127.18963,3.2251695
275.11688,127.19403,3.2173768
275.11777,127.19976,3.2110624
275.11868,127.20551,3.2047645
275.1196,127.21125,3.1984673
275.12054,127.21741,3.1916466
275.12146,127.22315,3.1853465
275.12238,127.22889,3.1790432
275.12326,127.23462,3.1727054
275.12418,127.24035,3.1663952
275.12506,127.24608,3.1600606
275.12598,127.25182,3.1537396
275.12686,127.25754,3.1474068
275.12778,127.26327,3.1410755
275.1287,127.26901,3.1347503
275.12964,127.27517,3.1279248
275.13055,127.28089,3.1215832
275.13147,127.28662,3.1152465
275.13235,127.29235,3.1089078
275.13327,127.29808,3.1025592
275.13416,127.29838,3.1010739
275.13507,127.29679,3.1013075
275.136,127.29521,3.1015431
275.13687,127.29361,3.1017643
275.13785,127.29191,3.102013
275.13876,127.29032,3.1022421
275.13965,127.28872,3.1024697
275.14056,127.28714,3.1026992
275.14145,127.28555,3.1029218
275.14236,127.28396,3.1031597
275.14325,127.28237,3.103387
275.14417,127.28078,3.1036342
275.14508,127.2792,3.1038661
275.14597,127.27761,3.1040965
275.14694,127.2759,3.104344
275.14786,127.27432,3.1045876
275.14874,127.27272,3.1048122
275.14966,127.27114,3.1050466
275.15054,127.26187,3.1313848
275.15146,127.24248,3.1919069
275.15237,127.223,3.2523512
275.15326,127.20344,3.3127172
275.15417,127.18382,3.3730281
275.15515,127.16258,3.4378943
275.15604,127.14277,3.4980407
275.15695,127.1229,3.5581397
275.15784,127.10294,3.6181326
275.15875,127.08291,3.6780828
275.15967,127.0628,3.7379554
275.16055,127.0426,3.7977423
275.16147,127.02234,3.8574712
275.16235,127.00198,3.9171237
275.16327,126.98156,3.9766998
275.16425,126.95947,4.0407879
275.16513,126.93888,4.1002128
275.16605,126.91822,4.1595717
275.16693,126.89958,4.2075249
275.16785,126.89561,4.1762042
275.16876,126.8916,4.1448957
275.16965,126.88758,4.1135889
275.17056,126.88354,4.0823014
275.17145,126.87947,4.0510176
275.17242,126.87507,4.0173451
275.17334,126.87096,3.9861025
275.17422,126.86682,3.9548554
275.17514,126.86267,3.9236415
275.17606,126.8585,3.8924313
275.17694,126.85429,3.861228
275.17786,126.85008,3.830044
275.17874,126.84583,3.7988634
275.17966,126.84156,3.7677057
275.18063,126.83694,3.7341571
275.18152,126.83263,3.7030198
275.18243,126.8283,3.6718972
275.18332,126.82394,3.6407823
275.18423,126.83702,3.6359188
275.18515,126.85401,3.6369312
275.18604,126.87099,3.6379367
275.18695,126.88798,3.6389586
275.18784,126.90498,3.6399848
275.18875,126.92198,3.6410177
275.18973,126.94029,3.6421529
275.1906,126.9573,3.6432004
275.19153,126.97431,3.6442718
275.19244,126.99133,3.6453473
275.19333,127.00835,3.6464241
275.19424,127.02538,3.6475218
275.19513,127.04241,3.648613
275.19604,127.05945,3.6497241
275.19693,127.07648,3.6508444
275.1979,127.09484,3.6520535
275.19882,127.11189,3.6532074
275.1997,127.12894,3.6543415
275.20062,127.1432,3.6567913
275.20154,127.15478,3.6605006
275.20242,127.16636,3.6641983
275.20334,127.17794,3.6679238
275.20422,127.18952,3.6716344
275.20514,127.2011,3.6753715
275.20605,127.21269,3.6791014
275.207,127.22517,3.6831234
275.20792,127.23676,3.6868801
275.20883,127.24835,3.6906349
275.20972,127.25994,3.6943928
275.21063,127.27153,3.6981629
275.21152,127.28312,3.7019274
275.21243,127.29473,3.7057093
275.21335,127.30632,3.7095114
275.21423,127.31792,3.71329
275.2152,127.33042,3.7173826
275.21613,127.34202,3.7211953
275.217,127.34828,3.7210981
275.21793,127.33342,3.7056167
275.2188,127.31856,3.6901413
275.21973,127.3037,3.6747126
275.2206,127.28883,3.6592863
275.22153,127.27398,3.6439051
275.22244,127.25911,3.6285462
275.22333,127.24425,3.6132069
275.2243,127.22824,3.5967219
275.22522,127.21338,3.5814498
275.2261,127.19851,3.5661751
275.22702,127.18365,3.5509557
275.2279,127.16877,3.5357422
275.22882,127.15391,3.5205651
275.22974,127.13905,3.5054206
275.23062,127.12417,3.490282
275.23154,127.10931,3.4751871
275.2325,127.0933,3.458947
275.2334,127.07842,3.4438993
275.2343,127.05899,3.4820476
275.2352,127.03899,3.526436
275.2361,127.01894,3.5707847
275.237,126.99886,3.6150797
275.2379,126.97873,3.6593231
275.23883,126.95857,3.7035276
275.23972,126.93837,3.7476652
275.24063,126.91812,3.7917647
275.2416,126.89627,3.8391872
275.2425,126.87595,3.8831769
275.2434,126.85558,3.9271142
275.2443,126.83518,3.9710068
275.2452,126.81473,4.0148459
275.24612,126.79426,4.0586343
275.247,126.77373,4.1023647
275.24792,126.75317,4.1460601
275.2488,126.73257,4.1896865
275.2498,126.71034,4.2366287
275.2507,126.70507,4.2483158
275.2516,126.71065,4.2375513
275.2525,126.71623,4.2267875
275.25342,126.72182,4.2160257
275.2543,126.72739,4.20524
275.25522,126.73296,4.1944629
275.2561,126.73853,4.1836715
275.25702,126.7441,4.172895
275.2579,126.74967,4.1620963
275.25888,126.75566,4.1504724
275.2598,126.76123,4.139687
275.26068,126.76678,4.1288758
275.2616,126.77234,4.1180752
275.2625,126.77789,4.1072618
275.2634,126.78344,4.0964476
275.2643,126.78899,4.085633
275.2652,126.79453,4.0748148
275.2661,126.80007,4.0639915
275.2671,126.81096,4.0494119
275.26797,126.83408,4.0280465
275.2689,126.8572,4.0066844
275.2698,126.88032,3.9852874
275.2707,126.90343,3.9638631
275.2716,126.92653,3.9423962
275.2725,126.94964,3.9209142
275.2734,126.97273,3.8994113
275.2743,126.99581,3.8778611
275.2752,127.01889,3.8562938
275.27618,127.04375,3.8330504
275.27707,127.06682,3.8114222
275.27798,127.08988,3.7897743
275.2789,127.11293,3.7681006
275.2798,127.13599,3.7464005
275.2807,127.15903,3.7246662
275.2816,127.18207,3.7029017
275.2825,127.2051,3.6811188
275.28342,127.22813,3.6593121
275.28436,127.23902,3.6579334
275.28528,127.24774,3.6589305
275.2862,127.25647,3.6599312
275.28708,127.26519,3.6609259
275.288,127.27391,3.6619303
275.28888,127.28264,3.6629207
275.2898,127.29137,3.6639478
275.29068,127.30009,3.664956
275.2916,127.30884,3.6659886
275.2925,127.31757,3.6670093
275.29346,127.32698,3.6681175
275.29437,127.33571,3.6691569
275.2953,127.34447,3.670212
275.29617,127.3532,3.6712455
275.2971,127.36196,3.6723169
275.29797,127.3707,3.6733586
275.2989,127.37946,3.6744372
275.2998,127.38821,3.6755049
275.3007,127.38918,3.6659266
275.30167,127.3843,3.6475461
275.30258,127.37979,3.6304917
275.30347,127.37524,3.6134345
275.30438,127.37071,3.5963867
275.30527,127.36616,3.5793511
275.30618,127.36161,3.5623156
275.3071,127.35705,3.5453115
275.30798,127.35249,3.5282834
275.3089,127.34792,3.5112924
275.30978,127.34335,3.4942877
275.31076,127.33842,3.4760002
275.31168,127.33383,3.4590302
275.31256,127.32924,3.442048
275.31348,127.32465,3.4250907
275.31436,127.32004,3.4081347
275.31528,127.31543,3.3911924
275.3162,127.31083,3.3742642
275.31708,127.30389,3.3741443
275.318,127.29095,3.4174861
275.31897,127.27696,3.4641263
275.31985,127.26393,3.5073977
275.32077,127.25085,3.5506496
275.32166,127.23774,3.5938375
275.32257,127.22458,3.637012
275.3235,127.21139,3.680156
275.32437,127.19815,3.7232496
275.3253,127.18487,3.7663365
275.32617,127.17155,3.8093588
275.3271,127.15819,3.8523651
275.32806,127.14376,3.8986232
275.32895,127.13031,3.9415417
275.32986,127.11683,3.9844378
275.33075,127.1033,4.0272867
275.33167,127.08973,4.0701159
275.33258,127.07613,4.1129097
275.33347,127.06248,4.1556606
275.33438,127.04575,4.1483523
275.33527,127.02893,4.139573
275.33624,127.01082,4.1301427
275.33716,126.99401,4.1214081
275.33804,126.97719,4.1126759
275.33896,126.96038,4.1039782
275.33987,126.94358,4.0952877
275.34076,126.92677,4.0866043
275.34167,126.90996,4.0779601
275.34256,126.89316,4.0693162
275.34348,126.87637,4.0607022
275.34436,126.85956,4.052085
275.34534,126.84148,4.0428417
275.34625,126.82468,4.034276
275.34717,126.8079,4.0257214
275.34805,126.7911,4.0171753
275.34897,126.77432,4.0086614
275.34985,126.75753,4.0001476
275.35077,126.75299,4.0043097
275.35165,126.75466,4.0148715
275.35257,126.75633,4.0254577
275.35355,126.75813,4.0368422
275.35443,126.75979,4.0474148
275.35535,126.76146,4.0580018
275.35626,126.76312,4.0685858
275.35715,126.76477,4.0791592
275.35806,126.76642,4.0897501
275.35895,126.76808,4.1003349
275.35986,126.76973,4.1109311
275.36078,126.77138,4.1215216
275.36166,126.77302,4.1321058
275.36264,126.77479,4.1435176
275.36356,126.77643,4.1541289
275.36444,126.77807,4.1647221
275.36536,126.77971,4.1753313
275.36624,126.78134,4.1859208
275.36716,126.78288,4.1919546
275.36804,126.78427,4.1896748
275.36896,126.78566,4.1874139
275.36987,126.78705,4.1851471
275.37082,126.78855,4.1827076
275.37173,126.78994,4.180435
275.37265,126.79134,4.1781746
275.37354,126.79272,4.1758985
275.37445,126.79411,4.173631
275.37534,126.7955,4.171361
275.37625,126.79689,4.1690958
275.37717,126.79829,4.166836
275.37805,126.79967,4.1645605
275.37903,126.80117,4.16212
275.37994,126.80256,4.1598588
275.38083,126.80394,4.1575743
275.38174,126.80533,4.1553176
275.38443,126.81018,4.1362476
275.38535,126.81222,4.1223026
275.5032,127.3216,3.3181781
275.50418,127.31589,3.346667
275.50507,127.31055,3.3731032
275.50598,127.30521,3.3995477
275.50687,127.29985,3.425976
275.50778,127.29448,3.4523971
275.50867,127.28909,3.4788058
275.50958,127.28368,3.5052082
275.5105,127.27826,3.5316113
275.51138,127.27282,3.5579932
275.5123,127.26737,3.5843726
275.51328,127.26148,3.6127773
275.51416,127.25599,3.6391256
275.51508,127.25049,3.6654799
275.51596,127.24497,3.6918115
275.51688,127.23932,3.7177163
275.5178,127.23151,3.7349635
275.51868,127.22368,3.75218
275.5196,127.21586,3.7694153
275.52048,127.20802,3.7866207
275.52145,127.19957,3.8051519
275.52237,127.19173,3.8223615
275.52325,127.18387,3.8395418
275.52417,127.17602,3.8567361
275.52505,127.16815,3.8738974
275.52597,127.16027,3.8910853
275.5269,127.1524,3.9082568
275.52777,127.14451,3.9253929
275.5287,127.13663,3.9425598
275.52957,127.12872,3.9596732
275.53055,127.12022,3.9781292
275.53146,127.11231,3.9952521
275.53235,127.10439,4.0123598
275.53326,127.09647,4.0294743
275.53418,127.08668,4.0425668
275.53506,127.07623,4.0542278
275.53598,127.06578,4.0658926
275.53687,127.05533,4.0775487
275.53778,127.04488,4.0892016
275.53876,127.03362,4.101747
275.53964,127.02317,4.1133795
275.54056,127.01272,4.1250216
275.54147,127.00226,4.1366676
275.54236,126.9918,4.1482925
275.54327,126.98134,4.1599133
275.54416,126.97088,4.171528
275.54507,126.96042,4.1831467
275.54596,126.94995,4.1947504
275.54688,126.93949,4.2063575
275.54785,126.92822,4.2188462
275.54874,126.91775,4.2304415
275.54965,126.90729,4.2420356
275.55057,126.89739,4.2523263
275.55145,126.88822,4.2609227
275.55237,126.87907,4.2695194
275.55325,126.86991,4.2781096
275.55417,126.86075,4.2866976
275.55508,126.85159,4.2952836
275.55603,126.84172,4.3045161
275.55695,126.83256,4.3131006
275.55786,126.8234,4.3216744
275.55875,126.81423,4.3302393
275.55966,126.80507,4.3388124
275.56055,126.79591,4.3473708
275.56146,126.78675,4.3559263
275.56235,126.77757,4.36448
275.56326,126.76842,4.373042
275.56418,126.75925,4.3816041
275.56512,126.74937,4.3907932
275.56604,126.74021,4.3993398
275.56696,126.73281,4.4061454
275.56784,126.73776,4.4006746
275.56876,126.74271,4.3952232
275.56964,126.74766,4.3897562
275.57056,126.75262,4.3842989
275.57147,126.75757,4.3788426
275.57236,126.76252,4.3733708
275.57333,126.76785,4.3674895
275.57425,126.7728,4.3620282
275.57513,126.77775,4.35655
275.57605,126.7827,4.3510936
275.57693,126.78764,4.3456149
275.57785,126.7926,4.3401571
275.57874,126.79755,4.334681
275.57965,126.8025,4.3292101
275.58057,126.80745,4.3237478
275.58145,126.81239,4.3182549
275.58243,126.81772,4.312376
275.58334,126.82267,4.3068995
275.58423,126.83664,4.2940554
275.58514,126.85261,4.2795586
275.58603,126.86859,4.2650446
275.58694,126.88456,4.2505348
275.58786,126.90054,4.2360143
275.58875,126.91651,4.221466
275.58966,126.93248,4.2069201
275.59064,126.94969,4.19124
275.59152,126.96565,4.1766674
275.59244,126.98162,4.1620872
275.59332,126.99758,4.1474905
275.59424,127.01355,4.1329034
275.59515,127.02951,4.1182902
275.59604,127.04546,4.1036622
275.59695,127.06142,4.0890258
275.59784,127.07739,4.0743878
275.59875,127.09334,4.0597374
275.59973,127.11052,4.0439521
275.60062,127.12535,4.0302505
275.60153,127.13912,4.0174893
275.60242,127.15289,4.0047165
275.60333,127.16665,3.9919477
275.60425,127.18042,3.9791717
275.60513,127.19417,3.9663685
275.60605,127.20794,3.9535752
275.60693,127.2217,3.9407598
275.6079,127.23651,3.9269599
275.60883,127.25027,3.9141544
275.6097,127.26402,3.9013058
275.61063,127.27777,3.8884705
275.61154,127.29153,3.8756358
275.61243,127.30528,3.8627738
275.61334,127.31903,3.8499193
275.61423,127.33278,3.8370423
275.61514,127.34653,3.8241711
275.61603,127.36027,3.8112842
275.617,127.36834,3.8032736
275.61792,127.34875,3.8194801
275.6188,127.32916,3.8356522
275.61972,127.30957,3.8518429
275.62064,127.28998,3.8680119
275.62152,127.27039,3.8841508
275.62244,127.25079,3.900296
275.62332,127.23119,3.9164202
275.62424,127.2116,3.9325391
275.6252,127.1905,3.9498822
275.6261,127.17091,3.9659701
275.627,127.15131,3.9820487
275.62793,127.13172,3.9981295
275.6288,127.11213,4.0141742
275.62973,127.09254,4.0302329
275.6306,127.07294,4.0462543
275.63153,127.05335,4.062294
275.63242,127.03375,4.0782884
275.63333,127.01416,4.0942969
275.6343,126.99532,4.1101078
275.63522,126.97826,4.1245159
275.6361,126.96119,4.1388958
275.63702,126.94414,4.1532807
275.6379,126.92707,4.1676502
275.63882,126.91001,4.1820224
275.6397,126.89295,4.1963667
275.64063,126.87589,4.210729
