# GET [h], theta [deg], phi [deg]
263.60568,133.20046,-45.702732
263.6066,133.16573,-45.721555
263.6075,133.13101,-45.740337
263.6084,133.09628,-45.75908
263.6093,133.06154,-45.777782
263.6102,133.0268,-45.796444
263.6111,132.99205,-45.815061
263.6121,132.95461,-45.835064
263.61298,132.91988,-45.853598
263.6139,132.88511,-45.872093
263.61478,132.85034,-45.89055
263.6157,132.81557,-45.90896
263.6166,132.78079,-45.927331
263.6175,132.76814,-45.916109
263.6184,132.76634,-45.890198
263.6193,132.76451,-45.864116
263.6202,132.76263,-45.837857
263.6212,132.76056,-45.80938
263.62207,132.75864,-45.782749
263.623,132.75666,-45.755945
263.6239,132.75467,-45.728948
263.6248,132.75264,-45.701787
263.6257,132.75058,-45.674441
263.6266,132.74848,-45.646941
263.6275,132.74638,-45.619231
263.62842,132.74424,-45.591353
263.62936,132.74189,-45.561137
263.63028,132.7397,-45.532888
263.6312,132.73748,-45.504464
263.63208,132.73524,-45.475862
263.633,132.73294,-45.447082
263.63388,132.72836,-45.425557
263.6348,132.7197,-45.416954
263.63568,132.71104,-45.40826
263.6366,132.70237,-45.399452
263.6375,132.69368,-45.390562
263.63846,132.68435,-45.380868
263.63937,132.67566,-45.371775
263.6403,132.66696,-45.362579
263.64117,132.65828,-45.353289
263.6421,132.64956,-45.343897
263.64297,132.64086,-45.33442
263.6439,132.63215,-45.324836
263.6448,132.62345,-45.315147
263.6457,132.61471,-45.305376
263.64667,132.60532,-45.294739
263.64758,132.5966,-45.284762
263.64847,132.58788,-45.274691
263.64938,132.57914,-45.264517
263.65027,132.57114,-45.25533
263.65118,132.57552,-45.264615
263.65207,132.57994,-45.273773
263.65298,132.58435,-45.282817
263.6539,132.58881,-45.291713
263.6548,132.5933,-45.300495
263.65576,132.59814,-45.30981
263.65668,132.60266,-45.318316
263.65756,132.6072,-45.326713
263.65848,132.61177,-45.334962
263.65936,132.61636,-45.343098
263.66028,132.62096,-45.351111
263.6612,132.62559,-45.358987
263.66208,132.63025,-45.36675
263.663,132.63492,-45.374369
263.66397,132.63999,-45.382441
263.66486,132.64471,-45.389812
263.66577,132.64944,-45.397051
263.66666,132.65421,-45.404159
263.66757,132.65641,-45.409144
263.66846,132.65777,-45.413322
263.66937,132.65917,-45.417362
263.6703,132.66055,-45.421278
263.67117,132.66197,-45.425078
263.6721,132.6634,-45.42874
263.67307,132.66497,-45.432545
263.67395,132.66644,-45.435953
263.67487,132.66792,-45.439227
263.67575,132.66942,-45.442384
263.67667,132.67094,-45.44541
263.67758,132.67246,-45.44831
263.67847,132.67403,-45.451071
263.67938,132.67561,-45.453714
263.68027,132.6772,-45.456238
263.68124,132.67893,-45.458805
263.68216,132.68057,-45.461062
263.68304,132.68221,-45.463203
263.68396,132.68402,-45.467897
263.68488,132.68606,-45.475893
263.68576,132.68812,-45.483768
263.68668,132.69021,-45.491497
263.68756,132.69232,-45.499106
263.68848,132.69445,-45.506568
263.68936,132.69662,-45.513897
263.69034,132.69898,-45.521648
263.69125,132.70117,-45.528706
263.69214,132.7034,-45.535629
263.69305,132.70565,-45.542424
263.69397,132.70792,-45.549078
263.69485,132.71023,-45.555606
263.69577,132.71255,-45.561994
263.69666,132.71489,-45.568261
263.69757,132.71726,-45.57438
263.69855,132.71983,-45.58084
263.69943,132.72225,-45.586694
263.70035,132.72193,-45.596085
263.70126,132.70353,-45.629521
263.70215,132.68515,-45.662912
263.70306,132.66673,-45.696274
263.70395,132.6483,-45.729609
263.70486,132.62986,-45.762892
263.70575,132.61141,-45.796147
263.70667,132.59294,-45.829372
263.70764,132.57303,-45.865102
263.70853,132.55452,-45.898257
263.70944,132.53602,-45.931361
263.71036,132.51749,-45.964438
263.71124,132.49895,-45.99748
263.71216,132.48039,-46.030477
263.71304,132.46181,-46.063452
263.71396,132.44324,-46.096388
263.71487,132.42463,-46.129284
263.71582,132.4046,-46.164673
263.71674,132.38596,-46.197494
263.71765,132.38394,-46.177542
263.71854,132.38546,-46.1461
263.71945,132.38699,-46.114378
263.72034,132.38851,-46.082373
263.72125,132.39004,-46.050095
263.72217,132.39156,-46.01753
263.72305,132.39309,-45.984696
263.72397,132.39461,-45.951565
263.72495,132.39628,-45.915585
263.72583,132.39779,-45.8819
263.72675,132.39934,-45.847906
263.72763,132.40088,-45.813658
263.72855,132.40242,-45.779116
263.72943,132.40398,-45.744288
263.73035,132.40553,-45.709195
263.73126,132.40708,-45.673812
263.73215,132.40864,-45.638166
263.73312,132.41033,-45.599452
263.73404,132.40956,-45.583717
263.73492,132.40661,-45.586991
263.73584,132.40369,-45.590113
263.73672,132.40079,-45.593097
263.73764,132.3979,-45.59594
263.73856,132.39506,-45.598635
263.73944,132.39223,-45.601211
263.74036,132.38943,-45.603624
263.74133,132.38644,-45.606065
263.74222,132.38368,-45.6082
263.74313,132.38096,-45.610179
263.74402,132.37824,-45.612025
263.74493,132.37557,-45.613721
263.74582,132.3729,-45.615291
263.74673,132.37029,-45.616703
263.74765,132.36767,-45.617986
263.74854,132.3651,-45.619124
263.74945,132.36253,-45.620115
263.75043,132.36042,-45.622878
263.7513,132.36088,-45.632408
263.75223,132.36136,-45.641776
263.7531,132.36189,-45.651012
263.75403,132.36243,-45.660092
263.75494,132.363,-45.669024
263.75583,132.36362,-45.677815
263.75674,132.36426,-45.686461
263.75763,132.36493,-45.694965
263.7586,132.3657,-45.703962
263.75952,132.36644,-45.712155
263.7604,132.36722,-45.720214
263.76132,132.36801,-45.728116
263.7622,132.36884,-45.735883
263.76312,132.36971,-45.7435
263.76404,132.3706,-45.750972
263.76492,132.37152,-45.7583
263.76584,132.37248,-45.765482
263.76672,132.37345,-45.772526
263.7677,132.3718,-45.771861
263.76862,132.36981,-45.769581
263.7695,132.36787,-45.767108
263.77042,132.36594,-45.764443
263.77133,132.36407,-45.761574
263.77222,132.36223,-45.758521
263.77313,132.36043,-45.755269
263.77402,132.35866,-45.751827
263.77493,132.35693,-45.748188
263.7759,132.35511,-45.744057
263.7768,132.35346,-45.740011
263.7777,132.35185,-45.735767
263.77863,132.35027,-45.731345
263.7795,132.34874,-45.726719
263.78043,132.34723,-45.721893
263.7813,132.34577,-45.716887
263.78223,132.34434,-45.71167
263.7831,132.34297,-45.706279
263.78403,132.32712,-45.705345
263.785,132.29551,-45.708927
263.7859,132.26616,-45.712164
263.7868,132.23683,-45.715312
263.78772,132.20752,-45.718376
263.7886,132.17821,-45.721371
263.78952,132.14891,-45.724276
263.7904,132.11962,-45.727098
263.79132,132.09033,-45.729837
263.79224,132.06107,-45.732502
263.79318,132.02957,-45.735272
263.7941,132.00033,-45.737764
263.795,131.9711,-45.74018
263.7959,131.94187,-45.74251
263.7968,131.91268,-45.744752
263.7977,131.8835,-45.746928
263.7986,131.85431,-45.749018
263.7995,131.82515,-45.75103
263.8004,131.79093,-45.753087
263.80133,131.73775,-45.754728
263.80228,131.6808,-45.754916
263.8032,131.62823,-45.753591
263.8041,131.57593,-45.750856
263.805,131.52395,-45.746693
263.8059,131.47226,-45.741113
263.8068,131.42088,-45.734133
263.8077,131.36981,-45.725748
263.80862,131.31905,-45.715952
263.8095,131.26859,-45.704771
263.8105,131.21463,-45.691162
263.8114,131.16483,-45.677099
263.8123,131.11538,-45.661646
263.8132,131.06624,-45.644822
263.8141,131.01745,-45.626618
263.815,130.96899,-45.607037
263.81592,130.92086,-45.586093
263.8168,130.87308,-45.563798
263.81772,130.85747,-45.562466
263.8186,130.84595,-45.561531
263.81958,130.83423,-45.558164
263.8205,130.82396,-45.552853
263.82138,130.81434,-45.545456
263.8223,130.80533,-45.535962
263.82318,130.79694,-45.524372
263.8241,130.78917,-45.51068
263.825,130.78202,-45.494907
263.8259,130.7755,-45.477033
263.8268,130.7696,-45.457064
263.8278,130.76395,-45.433216
263.82867,130.75936,-45.408893
263.8296,130.75538,-45.382485
263.83047,130.75206,-45.353977
263.8314,130.74934,-45.323357
263.8323,130.74727,-45.290634
263.8332,130.74585,-45.255813
263.8341,130.7379,-45.243729
263.835,130.72575,-45.246678
263.8359,130.71431,-45.24768
263.83688,130.70278,-45.246611
263.83777,130.69282,-45.243603
263.83868,130.68357,-45.238654
263.83957,130.67506,-45.231773
263.84048,130.66726,-45.222956
263.8414,130.66019,-45.212204
263.8423,130.65387,-45.199519
263.8432,130.64828,-45.184913
263.8441,130.64344,-45.168373
263.84506,130.63907,-45.148402
263.84598,130.63579,-45.127832
263.84686,130.63328,-45.105342
263.84778,130.63153,-45.080912
263.8487,130.63056,-45.054546
263.84958,130.63037,-45.026233
263.8505,130.62641,-45.008626
263.85138,130.61188,-45.020757
263.8523,130.59811,-45.031189
263.85318,130.58514,-45.03995
263.85416,130.57205,-45.047488
263.85507,130.56073,-45.052725
263.85596,130.55022,-45.056299
263.85687,130.54053,-45.058185
263.8578,130.53166,-45.058396
263.85867,130.52362,-45.056951
263.8596,130.51642,-45.053818
263.86047,130.51009,-45.049018
263.8614,130.5046,-45.042554
263.86237,130.49967,-45.033741
263.86325,130.496,-45.023851
263.86417,130.49321,-45.012281
263.86508,130.49132,-44.999063
263.86597,130.49034,-44.984198
263.86688,130.49027,-44.967681
263.86777,130.4834,-44.976332
263.86868,130.47737,-44.983904
263.8696,130.4724,-44.989795
263.87048,130.46847,-44.994039
263.87146,130.46541,-44.996719
263.87238,130.46371,-44.997502
263.87326,130.4631,-44.996626
263.87418,130.46359,-44.994123
263.87506,130.46521,-44.989995
263.87598,130.46794,-44.984233
263.87686,130.47183,-44.976862
263.87778,130.47686,-44.967874
263.8787,130.48308,-44.957264
263.87964,130.4911,-44.944076
263.88055,130.49978,-44.93018
263.88147,130.50968,-44.914703
263.88235,130.52081,-44.897678
263.88327,130.53319,-44.879089
263.88416,130.52739,-44.876797
263.88507,130.51335,-44.881786
263.886,130.50062,-44.885311
263.88687,130.48918,-44.887382
263.8878,130.47909,-44.887974
263.88876,130.46973,-44.88705
263.88965,130.46246,-44.884718
263.89056,130.45657,-44.880979
263.89145,130.45209,-44.875887
263.89236,130.44902,-44.869428
263.89325,130.44738,-44.861644
263.89417,130.4472,-44.852534
263.89508,130.44848,-44.842114
263.89597,130.45125,-44.830439
263.89694,130.45591,-44.816462
263.89786,130.46181,-44.802178
263.89874,130.46925,-44.786736
263.89966,130.47823,-44.770065
263.90054,130.48837,-44.761973
263.90146,130.49838,-44.770535
263.90237,130.50852,-44.779003
263.90326,130.51881,-44.787377
263.90417,130.52923,-44.79566
263.90506,130.53978,-44.803852
263.90604,130.55131,-44.812543
263.90695,130.56215,-44.820533
263.90784,130.57314,-44.828436
263.90875,130.58426,-44.836244
263.90967,130.59553,-44.843955
263.91055,130.60693,-44.851572
263.91147,130.61846,-44.859104
263.91235,130.63015,-44.866545
263.91327,130.64199,-44.873898
263.91425,130.65488,-44.881722
263.91513,130.66701,-44.888887
263.91605,130.67928,-44.895957
263.91693,130.6899,-44.902065
263.91785,130.67001,-44.89229
263.91876,130.65013,-44.88254
263.91965,130.63025,-44.872784
263.92056,130.61035,-44.863015
263.92145,130.59046,-44.85329
263.92236,130.57058,-44.84355
263.92334,130.54916,-44.833043
263.92422,130.52928,-44.823311
263.92514,130.50939,-44.81357
263.92606,130.48948,-44.803828
263.92694,130.46959,-44.794108
263.92786,130.44971,-44.784377
263.92874,130.42981,-44.774628
263.92966,130.40992,-44.764906
263.93054,130.39002,-44.755187
263.93152,130.3686,-44.744726
263.93243,130.34869,-44.734991
263.93332,130.3288,-44.725293
263.93423,130.3183,-44.696281
263.93515,130.31096,-44.66071
263.93604,130.3036,-44.625197
263.93695,130.29624,-44.589671
263.93784,130.28885,-44.554147
263.93875,130.28147,-44.518632
263.93973,130.2735,-44.480418
263.9406,130.26607,-44.444957
263.94153,130.25864,-44.409447
263.94244,130.25119,-44.37397
263.94333,130.24374,-44.338514
263.94424,130.23627,-44.303055
263.94513,130.22878,-44.26763
263.94604,130.22129,-44.232187
263.94693,130.21378,-44.196764
263.94785,130.20627,-44.161347
263.94882,130.19815,-44.123216
263.9497,130.1906,-44.087843
263.95062,130.18972,-44.06716
263.95154,130.19734,-44.065231
263.95242,130.20495,-44.063278
263.95334,130.21258,-44.061322
263.95422,130.2202,-44.059396
263.95514,130.22783,-44.057451
263.95605,130.23547,-44.055482
263.957,130.2437,-44.053387
263.95792,130.25135,-44.051404
263.95883,130.25899,-44.04944
263.95972,130.26664,-44.047477
263.96063,130.27431,-44.045507
263.96152,130.28197,-44.043522
263.96243,130.28964,-44.041544
263.96335,130.2973,-44.039572
263.96423,130.30498,-44.037573
263.96515,130.31265,-44.035574
263.96613,130.32093,-44.033407
263.967,130.32788,-44.033124
263.96793,130.32997,-44.044016
263.9688,130.33207,-44.054941
263.96973,130.33418,-44.065846
263.9706,130.33626,-44.076773
263.97153,130.33836,-44.087715
263.97244,130.34045,-44.098602
263.97333,130.34254,-44.109537
263.9743,130.34479,-44.121294
263.97522,130.34686,-44.132217
263.9761,130.34894,-44.14316
263.97702,130.35103,-44.154058
263.9779,130.35309,-44.165002
263.97882,130.35517,-44.175934
263.97974,130.35725,-44.186837
263.98062,130.35932,-44.197803
263.98154,130.36138,-44.208732
263.98242,130.36345,-44.219656
263.9834,130.36567,-44.231453
263.9843,130.36511,-44.237709
263.9852,130.36399,-44.242984
263.9861,130.36288,-44.248238
263.987,130.36176,-44.2535
263.9879,130.36064,-44.258784
263.98883,130.35953,-44.264043
263.98972,130.35841,-44.269311
263.99063,130.35728,-44.274581
263.9916,130.35609,-44.28026
263.9925,130.35497,-44.285521
263.9934,130.35385,-44.290793
263.9943,130.35273,-44.296075
263.9952,130.35161,-44.301345
263.99612,130.35049,-44.306587
263.997,130.34937,-44.311851
263.99792,130.34825,-44.317115
263.9988,130.34713,-44.322403
263.99973,130.34601,-44.327659
264.0007,130.34481,-44.333327
264.0016,130.34368,-44.338594
264.0025,130.34255,-44.343868
264.00342,130.34143,-44.34913
264.0043,130.34031,-44.354404
264.00522,130.33919,-44.359666
264.0061,130.33806,-44.364907
264.00702,130.33695,-44.370198
264.0079,130.33582,-44.375463
264.00888,130.3346,-44.381123
264.0098,130.33348,-44.386375
264.01068,130.33236,-44.391639
264.0116,130.33123,-44.39692
264.0125,130.33011,-44.402186
264.0134,130.32898,-44.407455
264.0143,130.32784,-44.412719
264.0152,130.32672,-44.417987
264.0161,130.3256,-44.423241
264.01703,130.34245,-44.507191
264.01797,130.4857,-45.155929
264.0189,130.61555,-45.761619
264.0198,130.74226,-46.370387
264.0207,130.86581,-46.982079
264.0216,130.98615,-47.596542
264.0225,131.10324,-48.21369
264.0234,131.21702,-48.833324
264.0243,131.32746,-49.455334
264.0252,131.43452,-50.079572
264.02618,131.54598,-50.754144
264.02707,131.64588,-51.382514
264.02798,131.74228,-52.012644
264.0289,131.83514,-52.644381
264.0298,131.92442,-53.277593
264.0307,132.0101,-53.912067
264.0316,132.09214,-54.547694
264.0325,132.17052,-55.184266
264.03342,132.2452,-55.821692
264.0343,132.22736,-55.913351
264.03528,132.18745,-55.886904
264.0362,132.15039,-55.862359
264.03708,132.11331,-55.837863
264.038,132.07624,-55.813356
264.03888,132.03915,-55.788884
264.0398,132.00206,-55.764403
264.04068,131.96497,-55.739981
264.0416,131.92787,-55.715534
264.0425,131.89077,-55.691135
264.04346,131.85081,-55.66487
264.04437,131.81369,-55.640496
264.0453,131.77657,-55.616145
264.04617,131.73946,-55.59184
264.0471,131.70233,-55.567514
264.04797,131.66519,-55.543228
264.0489,131.62806,-55.518932
264.0498,131.5909,-55.494668
264.0507,131.58026,-55.499563
264.0516,131.59438,-55.531656
264.05258,131.60958,-55.56622
264.05347,131.62368,-55.598374
264.05438,131.63777,-55.630516
264.05527,131.65185,-55.662671
264.05618,131.66592,-55.694844
264.0571,131.68,-55.727
264.05798,131.69405,-55.75923
264.0589,131.7081,-55.791441
264.05978,131.72213,-55.823679
264.06076,131.73724,-55.858399
264.06168,131.75126,-55.890637
264.06256,131.76528,-55.92293
264.06348,131.77927,-55.95521
264.06436,131.79326,-55.987513
264.06528,131.80724,-56.019829
264.0662,131.82122,-56.052147
264.06708,131.88454,-56.186318
264.068,132.13206,-56.708326
264.06888,132.37544,-57.235066
264.06985,132.63291,-57.807533
264.07077,132.86762,-58.343947
264.07166,133.0981,-58.885028
264.07257,133.32431,-59.430758
264.0735,133.54623,-59.981069
264.07437,133.76382,-60.536023
264.0753,133.97705,-61.09549
264.07617,134.18587,-61.659517
264.0771,134.39026,-62.228029
264.07806,134.60536,-62.845293
264.07895,134.80043,-63.422999
264.07986,134.99095,-64.005074
264.08075,135.1769,-64.591504
264.08167,135.35824,-65.182156
264.08258,135.53492,-65.777024
264.08347,135.70694,-66.376041
264.08438,135.89599,-67.089863
264.08527,136.08057,-67.820827
264.08618,136.25814,-68.556757
264.08716,136.44151,-69.35463
264.08804,136.60442,-70.100321
264.08896,136.76024,-70.850476
264.08987,136.90891,-71.604898
264.09076,137.0504,-72.363423
264.09167,137.18472,-73.125797
264.09256,137.31179,-73.891897
264.09348,137.43164,-74.661459
264.09436,137.5442,-75.434329
264.09534,137.65729,-76.270065
264.09625,137.75471,-77.049067
264.09717,137.84482,-77.830629
264.09805,137.92763,-78.614571
264.09897,138.0031,-79.400656
264.09985,138.07124,-80.188647
264.10077,138.11405,-80.446836
264.10165,138.14293,-80.341627
264.10257,138.17168,-80.236264
264.1035,138.2003,-80.130769
264.10443,138.23096,-80.017032
264.10535,138.25929,-79.911292
264.10626,138.28748,-79.805422
264.10715,138.31554,-79.699407
264.10806,138.34346,-79.593272
264.10895,138.37123,-79.487013
264.10986,138.39888,-79.380615
264.11078,138.42637,-79.274109
264.11166,138.45373,-79.167462
264.11264,138.48304,-79.05249
264.11356,138.51011,-78.945589
264.11444,138.53704,-78.838555
264.11536,138.56384,-78.731392
264.11624,138.59049,-78.624115
264.11716,138.59889,-78.557889
264.11804,138.56204,-78.594363
264.11896,138.52516,-78.630793
264.11987,138.48827,-78.667128
264.12082,138.44853,-78.70624
264.12173,138.41161,-78.742455
264.12265,138.37467,-78.778617
264.12354,138.33771,-78.814754
264.12445,138.30075,-78.850809
264.12534,138.26376,-78.886816
264.12625,138.22675,-78.922771
264.12717,138.18973,-78.958654
264.12805,138.15267,-78.994518
264.12897,138.11562,-79.030281
264.12994,138.0757,-79.068739
264.13083,138.03861,-79.104403
264.13174,138.00151,-79.140014
264.13263,137.9644,-79.175563
264.13354,137.92726,-79.211058
264.13443,137.94635,-79.253043
264.13535,137.96665,-79.295219
264.13626,137.98694,-79.337419
264.13715,138.0072,-79.379671
264.13812,138.02901,-79.425176
264.13904,138.04923,-79.467464
264.13992,138.06942,-79.509795
264.14084,138.08961,-79.552152
264.14172,138.10979,-79.594544
264.14264,138.12993,-79.636938
264.14355,138.15005,-79.6794
264.14444,138.17014,-79.721888
264.14536,138.19022,-79.764395
264.14624,138.2103,-79.806947
264.14722,138.23188,-79.85277
264.14813,138.2519,-79.895376
264.14902,138.27191,-79.938013
264.14993,138.29189,-79.980685
264.15085,138.2567,-78.597384
264.15173,138.15125,-76.519143
264.15265,137.99425,-74.451171
264.15353,137.78596,-72.397958
264.15445,137.52681,-70.363694
264.15543,137.1915,-68.198786
264.1563,136.82873,-66.216471
264.15723,136.41727,-64.264553
264.1581,135.9581,-62.346096
264.15903,135.45227,-60.463767
264.15994,134.90088,-58.619879
264.16083,134.30515,-56.816373
264.16174,133.66629,-55.054834
264.16263,132.98564,-53.336411
264.16354,132.26448,-51.662031
264.16452,131.44407,-49.908683
264.1654,130.64303,-48.327214
264.16632,129.80558,-46.790555
264.16724,129.29827,-45.903635
264.16812,129.44071,-46.127563
264.16904,129.58244,-46.35256
264.16992,129.7234,-46.578649
264.17084,129.86363,-46.805796
264.17172,130.0031,-47.03404
264.1727,130.15247,-47.281095
264.1736,130.29036,-47.511608
264.1745,130.42749,-47.743217
264.1754,130.56385,-47.975948
264.17633,130.69943,-48.209754
264.17722,130.83423,-48.444678
264.17813,130.96824,-48.680691
264.17902,131.10147,-48.917851
264.17993,131.23388,-49.156099
264.18085,131.3655,-49.395471
264.1818,131.50633,-49.654523
264.1827,131.63625,-49.896224
264.18362,131.77578,-50.166731
264.1845,132.11603,-50.991852
264.18542,132.44597,-51.827709
264.1863,132.76545,-52.674226
264.18723,133.07431,-53.531224
264.1881,133.37245,-54.398533
264.18903,133.65966,-55.27598
264.19,133.95661,-56.231993
264.19092,134.22074,-57.129771
264.1918,134.47353,-58.03695
264.19272,134.71488,-58.953225
264.1936,134.94463,-59.878376
264.19452,135.16268,-60.812007
264.1954,135.36892,-61.753805
264.19632,135.56322,-62.703395
264.19724,135.74548,-63.66043
264.19812,135.91563,-64.624467
264.1991,136.08519,-65.670055
264.2,136.22987,-66.647351
264.2009,136.39801,-67.419432
264.2018,136.57178,-68.122166
264.2027,136.7394,-68.82921
264.2036,136.90083,-69.54045
264.20453,137.05599,-70.255719
264.2054,137.20487,-70.974913
264.20633,137.3474,-71.697875
264.2073,137.49375,-72.480497
264.2082,137.62299,-73.210791
264.2091,137.74575,-73.944397
264.21,137.86204,-74.681101
264.2109,137.97178,-75.420796
264.2118,138.07496,-76.163228
264.2127,138.17155,-76.908245
264.21362,138.26152,-77.655644
264.2145,138.34484,-78.405263
264.21542,138.42151,-79.156874
264.2164,138.4966,-79.968307
264.2173,138.52155,-80.358804
264.2182,138.49502,-80.271673
264.2191,138.46839,-80.184649
264.22,138.4417,-80.097666
264.22092,138.41491,-80.010765
264.2218,138.38803,-79.923976
264.22272,138.36108,-79.837253
264.2236,138.33403,-79.750608
264.22458,138.30481,-79.657393
264.2255,138.27759,-79.570928
264.22638,138.2503,-79.48455
264.2273,138.22291,-79.398239
264.22818,138.19544,-79.312017
264.2291,138.16789,-79.225891
264.23,138.14026,-79.139828
264.2309,138.11254,-79.053838
264.2318,138.08472,-78.967971
264.2327,138.05683,-78.882182
264.23367,138.03396,-78.805565
264.2346,138.06394,-78.845604
264.23547,138.09391,-78.885711
264.2364,138.12384,-78.925841
264.2373,138.15377,-78.966028
264.2382,138.18368,-79.00624
264.2391,138.21359,-79.046499
264.24,138.24346,-79.086828
264.2409,138.27335,-79.127168
264.24188,138.3055,-79.170687
264.24277,138.33532,-79.21112
264.24368,138.36516,-79.251593
264.2446,138.39497,-79.292143
264.24612,138.44539,-79.360827
264.247,138.47515,-79.401454
264.24792,138.50491,-79.442149
264.2488,138.53463,-79.482907
264.2498,138.56666,-79.526811
264.2507,138.56874,-79.563665
264.2516,138.54422,-79.596678
264.2525,138.51968,-79.629642
264.25342,138.49514,-79.662598
264.2543,138.47057,-79.69552
264.25522,138.446,-79.728396
264.2561,138.42141,-79.76124
264.25702,138.39681,-79.794032
264.258,138.3703,-79.829327
264.25888,138.34567,-79.862083
264.2598,138.32103,-79.894768
264.26068,138.29637,-79.927441
264.2616,138.2717,-79.960082
264.2625,138.24701,-79.992678
264.2634,138.22232,-80.02523
264.2643,138.19758,-80.057803
264.2652,138.17287,-80.090288
264.2661,138.14812,-80.122775
264.2671,138.12793,-80.150804
264.26797,138.13518,-80.149152
264.2689,138.14244,-80.147483
264.2698,138.14969,-80.145836
264.2707,138.15694,-80.14417
264.2716,138.16418,-80.142527
264.2725,138.17144,-80.140874
264.2734,138.1787,-80.139209
264.2743,138.18596,-80.137548
264.27527,138.19376,-80.135738
264.27618,138.20101,-80.134085
264.27707,138.20826,-80.132435
264.27798,138.21551,-80.130781
264.2789,138.22277,-80.129104
264.2798,138.23003,-80.127435
264.2807,138.23728,-80.125773
264.2816,138.24454,-80.124093
264.2825,138.25178,-80.122456
264.28342,138.25904,-80.120777
264.28436,138.28085,-80.107413
264.28528,138.30376,-80.092779
264.2862,138.32666,-80.078135
264.28708,138.34956,-80.063472
264.288,138.37245,-80.048792
264.28888,138.39534,-80.034115
264.2898,138.41823,-80.019389
264.29068,138.44111,-80.004672
264.2916,138.464,-79.989945
264.29257,138.48866,-79.974047
264.29346,138.51153,-79.95929
264.29437,138.53439,-79.944504
264.2953,138.55728,-79.929701
264.29617,138.58014,-79.914887
264.2971,138.60301,-79.900067
264.29797,138.62587,-79.885239
264.2989,138.64874,-79.87036
264.2998,138.67159,-79.855501
264.3007,138.6644,-79.827737
264.30167,138.62551,-79.784533
264.30258,138.58939,-79.744474
264.30347,138.55325,-79.704487
264.30438,138.51709,-79.664545
264.30527,138.48092,-79.624626
264.30618,138.44473,-79.58477
264.3071,138.40853,-79.544989
264.30798,138.37233,-79.505217
264.3089,138.33611,-79.465511
264.30988,138.29707,-79.422835
264.31076,138.2608,-79.383237
264.31168,138.22453,-79.343691
264.31256,138.18826,-79.304211
264.31348,138.15196,-79.264766
264.31436,138.11564,-79.225363
264.31528,138.07931,-79.186006
264.3162,138.04297,-79.14673
264.31708,138.01559,-79.111568
264.318,138.02363,-79.092525
264.31897,138.0323,-79.072056
264.31985,138.04034,-79.053022
264.32077,138.04837,-79.033984
264.32166,138.05641,-79.014949
264.32257,138.06442,-78.995888
264.3235,138.07246,-78.97682
264.32437,138.08046,-78.957778
264.3253,138.08849,-78.938693
264.32617,138.09648,-78.919642
264.32715,138.1051,-78.89907
264.32806,138.11311,-78.879983
264.32895,138.12112,-78.860881
264.32986,138.1291,-78.841779
264.33075,138.13709,-78.822691
264.33167,138.14507,-78.803565
264.33258,138.15304,-78.784425
264.33347,138.16101,-78.76531
264.33438,138.181,-78.76693
264.33527,138.20239,-78.771026
264.33624,138.22543,-78.775416
264.33716,138.24683,-78.77951
264.33804,138.26823,-78.783596
264.33896,138.28963,-78.787678
264.33987,138.31104,-78.791784
264.34076,138.33241,-78.795883
264.34167,138.35382,-78.799977
264.34256,138.37522,-78.804082
264.34348,138.39662,-78.808174
264.34445,138.41966,-78.812588
264.34534,138.44106,-78.816701
264.34625,138.46247,-78.8208
264.34717,138.48387,-78.824899
264.34805,138.50528,-78.829021
264.34897,138.52666,-78.833132
264.34985,138.54807,-78.837255
264.35077,138.54606,-78.846587
264.35165,138.52753,-78.859588
264.35257,138.50899,-78.872604
264.35355,138.48904,-78.886583
264.35443,138.47051,-78.899562
264.35535,138.45198,-78.912513
264.35626,138.43345,-78.925472
264.35715,138.4149,-78.938443
264.35806,138.39636,-78.951368
264.35895,138.37781,-78.964285
264.35986,138.35927,-78.977213
264.36078,138.34071,-78.990104
264.36172,138.32075,-79.003974
264.36264,138.30219,-79.016861
264.36356,138.28364,-79.02973
264.36444,138.26508,-79.042587
264.36536,138.24651,-79.055455
264.36624,138.22795,-79.06829
264.36716,138.21275,-79.078116
264.36804,138.20619,-79.080249
264.36896,138.19964,-79.082353
264.36987,138.1931,-79.084462
264.37082,138.18604,-79.08675
264.37173,138.17949,-79.088845
264.37265,138.17296,-79.090953
264.37354,138.16641,-79.093068
264.37445,138.15987,-79.095174
264.37534,138.15332,-79.097283
264.37625,138.14678,-79.099387
264.37717,138.14023,-79.101479
264.37805,138.13368,-79.103618
264.37903,138.12664,-79.105864
264.37994,138.12009,-79.107956
264.38083,138.11354,-79.11009
264.38174,138.107,-79.112176
264.38263,138.10045,-79.114278
264.38354,138.09391,-79.116368
264.38443,138.1219,-79.121566
264.38535,138.15092,-79.126842
264.38626,138.17994,-79.132147
264.38715,138.20895,-79.13744
264.38812,138.24021,-79.143127
264.38904,138.26924,-79.148427
264.38992,138.29826,-79.153722
264.39084,138.32728,-79.159006
264.39172,138.3563,-79.164341
264.39264,138.38533,-79.169636
264.39355,138.41436,-79.174935
264.39444,138.44338,-79.180273
264.39536,138.47241,-79.185574
264.39633,138.50365,-79.191308
264.39722,138.53269,-79.196639
264.39813,138.56169,-79.201972
264.39902,138.59072,-79.207292
264.39993,138.61975,-79.212634
264.40085,138.60805,-79.219495
264.40173,138.57568,-79.227141
