 225.24826 334.40588 -70.16113
 225.24916 334.35867 -70.17234
 225.25008 334.3114 -70.18353
 225.25098 334.30325 -70.21096
 225.25188 334.30096 -70.240814
 225.25278 334.2987 -70.27066
 225.25368 334.29645 -70.300514
 225.25458 334.29425 -70.33036
 225.25555 334.29187 -70.3625
 225.25645 334.2897 -70.39235
 225.25735 334.28754 -70.42219
 225.25827 334.2854 -70.452034
 225.25917 334.2833 -70.48187
 225.26007 334.2812 -70.51172
 225.26097 334.2791 -70.54156
 225.26187 334.27707 -70.571396
 225.26277 334.27502 -70.601234
 225.26375 334.27286 -70.63336
 225.26465 334.27087 -70.6632
 225.26555 334.26892 -70.69303
 225.26646 334.26697 -70.72286
 225.26736 334.2954 -70.73887
 225.26826 334.34753 -70.74411
 225.26917 334.3997 -70.74934
 225.27007 334.45187 -70.75454
 225.27097 334.50406 -70.759735
 225.27188 334.5563 -70.76491
 225.27284 334.61258 -70.77047
 225.27374 334.6649 -70.77562
 225.27466 334.7172 -70.78075
 225.27556 334.76953 -70.78586
 225.27646 334.8219 -70.790955
 225.27736 334.8743 -70.79604
 225.27826 334.92673 -70.80111
 225.27916 334.9792 -70.80616
 225.28008 335.03168 -70.8112
 225.28104 335.08823 -70.816605
 225.28195 335.14075 -70.82161
 225.28285 335.19333 -70.8266
 225.28375 335.23755 -70.821266
 225.28465 335.2574 -70.785805
 225.28555 335.27716 -70.75034
 225.28645 335.29694 -70.714874
 225.28735 335.31665 -70.67941
 225.28827 335.33636 -70.64395
 225.28917 335.35602 -70.60848
 225.29015 335.37717 -70.5703
 225.29105 335.3968 -70.534836
 225.29195 335.41635 -70.499374
 225.29285 335.4359 -70.46391
 225.29375 335.4554 -70.42845
 225.29465 335.4749 -70.39299
 225.29556 335.49435 -70.35754
 225.29646 335.5138 -70.322075
 225.29736 335.5332 -70.28661
 225.29834 335.55405 -70.24843
 225.29924 335.5734 -70.21297
 225.30014 335.5927 -70.17751
 225.30104 335.6285 -70.15635
 225.30194 335.66516 -70.13598
 225.30284 335.70178 -70.11561
 225.30376 335.7383 -70.09523
 225.30466 335.7748 -70.07485
 225.30556 335.81122 -70.054474
 225.30646 335.8476 -70.03409
 225.30743 335.8867 -70.01214
 225.30833 335.92294 -69.991745
 225.30923 335.9591 -69.97135
 225.31013 335.99524 -69.950966
 225.31104 336.0313 -69.930565
 225.31195 336.06732 -69.91017
 225.31285 336.10327 -69.88977
 225.31375 336.13916 -69.86937
 225.31465 336.17502 -69.84895
 225.31563 336.21356 -69.82698
 225.31653 336.24927 -69.806564
 225.31743 336.26294 -69.811905
 225.31833 336.2642 -69.83176
 225.31923 336.26544 -69.85161
 225.32014 336.26675 -69.87147
 225.32104 336.26804 -69.89132
 225.32195 336.26935 -69.91117
 225.32285 336.2707 -69.93102
 225.32375 336.27203 -69.950874
 225.32472 336.2735 -69.97225
 225.32562 336.27487 -69.9921
 225.32652 336.27625 -70.01195
 225.32742 336.27765 -70.03179
 225.32834 336.27905 -70.05164
 225.32924 336.2805 -70.07149
 225.33014 336.28195 -70.09133
 225.33104 336.2834 -70.111176
 225.33194 336.28488 -70.13102
 225.33292 336.28647 -70.15239
 225.33382 336.29532 -70.172966
 225.33618 336.3572 -70.230606
 225.33708 336.381 -70.25263
 225.33798 336.40488 -70.27465
 225.33888 336.4288 -70.29667
 225.3398 336.4528 -70.31868
 225.3407 336.47684 -70.340675
 225.3416 336.50098 -70.36266
 225.3425 336.52515 -70.38464
 225.34348 336.55127 -70.40831
 225.34438 336.57562 -70.43028
 225.34528 336.6 -70.45225
 225.34618 336.62448 -70.4742
 225.34708 336.649 -70.49614
 225.34799 336.6736 -70.51808
 225.34889 336.69827 -70.540016
 225.3498 336.72302 -70.561935
 225.3507 336.73483 -70.573906
 225.35167 336.73676 -70.57847
 225.35257 336.73853 -70.582695
 225.35347 336.74033 -70.58692
 225.35437 336.7421 -70.59115
 225.35527 336.74387 -70.59538
 225.35619 336.74564 -70.59961
 225.35709 336.74744 -70.603836
 225.35799 336.7492 -70.60807
 225.35889 336.751 -70.6123
 225.35979 336.75278 -70.61652
 225.36076 336.7547 -70.62108
 225.36166 336.7565 -70.625305
 225.36256 336.7583 -70.62954
 225.36348 336.76007 -70.633766
 225.36438 336.76187 -70.63799
 225.36528 336.76367 -70.64223
 225.36618 336.76547 -70.646454
 225.36708 336.75824 -70.644844
