# RA, Dec, Time, Ch0, Ch1, Ch2, Ch3, Ch4, Ch5, Ch6, Ch7, Total
290.000000,110.000000,286.027557,120.000000,193.000000,323.000000,395.000000,442.000000,528.000000,448.000000,1797.000000,9500.825900
290.000000,110.000000,286.029785,105.000000,199.000000,299.000000,416.000000,402.000000,449.000000,463.000000,1665.000000,8860.875900
290.000000,110.000000,286.031982,111.000000,171.000000,263.000000,348.000000,326.000000,359.000000,343.000000,1313.000000,6894.235900
290.000000,110.000000,287.102203, 64.000000, 17.000000, 18.000000, 34.000000, 26.000000, 42.000000, 31.000000,132.000000, 12.945600
290.000000,110.000000,287.104462, 62.000000, 20.000000, 21.000000, 31.000000, 35.000000, 41.000000, 26.000000,137.000000, 14.930600
290.000000,110.000000,287.106659, 78.000000, 11.000000, 27.000000, 32.000000, 31.000000, 34.000000, 26.000000,136.000000,  7.758000
290.000000,110.000000,287.108856, 68.000000, 12.000000, 24.000000, 28.000000, 36.000000, 28.000000, 35.000000,141.000000, 15.267000
290.000000,110.000000,287.111084, 78.000000, 20.000000, 22.000000, 35.000000, 33.000000, 37.000000, 34.000000,130.000000, 12.272600
290.000000,110.000000,287.113373, 80.000000, 18.000000, 23.000000, 38.000000, 36.000000, 29.000000, 29.000000,138.000000, 20.375500
290.000000,110.000000,287.115570, 68.000000, 28.000000, 29.000000, 39.000000, 25.000000, 42.000000, 37.000000,141.000000, 42.892900
290.000000,110.000000,287.117737, 55.000000, 21.000000, 32.000000, 42.000000, 39.000000, 30.000000, 33.000000,124.000000, 30.044300
290.000000,110.000000,287.119965, 60.000000, 21.000000, 31.000000, 39.000000, 22.000000, 31.000000, 28.000000,148.000000, 35.523300
290.000000,110.000000,287.122162, 92.000000, 12.000000, 22.000000, 31.000000, 30.000000, 33.000000, 29.000000,123.000000, 20.358000
290.000000,110.000000,287.124451, 73.000000, 22.000000, 38.000000, 30.000000, 26.000000, 45.000000, 32.000000,143.000000, 48.304400
290.000000,110.000000,287.126648, 83.000000, 18.000000, 34.000000, 37.000000, 32.000000, 34.000000, 30.000000,137.000000, 22.568500
290.000000,110.000000,287.128876, 82.000000, 26.000000, 30.000000, 30.000000, 34.000000, 35.000000, 33.000000,134.000000, 22.689800
290.000000,110.000000,287.131042, 76.000000, 20.000000, 40.000000, 39.000000, 37.000000, 22.000000, 33.000000,131.000000, 37.237500
290.000000,110.000000,287.133331, 67.000000, 25.000000, 28.000000, 30.000000, 38.000000, 41.000000, 35.000000,162.000000,100.827400
290.000000,110.000000,287.135529, 65.000000, 23.000000, 31.000000, 40.000000, 42.000000, 38.000000, 41.000000,146.000000, 76.917900
290.000000,110.000000,287.137756, 75.000000, 22.000000, 32.000000, 44.000000, 40.000000, 44.000000, 46.000000,196.000000,267.065900
290.000000,110.000000,287.142181, 73.000000, 25.000000, 45.000000, 45.000000, 48.000000, 55.000000, 39.000000,206.000000,344.125900
290.000000,110.000000,287.144409, 76.000000, 21.000000, 41.000000, 41.000000, 59.000000, 63.000000, 69.000000,224.000000,504.215900
290.000000,110.000000,287.146637, 78.000000, 39.000000, 42.000000, 59.000000, 55.000000, 65.000000, 59.000000,296.000000,753.845900
290.000000,110.000000,287.148834, 86.000000, 44.000000, 45.000000, 59.000000, 71.000000, 72.000000, 93.000000,357.000000,1097.835900
290.000000,110.000000,287.151062, 97.000000, 36.000000, 58.000000, 68.000000, 93.000000,101.000000, 96.000000,454.000000,1553.775900
290.000000,110.000000,287.153320, 76.000000, 45.000000, 68.000000, 89.000000,113.000000, 90.000000,118.000000,483.000000,1759.325900
290.000000,110.000000,287.155518, 97.000000, 43.000000, 82.000000,101.000000, 98.000000,141.000000,142.000000,503.000000,2029.135900
290.000000,110.000000,287.157715, 72.000000, 55.000000, 67.000000, 86.000000, 97.000000,115.000000,136.000000,494.000000,1866.925900
290.000000,110.000000,287.159943, 83.000000, 44.000000, 75.000000,101.000000,102.000000,124.000000,116.000000,544.000000,2035.825900
290.000000,110.000000,287.162140, 92.000000, 42.000000, 85.000000,111.000000, 89.000000,137.000000,143.000000,602.000000,2327.075900
290.000000,110.000000,287.164429, 79.000000, 60.000000, 98.000000,155.000000,144.000000,178.000000,193.000000,737.000000,3188.835900
290.000000,110.000000,287.166626, 86.000000, 81.000000,133.000000,206.000000,229.000000,283.000000,263.000000,1019.000000,4833.965900
290.000000,110.000000,287.168823,116.000000, 90.000000,158.000000,240.000000,227.000000,278.000000,256.000000,1161.000000,5373.635900
290.000000,110.000000,287.171021,103.000000, 72.000000,122.000000,152.000000,190.000000,222.000000,230.000000,968.000000,4262.825900
290.000000,110.000000,287.173309, 82.000000, 66.000000,102.000000,133.000000,133.000000,188.000000,183.000000,808.000000,3360.665900
290.000000,110.000000,287.179932,122.000000,224.000000,342.000000,441.000000,498.000000,556.000000,515.000000,1878.000000,10252.315900
290.000000,110.000000,287.182098,139.000000,218.000000,326.000000,468.000000,459.000000,560.000000,531.000000,1967.000000,10531.415900
290.000000,110.000000,287.184387,122.000000,169.000000,288.000000,407.000000,390.000000,450.000000,456.000000,1721.000000,8942.195900
290.000000,110.000000,287.186615,135.000000,168.000000,300.000000,377.000000,374.000000,450.000000,453.000000,1671.000000,8722.015900
290.000000,110.000000,287.188812,117.000000,188.000000,277.000000,399.000000,414.000000,495.000000,463.000000,1649.000000,8878.765900
290.000000,110.000000,287.191010,149.000000,215.000000,346.000000,453.000000,428.000000,523.000000,557.000000,1936.000000,10361.735900
290.000000,110.000000,287.193268, 99.000000,137.000000,205.000000,281.000000,270.000000,322.000000,314.000000,1182.000000,5959.825900
290.000000,110.000000,287.195496,127.000000,225.000000,378.000000,497.000000,507.000000,582.000000,506.000000,1824.000000,10296.165900
290.000000,110.000000,287.197693,151.000000,279.000000,420.000000,554.000000,531.000000,595.000000,641.000000,2129.000000,11917.995900
290.000000,110.000000,287.199890,133.000000,205.000000,387.000000,476.000000,458.000000,548.000000,530.000000,1849.000000,10214.835900
290.000000,110.000000,287.570740,775.000000,1046.000000,965.000000,809.000000,485.000000,454.000000,313.000000,621.000000,17344.271800
290.000000,110.000000,287.572937,671.000000,883.000000,877.000000,667.000000,451.000000,358.000000,283.000000,576.000000,15000.351800
290.000000,110.000000,287.577362,641.000000,722.000000,789.000000,551.000000,367.000000,330.000000,237.000000,519.000000,12838.271800
290.000000,110.000000,287.579651,713.000000,810.000000,861.000000,685.000000,437.000000,350.000000,262.000000,582.000000,14753.751800
290.000000,110.000000,287.581848,798.000000,1060.000000,1028.000000,746.000000,412.000000,410.000000,289.000000,567.000000,16417.851800
290.000000,110.000000,287.584045,936.000000,1091.000000,1105.000000,845.000000,504.000000,432.000000,328.000000,630.000000,18381.891800
290.000000,110.000000,287.586243,879.000000,1098.000000,1105.000000,818.000000,531.000000,462.000000,285.000000,635.000000,18258.611800
290.000000,110.000000,287.959290,734.000000,847.000000,843.000000,717.000000,518.000000,361.000000,243.000000,618.000000,15446.211800
290.000000,110.000000,287.961487,785.000000,1003.000000,961.000000,841.000000,496.000000,472.000000,316.000000,639.000000,17617.011800
290.000000,110.000000,287.963684,713.000000,886.000000,904.000000,802.000000,463.000000,417.000000,275.000000,612.000000,16138.391800
290.000000,110.000000,287.965973,588.000000,789.000000,795.000000,602.000000,406.000000,333.000000,272.000000,536.000000,13558.111800
290.000000,110.000000,287.968170,630.000000,744.000000,793.000000,561.000000,323.000000,351.000000,270.000000,520.000000,13011.831800
290.000000,110.000000,287.970398,684.000000,825.000000,783.000000,652.000000,386.000000,350.000000,236.000000,566.000000,13951.751800
290.000000,110.000000,287.972595,356.000000,427.000000,445.000000,308.000000,177.000000,192.000000,138.000000,339.000000,6730.851800
290.000000,110.000000,287.974792,633.000000,767.000000,717.000000,560.000000,351.000000,308.000000,234.000000,535.000000,12668.691800
290.000000,110.000000,287.977051,822.000000,1031.000000,989.000000,769.000000,476.000000,416.000000,285.000000,615.000000,16927.051800
270.000000,110.000000,245.967560,128.000000,175.000000,314.000000,428.000000,397.000000,475.000000,437.000000,1629.000000,8766.875900
270.000000,110.000000,245.969833,118.000000,186.000000,347.000000,431.000000,396.000000,464.000000,412.000000,1557.000000,8508.185900
270.000000,110.000000,245.972031,142.000000,205.000000,293.000000,411.000000,396.000000,438.000000,448.000000,1546.000000,8438.085900
270.000000,110.000000,245.974243,118.000000,214.000000,319.000000,424.000000,400.000000,445.000000,418.000000,1554.000000,8458.795900
270.000000,110.000000,245.976440,145.000000,213.000000,327.000000,464.000000,425.000000,467.000000,459.000000,1481.000000,8546.105900
270.000000,110.000000,245.978714,136.000000,197.000000,369.000000,393.000000,431.000000,461.000000,402.000000,1523.000000,8436.155900
270.000000,110.000000,245.980927,127.000000,190.000000,298.000000,396.000000,416.000000,442.000000,383.000000,1504.000000,8138.965900
270.000000,110.000000,245.983124,115.000000,180.000000,324.000000,440.000000,382.000000,484.000000,404.000000,1498.000000,8294.805900
270.000000,110.000000,245.985336,119.000000,195.000000,315.000000,427.000000,396.000000,485.000000,405.000000,1465.000000,8211.625900
270.000000,110.000000,246.063049,151.000000,209.000000,329.000000,394.000000,390.000000,431.000000,423.000000,1480.000000,8175.215900
270.000000,110.000000,246.065262,120.000000,196.000000,343.000000,415.000000,402.000000,437.000000,443.000000,1389.000000,7997.445900
270.000000,110.000000,246.067535,119.000000,187.000000,345.000000,433.000000,418.000000,465.000000,424.000000,1567.000000,8620.485900
270.000000,110.000000,246.069733,118.000000,211.000000,327.000000,432.000000,398.000000,433.000000,420.000000,1439.000000,8097.615900
270.000000,110.000000,246.071945,113.000000,222.000000,353.000000,423.000000,408.000000,459.000000,441.000000,1480.000000,8390.565900
270.000000,110.000000,246.074142,123.000000,202.000000,312.000000,440.000000,389.000000,448.000000,420.000000,1500.000000,8289.195900
270.000000,110.000000,246.076355,110.000000,213.000000,308.000000,434.000000,391.000000,456.000000,404.000000,1458.000000,8125.035900
270.000000,110.000000,246.078629,125.000000,202.000000,327.000000,440.000000,409.000000,488.000000,445.000000,1533.000000,8613.845900
270.000000,110.000000,246.080826,118.000000,197.000000,297.000000,400.000000,413.000000,448.000000,455.000000,1547.000000,8472.945900
270.000000,110.000000,246.083038,131.000000,193.000000,302.000000,444.000000,415.000000,442.000000,404.000000,1403.000000,7975.355900
270.000000,110.000000,246.134094,121.000000,191.000000,301.000000,367.000000,401.000000,447.000000,443.000000,1464.000000,8101.195900
270.000000,110.000000,246.136368,105.000000,205.000000,282.000000,400.000000,403.000000,453.000000,390.000000,1438.000000,7933.135900
270.000000,110.000000,274.141907,115.000000,165.000000,311.000000,379.000000,371.000000,436.000000,426.000000,1511.000000,8115.095900
270.000000,110.000000,274.144104,103.000000,145.000000,273.000000,370.000000,351.000000,392.000000,348.000000,1350.000000,7164.865900
270.000000,110.000000,274.146332, 93.000000,118.000000,216.000000,296.000000,300.000000,351.000000,330.000000,1209.000000,6228.285900
270.000000,110.000000,274.148590,104.000000,125.000000,196.000000,264.000000,271.000000,309.000000,295.000000,1114.000000,5619.055900
270.000000,110.000000,274.150787, 85.000000, 99.000000,186.000000,259.000000,272.000000,292.000000,289.000000,1121.000000,5516.735900
270.000000,110.000000,274.153015,109.000000,140.000000,222.000000,279.000000,302.000000,326.000000,314.000000,1173.000000,6040.495900
270.000000,110.000000,274.155212,116.000000,140.000000,280.000000,337.000000,325.000000,376.000000,331.000000,1338.000000,6951.245900
270.000000,110.000000,274.157410,115.000000,172.000000,294.000000,370.000000,377.000000,439.000000,404.000000,1445.000000,7840.415900
270.000000,110.000000,274.159698,109.000000,166.000000,255.000000,409.000000,389.000000,419.000000,402.000000,1449.000000,7825.035900
270.000000,110.000000,274.161896, 99.000000,157.000000,259.000000,316.000000,341.000000,371.000000,344.000000,1361.000000,7015.105900
270.000000,110.000000,274.164093, 83.000000,133.000000,241.000000,283.000000,307.000000,336.000000,295.000000,1241.000000,6238.235900
270.000000,110.000000,274.166290,111.000000, 96.000000,198.000000,253.000000,213.000000,244.000000,278.000000,954.000000,4764.885900
270.000000,110.000000,274.168579, 97.000000, 84.000000,147.000000,169.000000,168.000000,188.000000,194.000000,682.000000,3233.405900
270.000000,110.000000,274.170776, 83.000000, 71.000000, 78.000000,116.000000,120.000000,127.000000,126.000000,426.000000,1802.345900
270.000000,110.000000,274.172974, 68.000000, 44.000000, 52.000000, 56.000000, 65.000000, 79.000000, 77.000000,288.000000,836.217900
270.000000,110.000000,274.175201, 54.000000, 29.000000, 37.000000, 85.000000, 70.000000, 78.000000, 87.000000,293.000000,896.947900
270.000000,110.000000,274.177460, 78.000000, 52.000000, 81.000000,116.000000,104.000000,110.000000,118.000000,439.000000,1727.035900
270.000000,110.000000,279.095581,109.000000,168.000000,242.000000,362.000000,365.000000,387.000000,395.000000,1433.000000,7535.055900
270.000000,110.000000,279.097778,101.000000,124.000000,204.000000,301.000000,270.000000,342.000000,313.000000,1134.000000,5874.835900
270.000000,110.000000,279.099976,103.000000,103.000000,175.000000,241.000000,224.000000,274.000000,274.000000,964.000000,4824.345900
270.000000,110.000000,279.102203,105.000000,121.000000,185.000000,262.000000,226.000000,296.000000,265.000000,936.000000,4843.575900
270.000000,110.000000,279.104462,128.000000, 94.000000,225.000000,307.000000,234.000000,319.000000,289.000000,1057.000000,5476.425900
270.000000,110.000000,279.106659,108.000000, 99.000000,212.000000,281.000000,282.000000,329.000000,283.000000,1217.000000,6001.975900
270.000000,110.000000,279.108856, 99.000000, 91.000000,186.000000,246.000000,249.000000,273.000000,261.000000,1084.000000,5218.415900
270.000000,110.000000,279.111084, 74.000000, 65.000000,111.000000,182.000000,123.000000,163.000000,141.000000,627.000000,2702.285900
270.000000,110.000000,279.113281, 76.000000, 44.000000, 62.000000, 92.000000, 73.000000, 80.000000, 71.000000,285.000000,913.495900
270.000000,110.000000,279.115570, 87.000000, 30.000000, 47.000000, 64.000000, 64.000000, 68.000000, 65.000000,251.000000,668.835900
270.000000,110.000000,279.479675,607.000000,822.000000,815.000000,593.000000,401.000000,330.000000,262.000000,515.000000,13480.071800
270.000000,110.000000,279.481903,570.000000,757.000000,659.000000,514.000000,317.000000,289.000000,194.000000,436.000000,11153.131800
270.000000,110.000000,279.484131,577.000000,733.000000,660.000000,487.000000,310.000000,274.000000,225.000000,444.000000,11129.991800
270.000000,110.000000,279.486328,638.000000,870.000000,775.000000,662.000000,358.000000,333.000000,242.000000,447.000000,13086.671800
270.000000,110.000000,279.488556,688.000000,874.000000,790.000000,620.000000,377.000000,322.000000,237.000000,448.000000,13089.671800
270.000000,110.000000,279.490814,514.000000,641.000000,567.000000,476.000000,288.000000,223.000000,179.000000,339.000000,9274.231800
270.000000,110.000000,279.493042,302.000000,337.000000,320.000000,234.000000,173.000000,151.000000, 92.000000,281.000000,4994.311800
270.000000,110.000000,279.495209,153.000000,150.000000,144.000000,103.000000, 75.000000, 72.000000, 65.000000,160.000000,1656.931800
270.000000,110.000000,279.497437,192.000000,206.000000,242.000000,172.000000,116.000000, 92.000000, 66.000000,192.000000,2849.491800
270.000000,110.000000,279.861603,767.000000,1015.000000,992.000000,702.000000,469.000000,365.000000,259.000000,543.000000,15717.551800
270.000000,110.000000,279.863800,704.000000,888.000000,809.000000,595.000000,414.000000,316.000000,223.000000,477.000000,13349.971800
270.000000,110.000000,279.865997,608.000000,898.000000,883.000000,645.000000,414.000000,358.000000,265.000000,484.000000,14047.051800
270.000000,110.000000,279.868286,876.000000,1053.000000,1078.000000,752.000000,499.000000,485.000000,282.000000,519.000000,17078.431800
270.000000,110.000000,279.870514,822.000000,1007.000000,940.000000,738.000000,479.000000,414.000000,255.000000,514.000000,15840.631800
270.000000,110.000000,279.872681,621.000000,778.000000,693.000000,591.000000,352.000000,293.000000,199.000000,383.000000,11522.051800
270.000000,110.000000,280.241241,642.000000,789.000000,792.000000,618.000000,432.000000,357.000000,225.000000,530.000000,13638.971800
270.000000,110.000000,280.243439,559.000000,706.000000,694.000000,571.000000,330.000000,298.000000,210.000000,453.000000,11597.631800
270.000000,110.000000,280.245728,434.000000,606.000000,625.000000,460.000000,282.000000,257.000000,196.000000,417.000000,9864.991800
270.000000,110.000000,280.247955,484.000000,596.000000,565.000000,414.000000,252.000000,234.000000,174.000000,414.000000,9233.671800
270.000000,110.000000,280.250153,549.000000,732.000000,659.000000,546.000000,346.000000,305.000000,220.000000,442.000000,11533.871800
270.000000,110.000000,280.252319,565.000000,698.000000,686.000000,540.000000,314.000000,261.000000,193.000000,429.000000,10983.371800
270.000000,110.000000,280.254608,452.000000,560.000000,544.000000,438.000000,252.000000,216.000000,153.000000,337.000000,8444.091800
270.000000,110.000000,280.256836,262.000000,301.000000,342.000000,269.000000,166.000000,137.000000,106.000000,274.000000,4959.391800
270.000000,110.000000,280.259033,153.000000,134.000000,127.000000,129.000000, 71.000000, 77.000000, 71.000000,198.000000,1934.471800
270.000000,110.000000,280.627625,759.000000,927.000000,900.000000,648.000000,455.000000,374.000000,244.000000,530.000000,14865.431800
270.000000,110.000000,280.629791,662.000000,844.000000,827.000000,595.000000,400.000000,336.000000,241.000000,507.000000,13537.731800
270.000000,110.000000,280.632080,714.000000,900.000000,781.000000,653.000000,407.000000,332.000000,243.000000,516.000000,13909.431800
270.000000,110.000000,280.634277,787.000000,980.000000,963.000000,709.000000,442.000000,401.000000,246.000000,489.000000,15265.291800
270.000000,110.000000,280.636505,783.000000,977.000000,836.000000,651.000000,409.000000,331.000000,258.000000,501.000000,14356.411800
270.000000,110.000000,281.007324,714.000000,911.000000,851.000000,646.000000,404.000000,351.000000,258.000000,529.000000,14348.351800
270.000000,110.000000,281.009521,531.000000,688.000000,658.000000,519.000000,320.000000,274.000000,208.000000,431.000000,10919.191800
270.000000,110.000000,281.011719,453.000000,571.000000,582.000000,414.000000,266.000000,266.000000,165.000000,425.000000,9395.451800
270.000000,110.000000,281.013947,503.000000,583.000000,579.000000,472.000000,277.000000,236.000000,199.000000,402.000000,9648.171800
270.000000,110.000000,281.016144,554.000000,673.000000,668.000000,511.000000,332.000000,290.000000,179.000000,419.000000,10824.431800
270.000000,110.000000,281.018402,580.000000,736.000000,707.000000,563.000000,315.000000,312.000000,185.000000,430.000000,11446.791800
270.000000,110.000000,281.020599,476.000000,565.000000,553.000000,436.000000,249.000000,229.000000,175.000000,368.000000,8872.811800
270.000000,110.000000,281.022827,260.000000,304.000000,299.000000,238.000000,174.000000,144.000000,114.000000,277.000000,4855.151800
270.000000,110.000000,281.025024,145.000000,141.000000,148.000000,120.000000, 65.000000, 62.000000, 54.000000,193.000000,1752.391800
270.000000,110.000000,281.027313,132.000000,158.000000,133.000000,119.000000, 69.000000, 59.000000, 64.000000,205.000000,1850.991800
270.000000,110.000000,281.406982,123.000000, 67.000000,134.000000,184.000000,171.000000,177.000000,149.000000,614.000000,2896.975900
270.000000,110.000000,281.409180, 87.000000, 38.000000, 42.000000, 71.000000, 80.000000, 73.000000, 75.000000,283.000000,852.875900
270.000000,110.000000,281.411377, 63.000000, 51.000000, 94.000000, 97.000000, 96.000000,121.000000,111.000000,424.000000,1648.117900
270.000000,110.000000,281.777740,110.000000,169.000000,310.000000,441.000000,405.000000,502.000000,437.000000,1718.000000,9115.485900
270.000000,110.000000,281.779938,136.000000,167.000000,292.000000,380.000000,376.000000,413.000000,406.000000,1544.000000,8117.745900
270.000000,110.000000,282.159698,105.000000,156.000000,289.000000,325.000000,381.000000,434.000000,389.000000,1412.000000,7581.835900
270.000000,110.000000,282.161896,124.000000, 89.000000,193.000000,272.000000,277.000000,352.000000,301.000000,1053.000000,5542.785900
270.000000,110.000000,282.164124,109.000000,112.000000,169.000000,249.000000,249.000000,268.000000,277.000000,933.000000,4794.695900
270.000000,110.000000,282.166321, 90.000000,108.000000,157.000000,215.000000,251.000000,268.000000,249.000000,894.000000,4506.375900
270.000000,110.000000,282.168579,109.000000,117.000000,209.000000,313.000000,272.000000,348.000000,307.000000,1150.000000,5954.045900
270.000000,110.000000,282.170776,104.000000,147.000000,208.000000,322.000000,307.000000,336.000000,306.000000,1173.000000,6111.855900
270.000000,110.000000,282.173004, 87.000000, 96.000000,202.000000,284.000000,255.000000,293.000000,233.000000,972.000000,4941.915900
270.000000,110.000000,282.175201, 94.000000, 71.000000,117.000000,175.000000,166.000000,154.000000,143.000000,552.000000,2563.785900
270.000000,110.000000,282.177460, 78.000000, 35.000000, 56.000000, 69.000000, 64.000000, 82.000000, 75.000000,256.000000,762.415900
270.000000,110.000000,282.548248,120.000000,154.000000,270.000000,355.000000,373.000000,418.000000,415.000000,1530.000000,7997.805900
270.000000,110.000000,282.550446, 81.000000,158.000000,248.000000,316.000000,318.000000,379.000000,389.000000,1393.000000,7171.745900
270.000000,110.000000,282.552643,100.000000,153.000000,278.000000,302.000000,357.000000,403.000000,348.000000,1408.000000,7277.475900
270.000000,110.000000,284.089142,100.000000,179.000000,283.000000,369.000000,394.000000,410.000000,370.000000,1502.000000,7873.345900
270.000000,110.000000,284.091431, 87.000000,128.000000,201.000000,304.000000,279.000000,365.000000,313.000000,1219.000000,6203.165900
270.000000,110.000000,284.095825, 99.000000,115.000000,155.000000,216.000000,210.000000,290.000000,258.000000,935.000000,4639.075900
270.000000,110.000000,284.106903, 82.000000, 52.000000, 62.000000, 73.000000, 84.000000,382.000000, 83.000000,325.000000,1773.475900
270.000000,110.000000,284.479980,124.000000,199.000000,299.000000,352.000000,360.000000,475.000000,441.000000,1550.000000,8326.495900
270.000000,110.000000,284.482178,131.000000,133.000000,226.000000,343.000000,340.000000,392.000000,347.000000,1245.000000,6709.855900
270.000000,110.000000,284.870728,129.000000,109.000000,213.000000,289.000000,298.000000,328.000000,313.000000,1187.000000,6063.605900
270.000000,110.000000,284.872955,104.000000,147.000000,235.000000,298.000000,334.000000,342.000000,370.000000,1283.000000,6685.675900
270.000000,110.000000,284.875214,127.000000,153.000000,261.000000,344.000000,353.000000,425.000000,416.000000,1495.000000,7839.965900
270.000000,110.000000,284.877411,105.000000,158.000000,246.000000,381.000000,359.000000,404.000000,369.000000,1414.000000,7459.345900
270.000000,110.000000,284.879608, 87.000000, 97.000000,203.000000,273.000000,243.000000,299.000000,285.000000,946.000000,4969.215900
270.000000,110.000000,284.881836, 75.000000, 56.000000, 97.000000,115.000000,110.000000,137.000000,133.000000,511.000000,2087.645900
270.000000,110.000000,284.884125, 64.000000, 26.000000, 46.000000, 57.000000, 60.000000, 61.000000, 72.000000,247.000000,615.917900
270.000000,110.000000,284.886292, 82.000000, 39.000000, 75.000000, 92.000000, 86.000000, 95.000000, 95.000000,406.000000,1430.795900
270.000000,110.000000,285.254852,123.000000,225.000000,341.000000,439.000000,426.000000,509.000000,486.000000,1729.000000,9455.505900
270.000000,110.000000,285.257050,132.000000,147.000000,276.000000,359.000000,374.000000,435.000000,426.000000,1500.000000,7993.135900
270.000000,110.000000,285.259277, 94.000000,136.000000,245.000000,323.000000,323.000000,409.000000,365.000000,1342.000000,7024.735900
270.000000,110.000000,285.261566,111.000000,146.000000,269.000000,384.000000,345.000000,402.000000,367.000000,1419.000000,7466.145900
270.000000,110.000000,285.263763,115.000000,198.000000,311.000000,448.000000,412.000000,466.000000,447.000000,1619.000000,8817.835900
270.000000,110.000000,285.265930,127.000000,193.000000,288.000000,450.000000,412.000000,459.000000,442.000000,1526.000000,8475.345900
270.000000,110.000000,285.268158,126.000000,114.000000,206.000000,253.000000,252.000000,297.000000,320.000000,1117.000000,5628.635900
270.000000,110.000000,285.270447, 85.000000, 78.000000,121.000000,138.000000,162.000000,170.000000,151.000000,558.000000,2573.315900
270.000000,110.000000,285.272644, 78.000000, 40.000000, 52.000000, 74.000000, 64.000000, 77.000000, 68.000000,286.000000,834.465900
270.000000,110.000000,285.274841, 90.000000, 59.000000, 94.000000,114.000000,113.000000,135.000000,121.000000,451.000000,1882.895900
270.000000,110.000000,286.034241, 96.000000,136.000000,191.000000,278.000000,255.000000,307.000000,289.000000,1098.000000,5539.445900
270.000000,110.000000,286.036438, 88.000000, 86.000000,189.000000,260.000000,226.000000,281.000000,256.000000,944.000000,4755.875900
270.000000,110.000000,286.038666, 94.000000,111.000000,169.000000,277.000000,275.000000,329.000000,289.000000,1062.000000,5454.935900
270.000000,110.000000,286.040863,114.000000,147.000000,237.000000,338.000000,316.000000,359.000000,369.000000,1201.000000,6513.315900
270.000000,110.000000,286.043152,118.000000,131.000000,215.000000,321.000000,338.000000,343.000000,322.000000,1232.000000,6418.265900
270.000000,110.000000,286.045319,102.000000,115.000000,149.000000,259.000000,217.000000,263.000000,225.000000,853.000000,4320.035900
270.000000,110.000000,286.047546, 77.000000, 59.000000, 91.000000,112.000000,107.000000,116.000000,104.000000,490.000000,1883.665900
270.000000,110.000000,286.049744, 83.000000, 25.000000, 42.000000, 52.000000, 47.000000, 60.000000, 45.000000,193.000000,345.875900
270.000000,110.000000,286.051971, 80.000000, 42.000000, 61.000000, 73.000000, 63.000000, 81.000000, 80.000000,330.000000,1024.755900
270.000000,110.000000,287.026764, 71.000000, 16.000000, 38.000000, 43.000000, 30.000000, 33.000000, 27.000000,121.000000, 28.068500
270.000000,110.000000,287.028931, 83.000000, 19.000000, 20.000000, 43.000000, 32.000000, 27.000000, 38.000000,111.000000, 38.834500
270.000000,110.000000,287.031128, 70.000000, 20.000000, 23.000000, 37.000000, 35.000000, 32.000000, 24.000000,115.000000,  7.575500
270.000000,110.000000,287.033356, 84.000000, 14.000000, 27.000000, 34.000000, 36.000000, 33.000000, 36.000000,142.000000, 34.125000
270.000000,110.000000,287.035645, 85.000000, 17.000000, 30.000000, 37.000000, 37.000000, 33.000000, 32.000000,140.000000, 27.221500
270.000000,110.000000,287.037842, 64.000000, 18.000000, 31.000000, 29.000000, 24.000000, 35.000000, 28.000000,118.000000,  3.248000
270.000000,110.000000,287.042236, 61.000000, 16.000000, 21.000000, 36.000000, 27.000000, 37.000000, 23.000000,135.000000,  2.308100
270.000000,110.000000,287.044525, 66.000000, 18.000000, 31.000000, 31.000000, 19.000000, 36.000000, 24.000000,107.000000,  3.248000
270.000000,110.000000,287.046722, 87.000000, 22.000000, 36.000000, 26.000000, 30.000000, 35.000000, 27.000000,133.000000, 28.550800
270.000000,110.000000,287.048920, 78.000000,  9.000000, 28.000000, 31.000000, 24.000000, 51.000000, 34.000000,144.000000, 57.195600
270.000000,110.000000,287.051147, 84.000000, 20.000000, 23.000000, 32.000000, 35.000000, 38.000000, 29.000000,147.000000, 43.076600
270.000000,110.000000,287.053345, 75.000000, 21.000000, 24.000000, 35.000000, 31.000000, 33.000000, 33.000000,153.000000, 46.984800
270.000000,110.000000,287.055603, 80.000000, 22.000000, 23.000000, 37.000000, 30.000000, 38.000000, 36.000000,117.000000, 26.294900
270.000000,110.000000,287.057800, 71.000000, 17.000000, 29.000000, 28.000000, 30.000000, 35.000000, 25.000000,127.000000,  1.806000
270.000000,110.000000,287.060028, 59.000000, 20.000000, 22.000000, 39.000000, 31.000000, 31.000000, 32.000000,124.000000,  6.212500
270.000000,110.000000,287.062225, 83.000000, 14.000000, 13.000000, 31.000000, 24.000000, 35.000000, 27.000000,141.000000, 15.606000
270.000000,110.000000,287.064514, 85.000000, 17.000000, 18.000000, 27.000000, 37.000000, 39.000000, 41.000000,106.000000, 49.612600
270.000000,110.000000,287.066681, 78.000000, 19.000000, 28.000000, 33.000000, 35.000000, 37.000000, 42.000000,133.000000, 37.172600
270.000000,110.000000,287.068909, 70.000000, 24.000000, 23.000000, 21.000000, 35.000000, 48.000000, 29.000000,143.000000, 45.831400
270.000000,110.000000,287.071106, 65.000000, 17.000000, 28.000000, 30.000000, 24.000000, 34.000000, 35.000000,125.000000,  5.564000
270.000000,110.000000,287.073303, 73.000000, 13.000000, 26.000000, 25.000000, 39.000000, 46.000000, 37.000000,117.000000, 48.752600
