#GET [h], theta_SUN [deg], phi_SUN [deg], theta_MOON [deg], phi_MOON [deg], theta_EARTH [deg], phi_EARTH [deg] 
268.2279,2.1781673,-100.43159,152.81832,156.26258,23.87342,166.11345
268.22882,2.1310822,-100.30568,152.82487,156.35492,23.871527,166.00717
268.2343,1.9043512,-99.270873,152.84466,156.80618,23.852203,165.49248
268.2352,1.9297505,-98.949859,152.82832,156.76346,23.839004,165.54719
268.2379,2.0062901,-98.035605,152.7792,156.63554,23.799538,165.71157
268.2407,2.085288,-97.168171,152.72868,156.50488,23.759286,165.88081
268.2425,2.1368775,-96.638867,152.69576,156.42026,23.733246,165.99118
268.2443,2.1886397,-96.134292,152.66277,156.33585,23.70729,166.10178
268.2516,2.3714784,-94.435489,152.54285,156.04669,23.612695,166.4926
268.25723,2.4204188,-93.63691,152.49683,155.99085,23.571341,166.59923
268.3264,2.4573025,-109.41687,153.14853,155.30198,24.215153,166.36617
268.3273,2.5008729,-108.8196,153.1189,155.22388,24.193592,166.47029
268.3339,2.7946403,-105.16613,152.91331,154.71605,24.044335,167.16374
268.41513,2.4712452,-95.587015,152.59445,155.59424,23.611295,166.40987
268.42737,2.2817229,-103.04261,152.94016,155.65528,23.926841,165.88996
268.43008,2.2305431,-105.09469,153.02838,155.69413,24.006117,165.74185
268.43826,2.2073498,-110.0187,153.22087,155.642,24.191952,165.609
268.43918,2.2150876,-110.42074,153.23598,155.62217,24.207956,165.6199
268.44464,2.2643754,-112.80146,153.3276,155.50115,24.305183,165.68577
268.44556,2.2728548,-113.18342,153.34268,155.48116,24.321193,165.69657
268.44736,2.2901049,-113.93832,153.37281,155.44114,24.353203,165.71813
268.45007,2.3167117,-115.04939,153.41798,155.38089,24.401228,165.75031
268.45584,3.1066727,-59.398089,150.59204,148.23437,21.464576,155.77088
268.45673,3.4108034,-54.198263,150.15918,147.17197,21.007574,153.90547
268.45764,3.7382464,-49.877412,149.73429,146.13572,20.558999,151.96438
268.45853,4.0833995,-46.267778,149.31779,145.12622,20.120368,149.94646
268.45944,4.442131,-43.229033,148.91005,144.14403,19.693254,147.85072
268.46298,5.9323537,-34.985971,147.40006,140.56601,18.160233,138.87709
268.47437,11.492173,-33.532956,142.6344,127.92557,14.413636,103.05256
268.47528,11.956543,-33.817651,142.28027,126.89727,14.27086,99.49605
268.4879,18.244566,-39.459538,138.14887,113.51947,15.777249,51.11528
268.48883,18.673672,-40.157373,137.89448,112.48172,16.059748,48.089359
268.48978,19.138749,-40.871205,137.63099,111.38089,16.404854,44.899324
268.4907,19.573137,-41.501211,137.39623,110.37564,16.761653,42.011982
268.4934,20.889201,-43.2197,136.7493,107.47136,18.022965,33.858114
268.4943,21.331663,-43.740739,136.55248,106.54472,18.49999,31.324892
268.497,22.668514,-45.168018,136.01513,103.90589,20.069246,24.300361
268.498,23.151454,-45.635159,135.84026,103.01413,20.674771,21.985958
268.4989,23.601153,-46.049443,135.68558,102.2139,21.253202,19.931355
268.4998,24.051973,-46.445966,135.53777,101.4412,21.845125,17.964787
268.5016,24.679066,-47.832218,135.39825,99.417152,22.775467,14.403516
268.5025,24.953893,-48.60408,135.3625,98.326607,23.221389,12.685151
268.5061,26.098729,-51.524192,135.30322,94.040226,25.18505,6.0271324
268.50708,26.418606,-52.266296,135.31004,92.914559,25.757572,4.3005921
268.5098,27.33354,-54.240075,135.37677,89.866229,27.432266,-0.34603144
268.51068,27.64589,-54.868529,135.4134,88.883604,28.012559,-1.8395075
268.5116,27.961732,-55.482791,135.45642,87.92013,28.60183,-3.3045331
268.5125,28.280947,-56.08318,135.50527,86.977083,29.19888,-4.7407939
268.5134,28.603432,-56.670014,135.5593,86.055781,29.802483,-6.148045
268.5143,28.929074,-57.243623,135.61784,85.157411,30.411447,-7.5261245
268.5153,29.283178,-57.846943,135.68514,84.216753,31.071991,-8.977559
268.51617,29.615063,-58.394117,135.75071,83.369288,31.688525,-10.294898
268.5171,29.911667,-58.978283,135.81426,82.525067,32.24098,-11.551457
268.51797,30.061901,-59.748136,135.86311,81.604692,32.538734,-12.672206
268.5189,30.217458,-60.510836,135.91441,80.689663,32.84646,-13.793561
268.5198,30.378262,-61.266246,135.9681,79.780621,33.163835,-14.914728
268.5207,30.544222,-62.014211,136.02411,78.878281,33.490519,-16.034923
268.5216,30.715238,-62.754609,136.08234,77.983359,33.82612,-17.153349
268.52527,31.463019,-65.69287,136.33908,74.426835,35.277768,-21.678973
268.5289,32.271124,-68.44711,136.60986,71.115824,36.8094,-26.030537
268.5298,32.483977,-69.115493,136.67823,70.320763,37.205178,-27.099601
268.5307,32.700983,-69.775788,136.74615,69.540019,37.605072,-28.159894
268.53528,33.484596,-71.643838,136.94525,67.340252,38.989883,-31.378585
268.5362,33.519734,-71.549181,136.93985,67.437465,39.037446,-31.330419
268.538,33.590196,-71.360371,136.92876,67.631794,39.132586,-31.234295
268.54166,33.734628,-70.977589,136.90491,68.027692,39.326524,-31.039219
268.54257,33.770217,-70.884124,136.89884,68.124729,39.374123,-30.991571
268.54346,33.805875,-70.790822,136.89264,68.221765,39.421706,-30.94397
268.54437,33.841594,-70.697701,136.88635,68.318767,39.469295,-30.89646
268.5453,33.877367,-70.604735,136.87999,68.415753,39.516888,-30.849013
268.54617,33.913212,-70.511941,136.87349,68.512709,39.564471,-30.801617
268.5471,33.94911,-70.419309,136.86691,68.60966,39.612057,-30.754299
268.54797,33.98508,-70.326847,136.86022,68.706567,39.659644,-30.707041
268.5489,34.021102,-70.234547,136.85348,68.803447,39.707254,-30.659878
268.54987,34.059972,-70.135346,136.84607,68.907755,39.75851,-30.609155
268.55075,34.057116,-70.098662,136.85613,68.934779,39.763954,-30.577128
268.55347,33.96608,-70.105566,136.92236,68.868075,39.691266,-30.512731
268.55527,33.905392,-70.110168,136.96646,68.823498,39.642837,-30.469622
268.55618,33.875041,-70.112472,136.98851,68.801169,39.618631,-30.44802
268.5571,33.84469,-70.114765,137.01053,68.77885,39.594415,-30.426361
268.55798,33.81434,-70.117045,137.03258,68.756466,39.570242,-30.404677
268.55896,33.781649,-70.119519,137.05631,68.732345,39.544197,-30.381294
268.55988,33.751301,-70.121799,137.07831,68.709975,39.520003,-30.359517
268.56076,33.720951,-70.124088,137.10033,68.687522,39.495843,-30.33773
268.56168,33.690596,-70.126368,137.12232,68.665096,39.471661,-30.315883
268.56436,33.59952,-70.133211,137.18828,68.597602,39.399186,-30.250142
268.56528,33.569164,-70.135496,137.21026,68.57506,39.375052,-30.228179
268.5662,33.538809,-70.137762,137.23222,68.552523,39.350919,-30.206157
268.56714,33.505034,-70.141187,137.25447,68.528769,39.321964,-30.180608
268.56897,33.43658,-70.152773,137.2884,68.48771,39.25246,-30.123559
268.56985,33.402357,-70.158564,137.30533,68.467188,39.217703,-30.094908
268.57077,33.368121,-70.164372,137.32228,68.44664,39.182963,-30.066219
268.57257,33.299659,-70.175966,137.35617,68.405538,39.113526,-30.008624
268.5735,33.265428,-70.181788,137.37311,68.384963,39.078832,-29.979765
268.57437,33.231186,-70.187608,137.39005,68.364355,39.044135,-29.95081
268.5753,33.196957,-70.193411,137.40698,68.343801,39.009457,-29.921793
268.57626,33.160084,-70.19968,137.42521,68.321619,38.972112,-29.890466
268.57715,33.125841,-70.205513,137.44213,68.301006,38.937441,-29.861314
268.57806,33.091601,-70.211341,137.45907,68.280372,38.902812,-29.832123
268.57986,33.023116,-70.222997,137.4929,68.239142,38.833532,-29.77348
268.58075,32.988869,-70.228838,137.50984,68.218474,38.798929,-29.744086
268.58167,32.954625,-70.234669,137.52674,68.197852,38.764319,-29.714605
268.58258,32.920377,-70.240514,137.54366,68.177198,38.729723,-29.685068
268.58347,32.886127,-70.24637,137.56058,68.1565,38.695154,-29.655483
268.58444,32.855063,-70.246478,137.57671,68.142158,38.66457,-29.624127
268.58536,32.826805,-70.245953,137.59145,68.12968,38.636816,-29.594995
268.58624,32.798549,-70.245424,137.6062,68.117149,38.609103,-29.565836
268.58716,32.770294,-70.244882,137.62097,68.104636,38.581408,-29.536639
268.58804,32.742038,-70.24434,137.63572,68.092103,38.553714,-29.50738
268.58896,32.713782,-70.243785,137.65046,68.079609,38.526019,-29.478065
268.58987,32.685523,-70.243232,137.66523,68.06708,38.49835,-29.44872
268.59076,32.657265,-70.242674,137.67999,68.054536,38.470692,-29.419324
268.59167,32.629,-70.242108,137.69476,68.041994,38.443044,-29.389878
268.59354,32.570306,-70.240905,137.72538,68.015991,38.385623,-29.328525
268.59445,32.542045,-70.240323,137.74015,68.003438,38.358015,-29.29894
268.59534,32.513783,-70.239735,137.75491,67.990883,38.330408,-29.269291
268.59625,32.485516,-70.239139,137.76968,67.978332,38.302811,-29.239593
268.59717,32.457249,-70.238528,137.78443,67.965811,38.275209,-29.209825
268.59805,32.428995,-70.237926,137.79919,67.953237,38.24765,-29.180044
268.59897,32.400722,-70.237302,137.81396,67.940688,38.220083,-29.150188
268.59985,32.372457,-70.236685,137.82872,67.928112,38.192531,-29.120291
268.60077,32.345221,-70.23605,137.84231,67.916786,38.165363,-29.090823
268.60175,32.316662,-70.235324,137.8561,67.905493,38.136434,-29.059395
268.60263,32.290148,-70.234658,137.86888,67.89501,38.109561,-29.030151
268.60443,32.237119,-70.233301,137.89446,67.874054,38.055862,-28.971544
268.60535,32.210604,-70.232611,137.90725,67.863587,38.029032,-28.942176
268.60626,32.184083,-70.231919,137.92005,67.853111,38.002204,-28.912754
268.60715,32.15757,-70.231231,137.93284,67.842617,37.975397,-28.883302
268.60806,32.131054,-70.230524,137.94563,67.832153,37.948591,-28.853785
268.60895,32.104537,-70.229811,137.95844,67.821665,37.921807,-28.824228
268.60992,32.075971,-70.229041,137.97221,67.810398,37.892941,-28.792319
268.61084,32.049453,-70.228317,137.98501,67.799929,37.866175,-28.762669
268.61172,32.022935,-70.227588,137.99782,67.789437,37.839421,-28.732965
268.61264,31.996414,-70.226862,138.01062,67.778967,37.812667,-28.703222
268.61356,31.969893,-70.226131,138.02343,67.76849,37.785929,-28.673438
268.61444,31.943369,-70.225383,138.03624,67.758002,37.7592,-28.643583
268.61536,31.916843,-70.224629,138.04905,67.747543,37.732473,-28.613683
268.61624,31.890321,-70.223882,138.06185,67.737052,37.70576,-28.583742
268.61716,31.86236,-70.223684,138.07569,67.725003,37.677944,-28.553042
268.61804,31.83067,-70.224919,138.09211,67.708927,37.64717,-28.520325
268.61902,31.796535,-70.226241,138.10979,67.69162,37.614041,-28.485023
268.61993,31.764854,-70.227462,138.12622,67.675541,37.583319,-28.452203
268.62082,31.73316,-70.228686,138.14266,67.659424,37.552607,-28.419318
268.62173,31.701465,-70.229905,138.15908,67.643332,37.521892,-28.386357
268.62265,31.66977,-70.231119,138.1755,67.627239,37.49119,-28.353336
268.62354,31.638073,-70.232329,138.19192,67.611128,37.460499,-28.320242
268.62445,31.606379,-70.233537,138.20836,67.594993,37.429849,-28.287119
268.62534,31.574682,-70.23474,138.22478,67.578867,37.399188,-28.253902
268.62625,31.542984,-70.235938,138.2412,67.562746,37.368539,-28.220625
268.62723,31.508855,-70.23722,138.25891,67.545354,37.335584,-28.18475
268.6281,31.477153,-70.238409,138.27532,67.529205,37.304959,-28.151326
268.62903,31.445451,-70.239594,138.29174,67.513072,37.274354,-28.117859
268.62994,31.413748,-70.240776,138.30816,67.496924,37.243762,-28.084323
268.63083,31.382044,-70.241953,138.32457,67.480765,37.213179,-28.050713
268.63174,31.350339,-70.243126,138.34102,67.464572,37.18264,-28.017075
268.63263,31.318636,-70.244276,138.35744,67.448408,37.152098,-27.983332
268.63354,31.286929,-70.245441,138.37385,67.432237,37.121559,-27.949537
268.63443,31.255495,-70.249477,138.38936,67.414235,37.090531,-27.91809
268.63535,31.224056,-70.253599,138.40486,67.396165,37.059503,-27.88666
268.63632,31.190208,-70.258034,138.42154,67.376704,37.026107,-27.85274
268.6372,31.158778,-70.262157,138.43703,67.358614,36.995109,-27.821175
268.63812,31.127331,-70.266272,138.4525,67.340562,36.964088,-27.789512
268.63904,31.095896,-70.270388,138.468,67.322472,36.933124,-27.757831
268.63992,31.064458,-70.27452,138.48348,67.304353,36.902158,-27.726078
268.64084,31.033019,-70.278638,138.49897,67.286262,36.871205,-27.694257
268.64172,31.001583,-70.282766,138.51444,67.268147,36.84026,-27.662369
268.64264,30.970137,-70.286892,138.52992,67.250044,36.809319,-27.630413
268.64355,30.938691,-70.291011,138.5454,67.231932,36.778396,-27.59839
268.6445,30.904832,-70.295467,138.56208,67.212366,36.745133,-27.563869
268.64542,30.873388,-70.299601,138.57755,67.194239,36.714237,-27.531729
268.64633,30.841942,-70.303735,138.59303,67.176098,36.683353,-27.499521
268.64722,30.810492,-70.307858,138.60851,67.157935,36.652492,-27.467242
268.64813,30.779044,-70.311998,138.62396,67.1398,36.621615,-27.434891
268.64902,30.747596,-70.316135,138.63944,67.121615,36.590782,-27.402497
268.64993,30.716151,-70.32028,138.65491,67.103437,36.559958,-27.370049
268.65173,30.77326,-70.377347,138.58848,67.121682,36.577108,-27.454889
268.65265,30.813983,-70.410703,138.5454,67.136287,36.593722,-27.512423
268.65363,30.85784,-70.446523,138.499,67.151967,36.611649,-27.574302
268.6545,30.898576,-70.479689,138.45592,67.166463,36.628345,-27.631699
268.65543,30.93933,-70.51276,138.41286,67.180939,36.645107,-27.689076
268.6563,30.980085,-70.545746,138.36977,67.195358,36.661885,-27.746358
268.65723,31.020858,-70.578659,138.32667,67.209785,36.678691,-27.803603
268.6581,31.061646,-70.611464,138.28358,67.22413,36.695571,-27.860792
268.65903,31.102432,-70.644196,138.24049,67.238449,36.71248,-27.91794
268.65994,31.143241,-70.676834,138.19737,67.252764,36.729415,-27.975009
268.66083,31.184055,-70.709386,138.15428,67.266996,36.746414,-28.03204
268.6618,31.228021,-70.744344,138.10786,67.282291,36.764766,-28.093397
268.66272,31.268865,-70.776706,138.06477,67.29646,36.781871,-28.150331
268.6636,31.309717,-70.808995,138.02164,67.310608,36.798975,-28.207171
268.66452,31.35057,-70.841201,137.97853,67.324699,36.816138,-28.263983
268.6654,31.391443,-70.873326,137.93542,67.338734,36.833349,-28.320745
268.66632,31.432325,-70.905345,137.89231,67.352758,36.850614,-28.377451
268.66724,31.453537,-70.926282,137.86844,67.357748,36.858026,-28.409812
268.66812,31.439099,-70.927252,137.87941,67.34642,36.847528,-28.398124
268.66904,31.424662,-70.928232,137.89042,67.335045,36.837075,-28.38649
268.66992,31.410232,-70.929205,137.90139,67.323705,36.826589,-28.374798
268.6709,31.39468,-70.930253,137.91323,67.311456,36.815321,-28.362225
268.6718,31.38024,-70.93122,137.92422,67.300081,36.804857,-28.350532
268.6727,31.365797,-70.932205,137.9352,67.288702,36.794373,-28.338826
268.6736,31.351366,-70.933176,137.94619,67.277312,36.783925,-28.327133
268.6745,31.336929,-70.934144,137.95716,67.265935,36.773457,-28.315407
268.6754,31.322487,-70.935129,137.96814,67.254525,36.762992,-28.303689
268.67633,31.30805,-70.936096,137.97911,67.243152,36.752527,-28.291953
268.67722,31.293615,-70.937084,137.99009,67.231716,36.742081,-28.280236
268.67813,31.279174,-70.938048,138.00107,67.220304,36.73163,-28.268484
268.68,31.249178,-70.940055,138.02385,67.196595,36.709908,-28.244027
268.6809,31.234746,-70.941022,138.03483,67.185156,36.699475,-28.232265
268.6818,31.220306,-70.941996,138.04578,67.173736,36.689009,-28.220464
268.68362,31.191602,-70.94368,138.06789,67.150847,36.66857,-28.197092
268.6845,31.180845,-70.939163,138.08246,67.13977,36.66729,-28.189486
268.68542,31.170093,-70.934662,138.09703,67.128695,36.66601,-28.181911
268.6863,31.15934,-70.930149,138.1116,67.117607,36.664725,-28.174314
268.68723,31.148583,-70.925649,138.12617,67.106508,36.663444,-28.166752
268.6882,31.13701,-70.920781,138.14187,67.094547,36.662084,-28.158604
268.6891,31.126252,-70.916253,138.15644,67.083435,36.660806,-28.15102
268.69,31.115504,-70.911728,138.17101,67.07232,36.659534,-28.14345
268.69092,31.104753,-70.907217,138.18557,67.061195,36.658253,-28.135898
268.6918,31.093996,-70.90268,138.20014,67.050056,36.656973,-28.128312
268.69272,31.083248,-70.898144,138.21471,67.038929,36.655703,-28.120754
268.6936,31.072496,-70.893601,138.22927,67.027782,36.654423,-28.113175
268.6954,31.05099,-70.884525,138.25839,67.005469,36.651862,-28.098049
268.69638,31.039407,-70.879625,138.27407,66.993459,36.650476,-28.089896
268.6973,31.028662,-70.875062,138.28864,66.982294,36.649219,-28.082351
268.69818,31.017913,-70.870523,138.30319,66.971095,36.647941,-28.074804
268.6991,31.007157,-70.865957,138.31775,66.959936,36.646652,-28.067233
268.7,30.996411,-70.861392,138.3323,66.94875,36.645379,-28.059681
268.7009,30.990171,-70.853329,138.34982,66.936646,36.653787,-28.059121
268.7018,30.985515,-70.844019,138.36843,66.92419,36.665632,-28.06105
268.7027,30.980857,-70.834726,138.38699,66.91177,36.677423,-28.062961
268.7036,30.976209,-70.825406,138.4056,66.899312,36.689273,-28.064924
268.70453,30.971558,-70.816101,138.42421,66.886874,36.701096,-28.066902
268.70547,30.966546,-70.806076,138.44425,66.873439,36.713826,-28.069029
268.7064,30.961888,-70.79676,138.46284,66.861029,36.725608,-28.070993
268.7073,30.957243,-70.787428,138.48146,66.848581,36.737432,-28.072997
268.7082,30.952594,-70.778123,138.50008,66.836112,36.749238,-28.075029
268.7091,30.947945,-70.768791,138.5187,66.823665,36.76104,-28.077048
268.71,30.943295,-70.759467,138.53731,66.811233,36.772815,-28.079066
268.7109,30.938649,-70.750153,138.55593,66.798771,36.784603,-28.081127
268.7118,30.934006,-70.740818,138.57456,66.786323,36.796395,-28.08319
268.7127,30.929354,-70.731483,138.59321,66.773853,36.808182,-28.085267
268.71368,30.924351,-70.721423,138.61326,66.760477,36.820844,-28.087489
268.71457,30.919708,-70.712098,138.63189,66.74801,36.832614,-28.089596
268.71548,30.915071,-70.702742,138.65055,66.735559,36.844404,-28.091717
268.7164,30.910426,-70.693399,138.66921,66.723105,36.856172,-28.09385
268.7173,30.913121,-70.692069,138.67394,66.718756,36.864822,-28.101964
268.7182,30.925443,-70.701206,138.66046,66.72505,36.869424,-28.117908
268.72,30.950083,-70.719493,138.63347,66.737602,36.878615,-28.149796
268.72092,30.962412,-70.72863,138.62,66.743849,36.88325,-28.16578
268.7218,30.974738,-70.737737,138.60651,66.750119,36.887861,-28.181699
268.72278,30.988015,-70.747571,138.59198,66.756841,36.892838,-28.198889
268.7237,31.000336,-70.756666,138.57849,66.76312,36.897444,-28.214802
268.72458,31.012665,-70.765775,138.56499,66.769361,36.902059,-28.230726
268.7255,31.024997,-70.77486,138.5515,66.775619,36.90669,-28.246656
268.72638,31.037318,-70.783945,138.538,66.781848,36.911308,-28.262559
268.72818,31.061989,-70.802097,138.51102,66.794298,36.920595,-28.294414
268.7291,31.074319,-70.811151,138.49754,66.800522,36.925248,-28.310333
268.73096,31.099936,-70.829951,138.4695,66.813446,36.934883,-28.34335
268.73187,31.112269,-70.838993,138.456,66.819669,36.93952,-28.35924
268.7328,31.124607,-70.848021,138.44251,66.825876,36.944191,-28.375156
