# RA, Dec, Time, Ch0, Ch1, Ch2, Ch3, Ch4, Ch5, Ch6, Ch7, Total
269.000000,101.000000,275.014526,114.000000, 97.000000, 55.000000, 41.000000, 33.000000, 27.000000, 28.000000,149.000000,206.966300
269.000000,101.000000,275.016724,113.000000, 73.000000, 53.000000, 45.000000, 53.000000, 33.000000, 36.000000,140.000000,203.110300
269.000000,101.000000,275.018921,114.000000,109.000000, 55.000000, 41.000000, 35.000000, 37.000000, 36.000000,151.000000,240.935900
269.000000,101.000000,275.021210,116.000000, 85.000000, 57.000000, 54.000000, 38.000000, 38.000000, 36.000000,141.000000,217.535900
269.000000,101.000000,275.023407,128.000000, 90.000000, 53.000000, 55.000000, 38.000000, 32.000000, 27.000000,153.000000,255.556300
269.000000,101.000000,275.025604, 95.000000, 96.000000, 53.000000, 46.000000, 40.000000, 41.000000, 39.000000,155.000000,254.075900
271.000000,105.000000,275.165497,110.000000, 93.000000, 60.000000, 43.000000, 42.000000, 33.000000, 34.000000,153.000000,243.210300
271.000000,105.000000,275.849365,101.000000, 87.000000, 56.000000, 50.000000, 33.000000, 34.000000, 31.000000,158.000000,228.566300
273.000000,105.000000,276.415527, 64.000000, 20.000000, 25.000000, 39.000000, 55.000000, 40.000000, 34.000000,143.000000, 72.335100
273.000000,105.000000,276.417816, 86.000000, 23.000000, 27.000000, 41.000000, 40.000000, 39.000000, 32.000000,137.000000, 48.585900
275.000000,105.000000,276.422211, 71.000000, 15.000000, 24.000000, 27.000000, 32.000000, 42.000000, 45.000000,171.000000,142.315600
275.000000,105.000000,276.424438, 63.000000, 22.000000, 29.000000, 31.000000, 32.000000, 29.000000, 25.000000,146.000000, 21.390800
275.000000,105.000000,276.431122, 75.000000, 21.000000, 34.000000, 35.000000, 27.000000, 46.000000, 37.000000,159.000000,105.808400
277.000000,107.000000,276.433319, 75.000000, 15.000000, 35.000000, 33.000000, 31.000000, 56.000000, 27.000000,113.000000, 59.531600
277.000000,107.000000,276.435516, 76.000000, 30.000000, 40.000000, 26.000000, 32.000000, 47.000000, 38.000000,135.000000, 71.800400
277.000000,107.000000,276.437805, 61.000000, 17.000000, 35.000000, 28.000000, 38.000000, 29.000000, 29.000000,130.000000, 19.503000
277.000000,107.000000,276.444397, 67.000000, 16.000000, 25.000000, 28.000000, 22.000000, 44.000000, 30.000000,138.000000, 17.585600
279.000000,107.000000,276.446625, 73.000000, 16.000000, 28.000000, 38.000000, 38.000000, 39.000000, 28.000000,138.000000, 24.161100
279.000000,107.000000,276.448883, 82.000000, 20.000000, 28.000000, 35.000000, 31.000000, 50.000000, 40.000000,144.000000, 74.075600
279.000000,107.000000,276.451080, 64.000000, 26.000000, 28.000000, 31.000000, 33.000000, 31.000000, 28.000000,147.000000, 29.067800
279.000000,107.000000,276.453308, 74.000000, 24.000000, 32.000000, 30.000000, 45.000000, 38.000000, 38.000000,143.000000, 64.793400
279.000000,107.000000,276.455505, 65.000000, 20.000000, 32.000000, 32.000000, 32.000000, 31.000000, 42.000000,139.000000, 28.462000
281.000000,107.000000,276.457764, 60.000000, 18.000000, 25.000000, 42.000000, 27.000000, 30.000000, 34.000000,132.000000, 14.426500
281.000000,107.000000,276.459991, 78.000000, 20.000000, 21.000000, 35.000000, 21.000000, 35.000000, 33.000000,142.000000, 14.570000
281.000000,107.000000,276.462189, 81.000000, 19.000000, 23.000000, 32.000000, 35.000000, 25.000000, 28.000000,134.000000, 14.763000
281.000000,107.000000,276.466583, 51.000000, 19.000000, 38.000000, 33.000000, 25.000000, 32.000000, 27.000000,145.000000, 29.146000
287.000000,109.000000,276.471069, 78.000000, 17.000000, 27.000000, 29.000000, 38.000000, 33.000000, 36.000000,126.000000, 26.377000
287.000000,109.000000,276.473267, 82.000000, 23.000000, 22.000000, 24.000000, 44.000000, 30.000000, 43.000000,123.000000, 63.851800
289.000000,111.000000,276.484375, 68.000000, 17.000000, 29.000000, 29.000000, 28.000000, 38.000000, 38.000000,143.000000, 26.925600
289.000000,111.000000,276.486572, 71.000000, 20.000000, 26.000000, 30.000000, 39.000000, 28.000000, 33.000000,116.000000, 14.327000
291.000000,111.000000,276.511047, 78.000000, 22.000000, 22.000000, 40.000000, 29.000000, 35.000000, 30.000000,115.000000, 17.915300
291.000000,111.000000,276.513245, 65.000000, 22.000000, 25.000000, 26.000000, 29.000000, 34.000000, 42.000000,147.000000, 47.906800
291.000000,111.000000,284.755310, 68.000000, 23.000000, 32.000000, 28.000000, 33.000000, 32.000000, 36.000000,132.000000, 16.441800
293.000000,111.000000,276.515442, 76.000000, 17.000000, 33.000000, 38.000000, 30.000000, 30.000000, 40.000000,150.000000, 66.380500
293.000000,111.000000,280.900726, 80.000000, 77.000000, 70.000000, 63.000000, 36.000000, 46.000000, 37.000000,118.000000,448.015800
295.000000,111.000000,276.517731, 65.000000, 21.000000, 33.000000, 31.000000, 32.000000, 36.000000, 31.000000,155.000000, 53.910800
295.000000,111.000000,280.902954, 66.000000, 82.000000, 77.000000, 60.000000, 50.000000, 37.000000, 33.000000,120.000000,445.339800
315.000000,105.000000,276.519928, 48.000000, 21.000000, 21.000000, 35.000000, 24.000000, 26.000000, 30.000000,148.000000, 26.062800
315.000000,105.000000,280.905151, 70.000000, 79.000000, 81.000000, 53.000000, 49.000000, 41.000000, 35.000000,115.000000,451.335800
317.000000,105.000000,276.524353, 60.000000, 14.000000, 32.000000, 39.000000, 30.000000, 27.000000, 28.000000,155.000000, 57.658500
317.000000,105.000000,282.059784, 60.000000, 22.000000, 29.000000, 25.000000, 36.000000, 31.000000, 36.000000,147.000000, 39.009800
319.000000,105.000000,276.526611, 79.000000, 22.000000, 20.000000, 35.000000, 24.000000, 37.000000, 30.000000,172.000000,111.646400
319.000000,103.000000,276.528809, 82.000000, 27.000000, 23.000000, 40.000000, 37.000000, 29.000000, 23.000000,146.000000, 54.668300
321.000000,103.000000,276.531036, 61.000000, 21.000000, 30.000000, 33.000000, 29.000000, 33.000000, 31.000000,142.000000,  9.260800
321.000000,103.000000,280.148041, 76.000000, 72.000000, 70.000000, 55.000000, 35.000000, 31.000000, 46.000000,106.000000,399.264600
323.000000,101.000000,276.533234, 70.000000, 20.000000, 28.000000, 43.000000, 30.000000, 39.000000, 39.000000,139.000000, 35.720100
323.000000,101.000000,281.682343, 73.000000, 16.000000, 28.000000, 23.000000, 39.000000, 34.000000, 35.000000,137.000000, 21.327000
319.000000, 53.000000,276.535431, 76.000000, 18.000000, 26.000000, 40.000000, 30.000000, 44.000000, 34.000000,129.000000, 34.470100
317.000000, 53.000000,276.537720, 75.000000, 14.000000, 42.000000, 27.000000, 27.000000, 33.000000, 33.000000,151.000000, 58.968000
317.000000, 55.000000,276.539917, 67.000000, 14.000000, 21.000000, 31.000000, 43.000000, 37.000000, 40.000000,128.000000, 40.614600
315.000000, 55.000000,276.544312, 63.000000, 25.000000, 31.000000, 31.000000, 36.000000, 40.000000, 34.000000,133.000000, 26.607400
315.000000, 55.000000,285.168274, 72.000000, 23.000000, 25.000000, 32.000000, 42.000000, 33.000000, 27.000000,139.000000, 24.387800
307.000000, 59.000000,276.546600, 60.000000, 18.000000, 18.000000, 34.000000, 28.000000, 34.000000, 32.000000,155.000000, 46.748000
307.000000, 59.000000,276.548798, 64.000000, 17.000000, 16.000000, 38.000000, 31.000000, 38.000000, 32.000000,126.000000,  8.128100
305.000000, 61.000000,276.550995, 68.000000, 23.000000, 17.000000, 30.000000, 40.000000, 38.000000, 25.000000,142.000000, 28.043400
305.000000, 61.000000,279.395294, 64.000000, 86.000000, 89.000000, 68.000000, 37.000000, 49.000000, 29.000000,112.000000,519.231800
305.000000, 61.000000,281.309265, 76.000000, 12.000000, 29.000000, 33.000000, 39.000000, 33.000000, 36.000000,147.000000, 48.923000
305.000000, 61.000000,285.559082, 66.000000, 23.000000, 35.000000, 41.000000, 28.000000, 34.000000, 33.000000,139.000000, 22.499300
303.000000, 61.000000,276.553223, 63.000000, 16.000000, 27.000000, 31.000000, 26.000000, 41.000000, 39.000000,122.000000, 26.589600
303.000000, 61.000000,279.397522, 76.000000, 71.000000, 69.000000, 56.000000, 49.000000, 39.000000, 34.000000,109.000000,404.475800
303.000000, 61.000000,285.561279, 78.000000, 27.000000, 22.000000, 32.000000, 28.000000, 23.000000, 25.000000,148.000000, 40.900800
303.000000, 63.000000,276.557678, 53.000000, 16.000000, 31.000000, 43.000000, 31.000000, 31.000000, 25.000000,139.000000, 16.460500
303.000000, 63.000000,284.400024, 80.000000, 15.000000, 26.000000, 30.000000, 27.000000, 26.000000, 30.000000,132.000000,  9.558000
301.000000, 63.000000,276.559906, 81.000000, 21.000000, 20.000000, 34.000000, 37.000000, 34.000000, 44.000000,140.000000, 49.089800
301.000000, 63.000000,276.562103, 81.000000, 11.000000, 35.000000, 23.000000, 26.000000, 43.000000, 36.000000,160.000000,105.183600
299.000000, 63.000000,276.568787, 81.000000, 18.000000, 22.000000, 28.000000, 34.000000, 44.000000, 45.000000,159.000000,121.010600
299.000000, 65.000000,276.577667, 75.000000, 14.000000, 41.000000, 33.000000, 33.000000, 45.000000, 37.000000,168.000000,140.728600
299.000000, 65.000000,276.579865, 62.000000, 16.000000, 30.000000, 41.000000, 41.000000, 52.000000, 32.000000,170.000000,157.509100
297.000000, 67.000000,276.586548, 81.000000, 24.000000, 41.000000, 43.000000, 48.000000, 65.000000, 48.000000,268.000000,579.645900
297.000000, 67.000000,276.588776, 82.000000, 32.000000, 36.000000, 52.000000, 60.000000, 69.000000, 78.000000,275.000000,732.065900
295.000000, 69.000000,276.697571, 72.000000, 37.000000, 40.000000, 50.000000, 77.000000, 94.000000, 80.000000,366.000000,1111.415900
295.000000, 69.000000,276.699768, 66.000000, 31.000000, 37.000000, 71.000000, 75.000000, 79.000000, 86.000000,374.000000,1135.877900
295.000000, 71.000000,276.724152, 78.000000, 45.000000, 76.000000,117.000000,104.000000,115.000000,101.000000,533.000000,1972.075900
293.000000, 71.000000,276.744141,119.000000,135.000000,276.000000,381.000000,375.000000,446.000000,411.000000,1582.000000,8248.545900
293.000000, 71.000000,276.746429,116.000000,143.000000,264.000000,367.000000,356.000000,419.000000,391.000000,1578.000000,8047.395900
293.000000, 73.000000,276.748627,126.000000,152.000000,253.000000,368.000000,376.000000,405.000000,358.000000,1533.000000,7836.035900
293.000000, 73.000000,276.750824,113.000000,151.000000,246.000000,344.000000,355.000000,401.000000,389.000000,1450.000000,7541.975900
293.000000, 75.000000,276.897400,118.000000,167.000000,257.000000,428.000000,383.000000,450.000000,451.000000,1624.000000,8599.985900
293.000000, 75.000000,276.899597,131.000000,189.000000,315.000000,423.000000,397.000000,439.000000,445.000000,1583.000000,8573.475900
293.000000, 75.000000,276.901794,111.000000,170.000000,301.000000,365.000000,398.000000,435.000000,417.000000,1519.000000,8132.825900
291.000000, 75.000000,276.946259,127.000000,162.000000,275.000000,422.000000,400.000000,454.000000,464.000000,1598.000000,8615.115900
291.000000, 75.000000,276.948456,127.000000,151.000000,285.000000,418.000000,418.000000,486.000000,446.000000,1652.000000,8841.375900
291.000000, 75.000000,276.950653,104.000000,168.000000,302.000000,438.000000,459.000000,479.000000,451.000000,1616.000000,8869.595900
291.000000, 77.000000,277.632324, 80.000000, 98.000000, 54.000000, 47.000000, 46.000000, 45.000000, 21.000000,165.000000,282.751900
291.000000, 79.000000,277.676758,20899.000000,4591.000000,761.000000,131.000000, 64.000000, 50.000000, 36.000000,205.000000,25674.405900
291.000000, 79.000000,281.493591,25351.000000,6479.000000,1275.000000,274.000000, 79.000000, 49.000000, 27.000000,251.000000,33067.461900
289.000000, 81.000000,277.678986,22465.000000,5382.000000,929.000000,201.000000, 71.000000, 40.000000, 26.000000,206.000000,28369.371900
289.000000, 81.000000,279.579559,4157.000000,250.000000, 60.000000, 59.000000, 34.000000, 30.000000, 28.000000,138.000000,8077.716600
289.000000, 83.000000,277.681183,23347.000000,5636.000000,1035.000000,227.000000, 70.000000, 39.000000, 28.000000,242.000000,29769.321900
289.000000, 83.000000,283.700592,153.000000,274.000000,457.000000,583.000000,546.000000,721.000000,620.000000,2207.000000,12528.565900
289.000000, 83.000000,283.702820,138.000000,233.000000,377.000000,518.000000,512.000000,545.000000,542.000000,2028.000000,11001.215900
283.000000, 85.000000,277.683380,22564.000000,5365.000000,920.000000,209.000000, 68.000000, 50.000000, 33.000000,222.000000,28506.375900
283.000000, 85.000000,283.698395,132.000000,311.000000,457.000000,654.000000,623.000000,694.000000,724.000000,2399.000000,13638.385900
283.000000, 85.000000,287.310883,7268.000000,555.000000, 87.000000, 46.000000, 46.000000, 27.000000, 31.000000,168.000000,14653.412600
281.000000, 85.000000,277.685577,29085.000000,8640.000000,1986.000000,512.000000,181.000000, 64.000000, 39.000000,282.000000,40781.455900
281.000000, 85.000000,281.502411,35423.000000,11641.000000,3079.000000,885.000000,262.000000,107.000000, 41.000000,339.000000,52712.145900
281.000000, 87.000000,277.687866,29603.000000,8850.000000,2087.000000,524.000000,168.000000, 61.000000, 38.000000,285.000000,41635.995900
281.000000, 87.000000,281.504700,23169.000000,5633.000000,1048.000000,209.000000, 81.000000, 45.000000, 36.000000,250.000000,29662.365900
281.000000, 87.000000,283.429749,29792.000000,8725.000000,2084.000000,529.000000,147.000000, 76.000000, 38.000000,304.000000,41713.645900
281.000000, 87.000000,287.315399,3590.000000,219.000000, 56.000000, 44.000000, 37.000000, 27.000000, 25.000000,132.000000,6932.156600
279.000000, 87.000000,277.690063,19353.000000,3951.000000,640.000000,113.000000, 61.000000, 37.000000, 26.000000,181.000000,23201.981900
279.000000, 87.000000,279.590729,2622.000000,164.000000, 58.000000, 47.000000, 30.000000, 37.000000, 19.000000,125.000000,5062.137800
279.000000, 87.000000,281.506897,21867.000000,4831.000000,830.000000,178.000000, 56.000000, 37.000000, 28.000000,231.000000,27036.981900
279.000000, 87.000000,287.317596,3168.000000,180.000000, 68.000000, 26.000000, 37.000000, 25.000000, 24.000000,117.000000,6085.391600
277.000000, 87.000000,277.692261,19520.000000,4011.000000,615.000000,132.000000, 39.000000, 26.000000, 27.000000,187.000000,23392.236300
277.000000, 87.000000,287.319763,3593.000000,201.000000, 65.000000, 44.000000, 31.000000, 22.000000, 24.000000,140.000000,6904.862600
275.000000, 87.000000,277.694489,21036.000000,4669.000000,744.000000,140.000000, 64.000000, 42.000000, 25.000000,198.000000,25832.421900
275.000000, 87.000000,283.436432,24037.000000,5732.000000,1148.000000,231.000000, 79.000000, 39.000000, 27.000000,280.000000,30810.701900
275.000000, 87.000000,287.322052,4197.000000,263.000000, 76.000000, 38.000000, 39.000000, 33.000000, 25.000000,115.000000,8173.796600
273.000000, 87.000000,277.698944,23772.000000,6015.000000,1102.000000,227.000000, 67.000000, 47.000000, 35.000000,219.000000,30642.865900
273.000000, 87.000000,279.599609,4433.000000,254.000000, 80.000000, 60.000000, 36.000000, 20.000000, 29.000000,144.000000,8678.952600
273.000000, 89.000000,277.703369,21959.000000,5025.000000,869.000000,183.000000, 53.000000, 31.000000, 25.000000,202.000000,27316.606300
273.000000, 89.000000,281.518005,25454.000000,6735.000000,1297.000000,279.000000, 79.000000, 46.000000, 37.000000,264.000000,33546.995900
271.000000, 89.000000,277.705627,21902.000000,5060.000000,915.000000,200.000000, 73.000000, 34.000000, 31.000000,211.000000,27471.956300
271.000000, 89.000000,279.606232,3763.000000,216.000000, 69.000000, 42.000000, 38.000000, 38.000000, 14.000000,133.000000,7278.607800
271.000000, 89.000000,281.520203,24072.000000,6160.000000,1079.000000,266.000000, 63.000000, 50.000000, 29.000000,265.000000,31254.661900
271.000000, 89.000000,287.333160,4511.000000,272.000000, 65.000000, 51.000000, 38.000000, 50.000000, 24.000000,137.000000,8832.747800
265.000000, 89.000000,277.707855,24133.000000,6250.000000,1197.000000,262.000000, 83.000000, 52.000000, 30.000000,223.000000,31495.301900
265.000000, 89.000000,279.608459,4615.000000,321.000000, 75.000000, 52.000000, 44.000000, 25.000000, 25.000000,157.000000,9235.572600
265.000000, 91.000000,277.710052,31315.000000,9742.000000,2209.000000,559.000000,191.000000, 74.000000, 45.000000,277.000000,44538.215900
265.000000, 91.000000,279.610718,7608.000000,528.000000,100.000000, 53.000000, 41.000000, 31.000000, 23.000000,160.000000,15193.792600
265.000000, 91.000000,287.335358,6442.000000,446.000000,101.000000, 63.000000, 34.000000, 42.000000, 22.000000,182.000000,13072.963800
263.000000, 91.000000,277.712250,41135.000000,16127.000000,5320.000000,1804.000000,571.000000,244.000000, 97.000000,351.000000,69138.215900
263.000000, 91.000000,279.612915,14627.000000,1587.000000,202.000000, 74.000000, 51.000000, 50.000000, 31.000000,184.000000,30949.343800
263.000000, 91.000000,281.526886,37453.000000,12769.000000,3689.000000,1098.000000,349.000000,114.000000, 47.000000,309.000000,57244.625900
261.000000, 91.000000,277.721130,41485.000000,19065.000000,6821.000000,2632.000000,924.000000,459.000000,153.000000,335.000000,77863.955900
261.000000, 91.000000,285.403625,1263.000000,865.000000,267.000000,100.000000, 48.000000, 47.000000, 48.000000,187.000000,2770.415900
261.000000, 93.000000,277.723358,2015.000000,1754.000000,636.000000,207.000000,101.000000, 65.000000, 52.000000,207.000000,5441.345900
261.000000, 93.000000,285.405823,109.000000, 85.000000, 62.000000, 64.000000, 48.000000, 56.000000, 56.000000,179.000000,468.045900
263.000000, 95.000000,277.725616,149.000000,163.000000, 78.000000, 72.000000, 49.000000, 60.000000, 41.000000,255.000000,841.215900
263.000000, 95.000000,284.630951, 83.000000, 56.000000, 59.000000, 72.000000, 73.000000, 73.000000, 79.000000,279.000000,880.565900
263.000000, 95.000000,285.408020,145.000000,101.000000, 80.000000, 71.000000, 75.000000, 80.000000, 50.000000,256.000000,891.805900
265.000000, 95.000000,277.727844,132.000000,191.000000, 94.000000, 85.000000, 74.000000, 80.000000, 64.000000,258.000000,1071.655900
261.000000, 95.000000,277.730042,145.000000,155.000000, 95.000000,107.000000, 73.000000, 70.000000, 62.000000,252.000000,1031.775900
261.000000, 95.000000,284.635406,128.000000, 98.000000, 76.000000, 76.000000, 76.000000, 62.000000, 60.000000,240.000000,812.605900
261.000000, 95.000000,285.410309, 92.000000,105.000000, 92.000000, 79.000000, 84.000000, 94.000000, 65.000000,269.000000,1010.455900
263.000000, 97.000000,277.732239,134.000000,144.000000, 87.000000, 87.000000, 69.000000, 77.000000, 70.000000,284.000000,1090.335900
263.000000, 97.000000,284.637604,124.000000, 93.000000, 74.000000, 80.000000, 71.000000, 79.000000, 63.000000,229.000000,810.095900
265.000000, 97.000000,277.734436,108.000000,131.000000, 73.000000, 84.000000, 61.000000, 66.000000, 58.000000,235.000000,801.025900
265.000000, 97.000000,282.705902,117.000000,102.000000, 66.000000, 70.000000, 62.000000, 57.000000, 59.000000,206.000000,634.125900
265.000000, 97.000000,284.639832,116.000000,106.000000, 59.000000, 73.000000, 61.000000, 54.000000, 62.000000,211.000000,647.335900
265.000000, 97.000000,285.414734, 97.000000, 90.000000, 66.000000, 76.000000, 54.000000, 68.000000, 64.000000,260.000000,801.985900
267.000000, 99.000000,277.736725,106.000000, 66.000000, 49.000000, 65.000000, 51.000000, 58.000000, 43.000000,217.000000,520.615900
267.000000, 99.000000,282.708069,115.000000, 89.000000, 38.000000, 61.000000, 43.000000, 64.000000, 45.000000,179.000000,417.825900
267.000000, 99.000000,284.642029,108.000000, 84.000000, 50.000000, 48.000000, 35.000000, 51.000000, 45.000000,164.000000,307.215900
277.000000,105.000000,277.738922, 84.000000, 63.000000, 51.000000, 38.000000, 41.000000, 50.000000, 39.000000,166.000000,245.365900
277.000000,105.000000,282.710297,109.000000, 84.000000, 64.000000, 54.000000, 58.000000, 49.000000, 56.000000,208.000000,546.425900
277.000000,105.000000,284.644226,120.000000, 97.000000, 63.000000, 72.000000, 67.000000, 82.000000, 62.000000,270.000000,904.525900
279.000000,105.000000,277.741119,120.000000,100.000000, 64.000000, 88.000000, 75.000000, 73.000000, 64.000000,271.000000,941.335900
279.000000,105.000000,284.646515,105.000000, 98.000000, 70.000000,115.000000, 80.000000, 99.000000, 69.000000,286.000000,1111.495900
279.000000,105.000000,285.421417, 91.000000, 53.000000, 46.000000, 60.000000, 69.000000, 67.000000, 63.000000,228.000000,622.555900
277.000000,103.000000,277.743347, 92.000000,122.000000, 83.000000, 98.000000, 95.000000, 87.000000, 70.000000,302.000000,1172.325900
277.000000,103.000000,284.648712,104.000000, 85.000000, 77.000000, 91.000000, 78.000000, 84.000000, 85.000000,317.000000,1162.205900
277.000000,103.000000,285.423615, 84.000000, 65.000000, 82.000000, 96.000000, 81.000000, 78.000000, 75.000000,289.000000,1016.035900
275.000000, 99.000000,277.745605,115.000000,114.000000, 93.000000, 92.000000, 86.000000, 91.000000, 78.000000,288.000000,1155.815900
275.000000, 99.000000,284.650909, 88.000000, 85.000000, 82.000000, 85.000000, 74.000000, 87.000000, 88.000000,294.000000,1079.815900
273.000000, 97.000000,277.747803, 92.000000,129.000000, 77.000000,100.000000, 77.000000, 71.000000, 64.000000,244.000000,905.965900
271.000000, 97.000000,277.761108, 91.000000, 70.000000, 65.000000, 76.000000, 58.000000, 59.000000, 51.000000,192.000000,514.255900
271.000000, 95.000000,277.763306, 88.000000, 52.000000, 50.000000, 50.000000, 38.000000, 47.000000, 38.000000,160.000000,221.225900
269.000000, 95.000000,277.765594, 97.000000, 37.000000, 39.000000, 35.000000, 44.000000, 53.000000, 34.000000,150.000000,155.033400
269.000000, 93.000000,277.767792, 99.000000, 47.000000, 35.000000, 53.000000, 38.000000, 37.000000, 41.000000,173.000000,233.625900
269.000000, 93.000000,278.589325, 65.000000, 20.000000, 34.000000, 44.000000, 43.000000, 41.000000, 36.000000,141.000000, 65.403100
267.000000, 91.000000,277.769989, 91.000000, 43.000000, 53.000000, 51.000000, 42.000000, 44.000000, 43.000000,179.000000,292.545900
263.000000, 89.000000,278.045319,36071.000000,11460.000000,2767.000000,767.000000,213.000000, 64.000000, 31.000000,328.000000,52167.391900
263.000000, 89.000000,285.734436,38119.000000,12620.000000,3421.000000,958.000000,326.000000,137.000000, 41.000000,360.000000,57183.315900
263.000000, 87.000000,278.051971,18786.000000,3603.000000,520.000000,101.000000, 45.000000, 47.000000, 30.000000,234.000000,22240.741900
263.000000, 87.000000,285.741150,20774.000000,4153.000000,689.000000,112.000000, 43.000000, 46.000000, 34.000000,286.000000,25100.985900
263.000000, 87.000000,287.688446,2128.000000,143.000000, 75.000000, 44.000000, 20.000000, 37.000000, 17.000000,119.000000,4162.177800
261.000000, 87.000000,278.054230,16538.000000,2839.000000,332.000000, 84.000000, 34.000000, 37.000000, 27.000000,232.000000,18961.721900
261.000000, 87.000000,285.743347,18739.000000,3534.000000,522.000000,105.000000, 46.000000, 37.000000, 22.000000,250.000000,22155.371900
261.000000, 87.000000,287.692841,1477.000000, 91.000000, 59.000000, 31.000000, 30.000000, 23.000000, 16.000000,104.000000,2788.641600
259.000000, 85.000000,278.056458,17133.000000,2954.000000,344.000000, 87.000000, 48.000000, 36.000000, 29.000000,229.000000,19673.626300
259.000000, 85.000000,284.968445,19288.000000,3844.000000,583.000000,120.000000, 50.000000, 51.000000, 27.000000,247.000000,23161.351900
257.000000, 85.000000,278.058624,18187.000000,3373.000000,454.000000,107.000000, 54.000000, 32.000000, 42.000000,220.000000,21319.310300
257.000000, 85.000000,284.970642,20205.000000,4015.000000,615.000000,120.000000, 60.000000, 45.000000, 36.000000,261.000000,24292.975900
253.000000, 83.000000,278.060852,17561.000000,3037.000000,396.000000, 77.000000, 42.000000, 39.000000, 34.000000,234.000000,20226.815900
253.000000, 83.000000,285.750031,19667.000000,3790.000000,562.000000,129.000000, 39.000000, 37.000000, 35.000000,262.000000,23421.065900
251.000000, 83.000000,278.063110,16450.000000,2604.000000,328.000000, 57.000000, 39.000000, 38.000000, 35.000000,207.000000,18492.805900
247.000000, 81.000000,278.065338,15051.000000,2280.000000,254.000000, 67.000000, 35.000000, 33.000000, 33.000000,231.000000,16818.920300
237.000000, 77.000000,278.067535,13984.000000,1862.000000,237.000000, 51.000000, 47.000000, 52.000000, 31.000000,225.000000,15354.511900
237.000000, 77.000000,279.972595,715.000000, 93.000000, 55.000000, 29.000000, 19.000000, 23.000000, 18.000000, 78.000000,1410.161600
237.000000, 77.000000,284.979523,14961.000000,2283.000000,248.000000, 90.000000, 37.000000, 34.000000, 26.000000,202.000000,16686.846300
235.000000, 77.000000,278.069763,13664.000000,1776.000000,220.000000, 68.000000, 55.000000, 49.000000, 25.000000,205.000000,14917.571900
235.000000, 77.000000,285.758911,15965.000000,2658.000000,309.000000, 76.000000, 34.000000, 39.000000, 35.000000,235.000000,18204.595900
233.000000, 77.000000,278.071930,14701.000000,2178.000000,240.000000, 55.000000, 37.000000, 34.000000, 25.000000,215.000000,16296.396300
233.000000, 77.000000,285.761108,16815.000000,2833.000000,358.000000,110.000000, 42.000000, 45.000000, 31.000000,237.000000,19337.601900
231.000000, 77.000000,278.074219,15835.000000,2565.000000,340.000000, 80.000000, 40.000000, 33.000000, 36.000000,216.000000,17979.820300
231.000000, 77.000000,279.977051,1097.000000, 93.000000, 54.000000, 38.000000, 25.000000, 29.000000, 17.000000,106.000000,2103.786600
229.000000, 79.000000,278.076416,17681.000000,3032.000000,398.000000, 86.000000, 52.000000, 44.000000, 30.000000,247.000000,20417.001900
229.000000, 79.000000,279.979279,1370.000000,118.000000, 47.000000, 50.000000, 27.000000, 23.000000, 14.000000,108.000000,2675.886600
229.000000, 79.000000,284.988403,18247.000000,3352.000000,496.000000, 98.000000, 48.000000, 48.000000, 39.000000,272.000000,21561.645900
229.000000, 79.000000,285.765594,19480.000000,3760.000000,582.000000,119.000000, 42.000000, 39.000000, 32.000000,291.000000,23323.991900
227.000000, 79.000000,278.078644,19005.000000,3636.000000,509.000000, 92.000000, 41.000000, 33.000000, 29.000000,247.000000,22452.636300
225.000000, 79.000000,278.080841,18890.000000,3587.000000,487.000000,123.000000, 45.000000, 37.000000, 46.000000,236.000000,22323.275900
225.000000, 79.000000,284.992889,19946.000000,3868.000000,623.000000,128.000000, 37.000000, 41.000000, 18.000000,250.000000,23813.321900
223.000000, 79.000000,278.169647, 79.000000, 16.000000, 19.000000, 40.000000, 28.000000, 32.000000, 34.000000,152.000000, 57.032500
223.000000, 79.000000,278.549377, 77.000000, 19.000000, 28.000000, 32.000000, 39.000000, 40.000000, 32.000000,128.000000, 27.668600
221.000000, 79.000000,278.171844, 63.000000, 14.000000, 22.000000, 30.000000, 29.000000, 40.000000, 37.000000,147.000000, 41.017600
221.000000, 79.000000,278.551575, 57.000000, 20.000000, 15.000000, 41.000000, 28.000000, 39.000000, 33.000000,155.000000, 62.810100
221.000000, 81.000000,278.174103, 64.000000, 20.000000, 28.000000, 29.000000, 36.000000, 35.000000, 39.000000,130.000000, 22.319000
221.000000, 81.000000,278.556000, 77.000000, 16.000000, 30.000000, 35.000000, 39.000000, 32.000000, 24.000000,136.000000, 21.161000
219.000000, 81.000000,278.176331, 82.000000, 17.000000, 36.000000, 24.000000, 31.000000, 44.000000, 33.000000,151.000000, 74.153600
219.000000, 81.000000,278.178528, 71.000000, 14.000000, 23.000000, 29.000000, 30.000000, 37.000000, 27.000000,153.000000, 43.351600
217.000000, 81.000000,278.180725, 91.000000, 22.000000, 37.000000, 31.000000, 28.000000, 41.000000, 31.000000,137.000000, 44.226400
217.000000, 81.000000,278.562653, 67.000000, 17.000000, 30.000000, 35.000000, 33.000000, 28.000000, 34.000000,147.000000, 26.915000
215.000000, 81.000000,278.183014, 73.000000, 19.000000, 37.000000, 42.000000, 28.000000, 26.000000, 32.000000,139.000000, 26.668500
215.000000, 81.000000,278.564880, 58.000000, 17.000000, 26.000000, 44.000000, 33.000000, 43.000000, 30.000000,160.000000, 92.681100
